consensus_factor,id,determinants,mean_selection_frequency,mean_abs_loading
1,EFA1,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.90625,0.4135283724634361
2,EFA2,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_13_technical_fit; det_17_adherence; det_26_novelty,0.67375,0.2477238674114072
3,EFA3,det_01_profits; det_04_added_value; det_06_climate_protection; det_08_trust; det_14_environmental_concerns; det_23_support; det_27_fun; det_32_own_significance,0.725,0.27894480742760086
4,EFA4,det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy,0.745,0.27689152630031383
5,EFA5,det_02_credit_score; det_07_legal; det_18_autonomy; det_21_rights_and_duties; det_25_agreement; det_26_novelty; det_27_fun; det_32_own_significance,0.52125,0.17443298412551053
6,EFA6,det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_32_own_significance,0.72875,0.27213208059703925
