left_id,right_id,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants
KM1,EFA1,8,8,8,100,100,100,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
KM1,EFA2,8,8,0,0,0,0,
KM1,EFA3,8,8,1,12.5,12.5,6.666666666666667,det_27_fun
KM1,EFA4,8,8,0,0,0,0,
KM1,EFA5,8,8,2,25,25,14.285714285714286,det_25_agreement; det_27_fun
KM1,EFA6,8,8,0,0,0,0,
KM2,EFA1,8,8,3,37.5,37.5,23.076923076923077,det_22_peer_pressure; det_25_agreement; det_29_trends
KM2,EFA2,8,8,2,25,25,14.285714285714286,det_02_credit_score; det_05_frugality
KM2,EFA3,8,8,3,37.5,37.5,23.076923076923077,det_06_climate_protection; det_14_environmental_concerns; det_23_support
KM2,EFA4,8,8,0,0,0,0,
KM2,EFA5,8,8,2,25,25,14.285714285714286,det_02_credit_score; det_25_agreement
KM2,EFA6,8,8,1,12.5,12.5,6.666666666666667,det_05_frugality
KM3,EFA1,8,8,1,12.5,12.5,6.666666666666667,det_27_fun
KM3,EFA2,8,8,2,25,25,14.285714285714286,det_01_profits; det_05_frugality
KM3,EFA3,8,8,7,87.5,87.5,77.77777777777777,det_01_profits; det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_23_support; det_27_fun; det_32_own_significance
KM3,EFA4,8,8,0,0,0,0,
KM3,EFA5,8,8,2,25,25,14.285714285714286,det_27_fun; det_32_own_significance
KM3,EFA6,8,8,3,37.5,37.5,23.076923076923077,det_04_added_value; det_05_frugality; det_32_own_significance
KM4,EFA1,8,8,0,0,0,0,
KM4,EFA2,8,8,3,37.5,37.5,23.076923076923077,det_01_profits; det_02_credit_score; det_17_adherence
KM4,EFA3,8,8,6,75,75,60,det_01_profits; det_04_added_value; det_06_climate_protection; det_08_trust; det_14_environmental_concerns; det_23_support
KM4,EFA4,8,8,2,25,25,14.285714285714286,det_08_trust; det_17_adherence
KM4,EFA5,8,8,1,12.5,12.5,6.666666666666667,det_02_credit_score
KM4,EFA6,8,8,1,12.5,12.5,6.666666666666667,det_04_added_value
KM5,EFA1,8,8,0,0,0,0,
KM5,EFA2,8,8,4,50,50,33.333333333333336,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence
KM5,EFA3,8,8,1,12.5,12.5,6.666666666666667,det_01_profits
KM5,EFA4,8,8,2,25,25,14.285714285714286,det_16_commitment; det_17_adherence
KM5,EFA5,8,8,1,12.5,12.5,6.666666666666667,det_02_credit_score
KM5,EFA6,8,8,4,50,50,33.333333333333336,det_05_frugality; det_09_safety; det_19_wellbeing; det_20_coziness
KM6,EFA1,8,8,0,0,0,0,
KM6,EFA2,8,8,3,37.5,37.5,23.076923076923077,det_01_profits; det_05_frugality; det_10_cost_efficiency
KM6,EFA3,8,8,1,12.5,12.5,6.666666666666667,det_01_profits
KM6,EFA4,8,8,1,12.5,12.5,6.666666666666667,det_18_autonomy
KM6,EFA5,8,8,2,25,25,14.285714285714286,det_07_legal; det_18_autonomy
KM6,EFA6,8,8,6,75,75,60,det_05_frugality; det_07_legal; det_09_safety; det_18_autonomy; det_19_wellbeing; det_20_coziness
