bootstrap_id,mean_similarity_to_others
85,66.58249158249158
76,66.14057239057239
6,65.93013468013469
88,65.80387205387206
74,65.6986531986532
89,65.65656565656566
57,65.42508417508418
37,65.4040404040404
21,65.23569023569023
25,65.06734006734007
99,65.04629629629629
50,64.98316498316498
23,64.94107744107744
71,64.94107744107744
45,64.7516835016835
31,64.6885521885522
80,64.43602693602693
63,64.35185185185185
36,64.22558922558923
46,64.22558922558922
94,64.18350168350169
38,64.16245791245791
42,64.14141414141415
95,64.12037037037037
34,63.994107744107744
100,63.9520202020202
32,63.82575757575758
47,63.783670033670035
20,63.76262626262626
90,63.69949494949495
9,63.5942760942761
10,63.552188552188554
33,63.48905723905724
82,63.425925925925924
98,63.40488215488215
52,63.2996632996633
92,63.2996632996633
64,63.27861952861953
16,63.25757575757576
60,63.19444444444444
93,63.19444444444444
96,63.17340067340067
26,63.13131313131313
91,63.06818181818182
27,63.02609427609428
81,63.02609427609428
5,63.005050505050505
13,63.005050505050505
28,63.005050505050505
44,62.94191919191919
75,62.94191919191919
55,62.83670033670034
30,62.773569023569024
54,62.75252525252525
86,62.73148148148148
29,62.71043771043771
40,62.68939393939394
3,62.668350168350166
4,62.436868686868685
8,62.436868686868685
49,62.436868686868685
15,62.37373737373737
78,62.31060606060606
24,62.16329966329966
56,62.10016835016835
35,61.994949494949495
61,61.994949494949495
11,61.868686868686865
87,61.82659932659933
66,61.80555555555556
77,61.67929292929293
97,61.658249158249156
12,61.637205387205384
39,61.61616161616161
51,61.321548821548824
68,61.25841750841751
59,61.195286195286194
79,61.111111111111114
2,60.879629629629626
70,60.79545454545455
41,60.58501683501684
83,60.58501683501684
65,60.52188552188552
58,60.416666666666664
19,60.2483164983165
67,60.22727272727273
53,60.18518518518518
1,60.14309764309764
7,60.14309764309764
73,60.14309764309764
22,60.03787878787879
43,59.9537037037037
18,59.89057239057239
69,59.68013468013468
72,59.46969696969697
84,59.46969696969697
14,58.85942760942761
17,58.81734006734007
48,58.754208754208754
62,58.43855218855219
