"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",2198,11.7703759237442,100
"2",1734,9.28563778515583,88.2296240762558
"3",359,1.92245903395095,78.9439862910999
"Restantes",14383,77.021527257149,0
