"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,2,4,5e-04
10,29,74,0.00925
11,113,525,0.065625
12,389,2262,0.28275
13,708,6111,0.763875
14,2767,246056,30.757
15,3233,257138,32.14225
16,8997,720919,90.114875
17,9154,726633,90.829125
18,15373,790777,98.847125
19,15384,790796,98.8495
20,18168,799180,99.8975
