"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,2,13,0.001625
6,14,354,0.04425
7,95,2244,0.2805
8,238,6985,0.873125
9,1102,258927,32.365875
10,1484,268455,33.556875
11,5077,614767,76.845875
12,5404,620530,77.56625
13,11593,769853,96.231625
14,11722,770500,96.3125
15,16507,795070,99.38375
16,16547,795144,99.393
17,18338,799442,99.93025
18,18343,799463,99.932875
19,18646,799944,99.993
20,18649,799953,99.994125
