"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Stubborn",66.6666666666667,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS",5
"cluster_2","Careful",77.7777777777778,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY; MEANING",9
"cluster_3","Homo.Economicus",75,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY",4
"cluster_4","Uninterested",83.3333333333333,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS",6
"cluster_5","Fearful",66.6666666666667,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY",8
