"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"9","10-9","pos",1,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.47058823529412,100,34.50195,65.49805
"9","10-9","pos",1,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",28,41.1764705882353,100,34.50195,65.49805
"9","10-9","pos",1,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",59,86.7647058823529,100,34.50195,65.49805
"9","10-9","pos",1,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",66,97.0588235294118,100,34.50195,65.49805
"9","10-9","pos",1,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",68,100,100,34.50195,65.49805
"9","10-9","pos",1,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",68,100,100,34.50195,65.49805
"9","10-9","pos",2,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.47058823529412,100,62.045875,37.954125
"9","10-9","pos",2,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.47058823529412,98.5294117647059,62.045875,37.954125
"9","10-9","pos",2,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",28,41.1764705882353,100,62.045875,37.954125
"9","10-9","pos",2,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",14,20.5882352941176,58.8235294117647,62.045875,37.954125
"9","10-9","pos",2,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",59,86.7647058823529,100,62.045875,37.954125
"9","10-9","pos",2,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",7,10.2941176470588,13.2352941176471,62.045875,37.954125
"9","10-9","pos",2,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",66,97.0588235294118,100,62.045875,37.954125
"9","10-9","pos",2,6,2,6,"FINANCIAL | SECURITY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",2,2.94117647058824,2.94117647058823,62.045875,37.954125
"9","10-9","pos",2,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",68,100,100,62.045875,37.954125
"9","10-9","pos",2,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",68,100,100,62.045875,37.954125
"9","10-9","pos",3,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.47058823529412,100,77.0602125,22.9397875
"9","10-9","pos",3,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.47058823529412,98.5294117647059,77.0602125,22.9397875
