id,prototype,determinants,signature_size,incremental_covered_pct,cumulative_covered_pct
KM1,1,det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval,9,0.9296428571426208,0.9296428571426208
KM2,2,det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_25_agreement; det_29_trends; det_31_approval; det_32_own_significance,11,1.031309523809261,1.9609523809518823
KM3,3,det_02_credit_score; det_04_added_value; det_09_safety; det_10_cost_efficiency; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_30_authority,13,0.5369047619046247,2.4978571428565077
KM4,4,det_02_credit_score; det_04_added_value; det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_31_approval,15,0.2686309523808841,2.7664880952373916
KM5,5,det_02_credit_score; det_06_climate_protection; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_22_peer_pressure; det_30_authority; det_32_own_significance,8,0.45931547619035895,3.22580357142775
KM6,6,det_05_frugality; det_09_safety; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_23_support; det_24_socialising; det_25_agreement; det_29_trends; det_32_own_significance,12,0.6616071428569741,3.887410714284724
