kmeans_prototype,kmeans_signature_size,kmeans_determinants,kmeans_incremental_covered_pct,kmeans_cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,efa_determinants_found_in_km_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_signature_size,efa_determinants,efa_incremental_covered_pct,efa_cumulative_covered_pct,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,14,det_01_profits; det_03_risk_profile; det_04_added_value; det_05_frugality; det_09_safety; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_32_own_significance,1.6515476190475138,1.6515476190475138,EFA2,7,50,77.77777777777777,43.75,det_01_profits; det_04_added_value; det_05_frugality; det_09_safety; det_18_autonomy; det_19_wellbeing; det_20_coziness,9,det_01_profits; det_04_added_value; det_05_frugality; det_09_safety; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_30_authority,3.1472321428568084,10.141785714284504,Homo.Economicus,9,5,35.714285714285715,55.55555555555556,27.77777777777778,det_01_profits; det_04_added_value; det_09_safety; det_13_technical_fit; det_15_self_satisfaction,det_01_profits; det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction
KM2,8,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence,0.9169940476189896,2.5685416666665035,EFA3,3,37.5,37.5,23.076923076923077,det_13_technical_fit; det_15_self_satisfaction; det_17_adherence,8,det_04_added_value; det_07_legal; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_28_recognition,0.9418452380951364,11.08363095237964,Fearful,9,6,75,66.66666666666667,54.54545454545455,det_02_credit_score; det_03_risk_profile; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM3,15,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_28_recognition; det_31_approval,0.06491071428571007,2.6334523809522135,EFA1,2,13.333333333333334,25,9.523809523809524,det_28_recognition; det_31_approval,8,det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,6.994553571427694,6.994553571427694,Careful,12,9,60,75,50,det_02_credit_score; det_03_risk_profile; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,8,det_03_risk_profile; det_05_frugality; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence,1.013392857142793,3.6468452380950063,EFA6,4,50,50,33.333333333333336,det_03_risk_profile; det_05_frugality; det_09_safety; det_12_own_competence,8,det_03_risk_profile; det_04_added_value; det_05_frugality; det_09_safety; det_12_own_competence; det_19_wellbeing; det_20_coziness; det_27_fun,1.36354166666652,14.628422619045924,Careful,12,6,75,50,42.857142857142854,det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_16_commitment; det_17_adherence,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM5,8,det_02_credit_score; det_09_safety; det_13_technical_fit; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_32_own_significance,1.114047619047547,4.760892857142554,EFA4,3,37.5,33.333333333333336,21.428571428571427,det_13_technical_fit; det_16_commitment; det_17_adherence,9,det_03_risk_profile; det_06_climate_protection; det_07_legal; det_13_technical_fit; det_16_commitment; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_26_novelty,0.7782142857142008,11.86184523809384,Careful,12,5,62.5,41.666666666666664,33.333333333333336,det_02_credit_score; det_09_safety; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM6,8,det_01_profits; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_13_technical_fit; det_18_autonomy; det_23_support; det_25_agreement,1.0604464285713604,5.821339285713914,EFA5,3,37.5,30,20,det_03_risk_profile; det_05_frugality; det_13_technical_fit,10,det_03_risk_profile; det_05_frugality; det_06_climate_protection; det_07_legal; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_21_rights_and_duties; det_22_peer_pressure; det_26_novelty,1.403035714285563,13.264880952379404,Fearful,9,3,37.5,33.333333333333336,21.428571428571427,det_03_risk_profile; det_10_cost_efficiency; det_13_technical_fit,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
