variable,category,n_bootstraps,mean_n,sd_n,mean_total_n,mean_prop,sd_prop,min_prop,q25_prop,median_prop,q75_prop,max_prop
self_classification_archetype_model,Careful,1000,179.086,11.491242432942267,617.299,0.29009963471939015,0.017862600082611094,0.23548387096774193,0.27724358974358976,0.2902446382825567,0.3026472182834265,0.3539967373572594
self_classification_archetype_model,Homo economicus,1000,172.218,11.436663555131515,617.299,0.27899460411850274,0.01815584860500593,0.21207177814029363,0.26644736842105265,0.2791461412151067,0.291042929522607,0.33116883116883117
self_classification_archetype_model,Fearful,1000,88.37,8.590628550862796,617.299,0.14316325982926095,0.013799264105571463,0.1032258064516129,0.13355048859934854,0.14320096427214485,0.15245901639344261,0.1889763779527559
self_classification_archetype_model,Activist,1000,71.977,8.032246758410002,617.299,0.11660380045512653,0.01291858722070872,0.07467532467532467,0.10805329708040759,0.11635504118223469,0.12520129454906107,0.16264090177133655
self_classification_archetype_model,Stubborn,1000,41.663,5.969175995232675,617.299,0.06749175651594722,0.009605138959889065,0.04012841091492777,0.060897435897435896,0.06693882011749779,0.07364975450081833,0.10526315789473684
self_classification_archetype_model,Influencer,1000,26.52,5.130879644459217,617.299,0.0429623236328404,0.00828832536030315,0.020634920634920634,0.03739837398373984,0.0425531914893617,0.04878048780487805,0.06836248012718601
self_classification_archetype_model,None,1000,15.419,3.7389060456794607,617.299,0.02498128370711568,0.00606101665602739,0.004878048780487805,0.0210016155088853,0.024429967426710098,0.028892455858747994,0.04918032786885246
self_classification_archetype_model,Uninterested,1000,14.497,3.654496729557484,617.299,0.023477375910868008,0.005882826045974613,0.006688963210702341,0.0196078431372549,0.023045283100667648,0.027287319422150885,0.04865771812080537
self_classification_archetype_model,Early adopter,1000,7.549,2.6613308102679762,617.299,0.01222596111094832,0.004298542579496536,0.0016207455429497568,0.009523809523809525,0.012588520774525826,0.014778325123152709,0.02926829268292683
