"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",4095,6.03635077168001,100
"2",3403,5.01628856557438,93.96364922832
"3",772,1.13798847270744,88.9473606627456
"4",784,1.15567741269771,87.8093721900382
"5",1890,2.7860080484677,86.6536947773405
"6",855,1.26033697430681,83.8676867288728
"7",421,0.620586977992011,82.607349754566
"Restantes",55619,81.986762776574,0
