"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Fearful",60,"CREDIT SCORE; RISK PROFILE; LEGAL; TRUST; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; WELLBEING; RIGHTS AND DUTIES",15
"cluster_2","Activist",40,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; FRUGALITY; CLIMATE PROTECTION; TRUST; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; APPROVAL",15
"cluster_3","Uninterested",17.6470588235294,"PROFITS; CREDIT SCORE; RISK PROFILE; LEGAL; SAFETY; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; SELF-SATISFACTION; AUTARKY; WELLBEING; COZINESS; FUN; AUTHORITY; APPROVAL",15
"cluster_4","Stubborn",20,"PROFITS; CREDIT SCORE; RISK PROFILE; FRUGALITY; TRUST; COST-EFFICIENCY; KNOWLEDGE; OWN COMPETENCE; TECHNICAL FIT; SELF-SATISFACTION; ADHERENCE; AUTARKY; WELLBEING; COZINESS; NOVELTY",15
"cluster_5","Influencer",12.5,"PROFITS; RISK PROFILE; CLIMATE PROTECTION; TRUST; KNOWLEDGE; OWN COMPETENCE; COMMITMENT; ADHERENCE; AUTARKY; COZINESS; SOCIALISING; AGREEMENT; NOVELTY; AUTHORITY; APPROVAL",15
"cluster_6","Early Adopter",23.5294117647059,"RISK PROFILE; FRUGALITY; LEGAL; TRUST; SAFETY; KNOWLEDGE; OWN COMPETENCE; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; AUTARKY; WELLBEING; RIGHTS AND DUTIES; NOVELTY; AUTHORITY; APPROVAL",15
"cluster_7","Careful",42.1052631578947,"CREDIT SCORE; RISK PROFILE; ADDED VALUE; CLIMATE PROTECTION; SAFETY; COST-EFFICIENCY; OWN COMPETENCE; ENVIRONMENTAL CONCERNS; SELF-SATISFACTION; AUTARKY; WELLBEING; COZINESS; RIGHTS AND DUTIES; AGREEMENT; FUN",15
"cluster_8","Homo Economicus",33.3333333333333,"RISK PROFILE; ADDED VALUE; SAFETY; COST-EFFICIENCY; KNOWLEDGE; TECHNICAL FIT; SELF-SATISFACTION; COMMITMENT; ADHERENCE; AUTARKY; WELLBEING; COZINESS; SUPPORT; RECOGNITION; APPROVAL",15
