Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
633eb1a8eff2eeccc365d132,60b664c5d2e60edaf2c6ad61,APPROVED,2022-10-06T10:44:59.626000Z,2022-10-06T10:59:32.151000Z,2022-10-11T05:27:43.356000Z,2022-10-06T10:59:32.559460Z,873.0,CYDMOCQ1,126,0.0,100.0,28,Male,White,United States,Belgium,Belgium,French,No,Full-Time,
633eb1abc333cd9c9fefa73f,6310ead200c5cd0e8f529e9e,APPROVED,2022-10-06T10:44:59.830000Z,2022-10-06T11:07:21.502000Z,2022-10-11T05:27:43.486000Z,2022-10-06T11:07:22.082301Z,1342.0,CYDMOCQ1,25,0.0,100.0,30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,
633eb1aeb45e52846ce357a7,5b21646bdf28a7000166f4dc,APPROVED,2022-10-06T10:45:02.950000Z,2022-10-06T11:08:37.877000Z,2022-10-11T05:27:43.598000Z,2022-10-06T11:08:38.253087Z,1415.0,CYDMOCQ1,613,3.0,100.0,31,Male,White,Germany,Germany,Germany,German,No,Part-Time,
633eb1b2435ddf695c06d64e,5fd3a54311cad303b9f2551a,APPROVED,2022-10-06T10:45:06.497000Z,2022-10-06T11:02:52.095000Z,2022-10-11T05:27:43.705000Z,2022-10-06T11:02:52.513653Z,1066.0,CYDMOCQ1,658,5.0,100.0,22,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
633eb1b372247efb1efe6c14,6310ae22b1f4c57620b5a412,APPROVED,2022-10-06T10:45:07.718000Z,2022-10-06T10:59:16.987000Z,2022-10-11T05:27:43.805000Z,2022-10-06T10:59:17.378878Z,850.0,CYDMOCQ1,60,1.0,100.0,29,Male,White,Germany,Germany,Germany,German,Yes,Full-Time,
633eb1bb0f7a1a8c14f29ddb,5d28a3187d6ad00001a33280,APPROVED,2022-10-06T10:45:15.965000Z,2022-10-06T11:20:53.653000Z,2022-10-11T05:27:43.906000Z,2022-10-06T11:20:54.093459Z,2138.0,CYDMOCQ1,538,4.0,100.0,31,Male,White,France,France,France,French,No,Full-Time,
633eb1c0dabc7195de9491e8,5db050bee16e28001752bc92,APPROVED,2022-10-06T10:51:31.646000Z,2022-10-06T11:20:01.238000Z,2022-10-11T05:27:44.110000Z,2022-10-06T11:20:01.675014Z,1710.0,CYDMOCQ1,556,11.0,97.0,29,Male,Asian,India,Germany,India,English,No,Full-Time,
633eb1c0899a1b247941884a,5afdcfb796a88e0001ff3fdc,APPROVED,2022-10-06T10:45:26.345000Z,2022-10-06T11:29:17.902000Z,2022-10-11T05:27:44.008000Z,2022-10-06T11:29:18.315708Z,2632.0,CYDMOCQ1,1205,1.0,100.0,35,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb1c308d724c28bcff513,5e6a3e3d265930022e81c70b,APPROVED,2022-10-06T10:46:02.549000Z,2022-10-06T11:24:30.887000Z,2022-10-11T05:27:44.212000Z,2022-10-06T11:24:31.304655Z,2309.0,CYDMOCQ1,1048,4.0,100.0,28,Male,White,Kazakhstan,Germany,Germany,German,No,Unemployed (and job seeking),
633eb1c359eed801489491b8,6315fa9eece97c76018056d6,APPROVED,2022-10-06T10:45:38.963000Z,2022-10-06T11:00:38.716000Z,2022-10-11T05:27:44.317000Z,2022-10-06T11:00:39.067421Z,900.0,CYDMOCQ1,19,0.0,100.0,24,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time,
633eb1c5a3063609c2cff4f9,613210b04cb926acca7119b9,APPROVED,2022-10-06T10:47:05.113000Z,2022-10-06T11:43:06.956000Z,2022-10-11T05:27:44.420000Z,2022-10-06T11:43:07.427240Z,3362.0,CYDMOCQ1,67,1.0,100.0,30,Male,White,France,France,France,French,No,Full-Time,
633eb1c615201c83809878b5,5f92f97ed0f407056dfd3268,APPROVED,2022-10-06T10:45:26.150000Z,2022-10-06T11:01:56.591000Z,2022-10-11T05:27:44.520000Z,2022-10-06T11:01:56.964444Z,991.0,CYDMOCQ1,547,7.0,98.0,29,Male,White,France,France,France,French,No,Full-Time,
633eb1c996298c8c7184ae2f,5e316786814a08000dfb4bdb,APPROVED,2022-10-06T10:45:42.940000Z,2022-10-06T11:18:40.017000Z,2022-10-11T05:27:44.621000Z,2022-10-06T11:18:40.347828Z,1978.0,CYDMOCQ1,572,3.0,100.0,24,Male,Asian,Netherlands,Netherlands,Netherlands,Dutch,Yes,Other,
633eb1c9aeeb21a5c950da80,5f480aa925629f16d6729716,APPROVED,2022-10-06T10:45:34.054000Z,2022-10-06T11:09:27.290000Z,2022-10-11T05:27:44.720000Z,2022-10-06T11:09:27.819794Z,1434.0,CYDMOCQ1,182,1.0,100.0,37,Male,White,France,France,France,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,
633eb1ca435ddf695c06d651,63349af6a1cd5bd77d2eb248,APPROVED,2022-10-06T10:53:46.794000Z,2022-10-06T11:07:42.033000Z,2022-10-11T05:27:44.823000Z,2022-10-06T11:07:42.475534Z,836.0,CYDMOCQ1,13,0.0,100.0,23,Male,Mixed,Germany,Germany,Germany,German,Yes,Full-Time,
633eb1cfc209ebcb1b6d20be,5cc47a4f68d02c00131d0d2b,APPROVED,2022-10-06T10:45:35.943000Z,2022-10-06T11:22:59.534000Z,2022-10-11T05:27:44.928000Z,2022-10-06T11:22:59.970370Z,2244.0,CYDMOCQ1,646,6.0,99.0,25,Male,Mixed,Austria,Austria,Austria,German,Yes,Full-Time,
633eb1d2d582001a250eb9bd,5dea808cce8d8d19f5424b21,APPROVED,2022-10-06T10:45:38.330000Z,2022-10-06T11:07:40.841000Z,2022-10-11T05:27:45.034000Z,2022-10-06T11:07:41.212638Z,1323.0,CYDMOCQ1,942,8.0,99.0,33,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED,
633eb1db92af3b85c51c6027,6331e9c5ec9d3470eaf7c101,APPROVED,2022-10-06T10:46:00.730000Z,2022-10-06T10:58:30.660000Z,2022-10-11T05:27:45.140000Z,2022-10-06T10:58:31.054186Z,750.0,CYDMOCQ1,10,0.0,100.0,36,Male,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,
633eb1e3868d960fb96aa2d0,616529cd79b29b3850c420cb,APPROVED,2022-10-06T10:45:55.538000Z,2022-10-06T11:05:58.509000Z,2022-10-11T05:27:45.241000Z,2022-10-06T11:05:58.932689Z,1203.0,CYDMOCQ1,354,3.0,99.0,71,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
633eb1e601693d2080a93d9a,5f2d3482d4ebd129db3d5a25,APPROVED,2022-10-06T10:46:02.199000Z,2022-10-06T11:02:25.793000Z,2022-10-11T05:27:45.348000Z,2022-10-06T11:02:26.142065Z,984.0,CYDMOCQ1,419,6.0,98.0,38,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb1e7e2df25c2ce1c6009,5de81f0edb424d7965702d2d,APPROVED,2022-10-06T10:46:09.305000Z,2022-10-06T11:01:13.150000Z,2022-10-11T05:27:45.449000Z,2022-10-06T11:01:13.553394Z,904.0,CYDMOCQ1,372,11.0,95.0,32,Male,Asian,Germany,Germany,India,Tamil,Yes,DATA_EXPIRED,
633eb1f0f53242a1e8cfc08f,600235988c6b062314984ac0,APPROVED,2022-10-06T10:46:16.735000Z,2022-10-06T11:11:50.626000Z,2022-10-11T05:27:45.549000Z,2022-10-06T11:11:51.018905Z,1534.0,CYDMOCQ1,365,7.0,98.0,29,Male,Black,Nigeria,France,Nigeria,English,Yes,DATA_EXPIRED,
633eb1f4be1efcb9bdaa2fd8,5f27d3ff4d533a01570306d3,APPROVED,2022-10-06T10:47:19.658000Z,2022-10-06T11:14:02.632000Z,2022-10-11T05:27:45.651000Z,2022-10-06T11:14:03.084655Z,1603.0,CYDMOCQ1,190,1.0,100.0,45,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb1f81ccfecb4b34d0182,63316986f5232d897873083d,APPROVED,2022-10-06T10:47:32.151000Z,2022-10-06T11:16:22.318000Z,2022-10-11T05:27:45.752000Z,2022-10-06T11:16:22.708012Z,1731.0,CYDMOCQ1,14,0.0,100.0,24,Male,White,Germany,Germany,Italy,German,Yes,Other,
633eb1fe0b8a3ae58565d16a,5be95af71ca46b0001862746,APPROVED,2022-10-06T10:46:37.748000Z,2022-10-06T11:09:27.494000Z,2022-10-11T05:27:45.853000Z,2022-10-06T11:09:27.909276Z,1370.0,CYDMOCQ1,1080,1.0,100.0,47,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb2011437410e47e35786,5c842b08146e370019e05eb9,APPROVED,2022-10-06T10:53:20.812000Z,2022-10-06T12:03:42.691000Z,2022-10-11T05:27:45.951000Z,2022-10-06T12:03:43.039792Z,4222.0,NOCODE,515,8.0,99.0,30,Male,Black,Nigeria,France,Nigeria,English,No,Due to start a new job within the next month,
633eb206989c1fb9301a36d7,5fda95fd9df7fa2b164bed61,APPROVED,2022-10-06T10:49:16.773000Z,2022-10-06T11:11:26.259000Z,2022-10-11T05:27:46.057000Z,2022-10-06T11:11:26.681670Z,1330.0,CYDMOCQ1,200,5.0,97.0,19,Male,White,Estonia,Germany,Latvia,Latvian,Yes,Due to start a new job within the next month,
633eb2080fe8f19aaa1a3705,61278b6f51370e291bdd7fdb,APPROVED,2022-10-06T10:46:39.864000Z,2022-10-06T11:17:37.902000Z,2022-10-11T05:27:46.162000Z,2022-10-06T11:17:38.247831Z,1859.0,CYDMOCQ1,453,3.0,100.0,49,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb20e807bf5266fe35772,614368f935e65dafb1dbd6c1,APPROVED,2022-10-06T10:46:38.394000Z,2022-10-06T11:11:13.437000Z,2022-10-11T05:27:46.274000Z,2022-10-06T11:11:13.904592Z,1476.0,CYDMOCQ1,436,6.0,97.0,30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time,
633eb21fb578bf1c99db1663,63359b3bffb1f6a9f45b7c60,APPROVED,2022-10-06T10:47:02.436000Z,2022-10-06T11:23:19.955000Z,2022-10-11T05:27:46.378000Z,2022-10-06T11:23:20.310529Z,2178.0,CYDMOCQ1,3,0.0,100.0,28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time,
633eb237ee8ab198c16d20bb,591a1f4800a5650001276188,APPROVED,2022-10-06T10:47:44.112000Z,2022-10-06T11:15:16.579000Z,2022-10-11T05:27:46.486000Z,2022-10-06T11:15:17.441741Z,1653.0,CYDMOCQ1,1591,2.0,100.0,38,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb255a98f2e0704e4eb69,615599a72e391dc8ae44b6ca,APPROVED,2022-10-06T10:47:52.274000Z,2022-10-06T11:11:48.464000Z,2022-10-11T05:27:46.588000Z,2022-10-06T11:11:48.786605Z,1437.0,CYDMOCQ1,139,2.0,100.0,28,Male,White,Belgium,Belgium,Belgium,Dutch,No,DATA_EXPIRED,
633eb256657cbfd763db4185,6328d4877e63ce0d7e09f95a,APPROVED,2022-10-06T10:47:53.776000Z,2022-10-06T11:24:46.415000Z,2022-10-11T05:27:46.691000Z,2022-10-06T11:24:46.860342Z,2213.0,CYDMOCQ1,5,0.0,100.0,27,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time,
633eb273be1efcb9bdaa2fe2,5e7233d26cce16168bd7e196,APPROVED,2022-10-06T10:48:24.638000Z,2022-10-06T11:08:13.092000Z,2022-10-11T05:27:46.792000Z,2022-10-06T11:08:13.458908Z,1189.0,CYDMOCQ1,380,1.0,100.0,30,Male,White,Austria,Austria,Austria,German,No,DATA_EXPIRED,
633eb28ef71ffc490450daab,60fd8d95b59b06d4415c8ccb,APPROVED,2022-10-06T10:48:50.090000Z,2022-10-06T11:05:51.696000Z,2022-10-11T05:27:46.895000Z,2022-10-06T11:05:52.138090Z,1022.0,CYDMOCQ1,523,6.0,98.0,28,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
633eb29262c256bb83560b73,604b169fe4b7991ec08da3a6,APPROVED,2022-10-06T10:48:50.250000Z,2022-10-06T11:49:17.251000Z,2022-10-11T05:27:47Z,2022-10-06T11:49:17.651401Z,3628.0,CYDMOCQ1,1166,12.0,99.0,31,Male,White,Russian Federation,Germany,Germany,German,No,Full-Time,
633eb29815201c83809878ce,5bdc52f3ee217b00012467e0,APPROVED,2022-10-06T10:56:07.451000Z,2022-10-06T11:19:29.416000Z,2022-10-11T05:27:47.101000Z,2022-10-06T11:19:29.908908Z,1402.0,CYDMOCQ1,72,0.0,100.0,35,Male,White,France,France,France,French,No,DATA_EXPIRED,
633eb2cd4499f976bd50da7a,631a24dfca851aac1863e4a4,APPROVED,2022-10-06T10:49:54.467000Z,2022-10-06T11:04:47.223000Z,2022-10-11T05:27:47.207000Z,2022-10-06T11:04:47.668395Z,893.0,CYDMOCQ1,10,0.0,100.0,23,Male,White,Portugal,Netherlands,Portugal,Portuguese,Yes,Part-Time,
633eb2d660c2895e45cfc064,5fff0b0bcbc37a5f5928ed26,APPROVED,2022-10-06T10:49:58.452000Z,2022-10-06T11:08:19.775000Z,2022-10-11T05:27:47.309000Z,2022-10-06T11:08:20.227849Z,1102.0,CYDMOCQ1,724,1.0,100.0,40,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb2d89aba99e2a2c8ba25,603c1168208b758f82345284,APPROVED,2022-10-06T10:50:00.386000Z,2022-10-06T11:15:03.245000Z,2022-10-11T05:27:47.410000Z,2022-10-06T11:15:03.650798Z,1503.0,CYDMOCQ1,626,4.0,100.0,25,Male,Mixed,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED,
633eb2ea2d660609cae9e4bc,5f9ba36928e9973d2510d2e8,APPROVED,2022-10-06T10:50:23.763000Z,2022-10-06T11:25:23.226000Z,2022-10-11T05:27:47.513000Z,2022-10-06T11:25:23.572444Z,2100.0,CYDMOCQ1,327,2.0,100.0,59,Male,White,France,France,France,French,No,Part-Time,
633eb2f6a7ced7c3f8e9e4d6,561fcb95ed6e5a000bc7eaa2,APPROVED,2022-10-06T10:51:26.436000Z,2022-10-06T11:10:32.056000Z,2022-10-11T05:27:47.613000Z,2022-10-06T11:10:32.524207Z,1146.0,CYDMOCQ1,1126,4.0,100.0,28,Male,White,Netherlands,Netherlands,Netherlands,English,No,DATA_EXPIRED,
633eb31993c1c4219dc99de9,5c2c8746d8217e00019a1345,APPROVED,2022-10-06T10:51:09.213000Z,2022-10-06T11:05:38.383000Z,2022-10-11T05:27:47.713000Z,2022-10-06T11:05:38.783598Z,870.0,CYDMOCQ1,561,3.0,99.0,46,Male,White,France,France,France,French,No,Full-Time,
633eb320dabc7195de949200,61540e0161722cb636f5b53a,APPROVED,2022-10-06T10:51:14.162000Z,2022-10-06T11:09:51.159000Z,2022-10-11T05:27:47.816000Z,2022-10-06T11:09:51.496606Z,1117.0,CYDMOCQ1,293,3.0,100.0,19,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Other,
633eb348512644d024a3e630,5ee663e0200c1602f5ad99a0,APPROVED,2022-10-06T10:54:41.552000Z,2022-10-06T11:41:11.864000Z,2022-10-11T05:27:47.917000Z,2022-10-06T11:41:12.259524Z,2791.0,CYDMOCQ1,375,3.0,99.0,28,Male,Asian,India,Germany,India,English,Yes,DATA_EXPIRED,
633eb352ff79cc983a06d653,5dceec6957069f03f4e012a2,APPROVED,2022-10-06T10:52:05.039000Z,2022-10-06T11:05:07.028000Z,2022-10-11T05:27:48.020000Z,2022-10-06T11:05:07.378931Z,782.0,CYDMOCQ1,375,1.0,100.0,30,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Full-Time,
633eb357b578bf1c99db1685,6332b6a0502976a6258d245e,APPROVED,2022-10-06T10:52:09.212000Z,2022-10-06T11:05:24.853000Z,2022-10-11T05:27:48.129000Z,2022-10-06T11:05:25.269998Z,796.0,CYDMOCQ1,2,0.0,100.0,21,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time,
633eb392ddd646c47e06d617,5f10219362a3810008c4f2c3,APPROVED,2022-10-06T10:53:10.529000Z,2022-10-06T11:27:50.869000Z,2022-10-11T05:27:48.229000Z,2022-10-06T11:27:51.293597Z,2081.0,CYDMOCQ1,616,3.0,100.0,35,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED,
633eb3b57c9cac0f68fe6c69,5e524d3083728d2678c3cc63,APPROVED,2022-10-06T10:53:47.532000Z,2022-10-06T11:19:11.523000Z,2022-10-11T05:27:48.329000Z,2022-10-06T11:19:11.889790Z,1524.0,CYDMOCQ1,527,5.0,99.0,73,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Other,
633eb3bb17ed757c6a0eb9c2,5daed081ff30f700156bc732,APPROVED,2022-10-06T10:53:50.741000Z,2022-10-06T11:10:58.113000Z,2022-10-11T05:27:48.429000Z,2022-10-06T11:10:58.537457Z,1028.0,CYDMOCQ1,578,2.0,100.0,36,Male,White,Germany,Germany,Germany,German,No,Part-Time,
633eb3ebdfdaaf68a43482c5,5f77ab4ba70b67320b08b999,APPROVED,2022-10-06T10:54:40.630000Z,2022-10-06T11:49:31.648000Z,2022-10-11T05:27:48.533000Z,2022-10-06T11:49:32.040429Z,3292.0,CYDMOCQ1,358,0.0,100.0,27,Male,White,Austria,Austria,Austria,German,DATA_EXPIRED,Full-Time,
633eb3f5439e8adf7488160c,62d975b271ef86567275de5d,APPROVED,2022-10-06T11:04:01.216000Z,2022-10-06T11:23:53.065000Z,2022-10-11T05:27:48.640000Z,2022-10-06T11:23:53.402284Z,1192.0,CYDMOCQ1,122,0.0,100.0,39,Male,Asian,Vietnam,Germany,Germany,German,No,Part-Time,
633eb4250506042e4bdc254e,633b18d7f6e8422010fe05e6,APPROVED,2022-10-06T10:55:37.376000Z,2022-10-06T11:21:24.428000Z,2022-10-11T05:27:48.941000Z,2022-10-06T11:21:24.858093Z,1548.0,CYDMOCQ1,2,0.0,100.0,29,Male,White,Germany,Germany,Germany,German,No,Full-Time,
633eb43f289a7ab0fa4ddbf2,61720bcea409a811672cc560,APPROVED,2022-10-06T10:56:16.617000Z,2022-10-06T11:26:45.065000Z,2022-10-11T05:27:49.045000Z,2022-10-06T11:26:45.541583Z,1829.0,CYDMOCQ1,242,0.0,100.0,43,Male,White,France,France,France,French,No,Full-Time,
633eb481ddc703b02d70898e,616070e7aa56a62c04e81699,APPROVED,2022-10-06T10:57:15.172000Z,2022-10-06T11:14:54.619000Z,2022-10-11T05:27:49.149000Z,2022-10-06T11:14:55.002411Z,1060.0,CYDMOCQ1,121,3.0,98.0,48,Male,White,France,France,France,French,No,Due to start a new job within the next month,
633eb48ee4af1487133fee7f,6321beaae7b613a5444be257,APPROVED,2022-10-06T10:57:20.838000Z,2022-10-06T11:17:13.615000Z,2022-10-11T05:27:49.260000Z,2022-10-06T11:17:14.060149Z,1193.0,CYDMOCQ1,34,0.0,100.0,18,Male,White,Germany,Germany,Germany,German,No,Other,
