"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",1,0.00143243901390898,100
"2",1,0.00143243901390898,99.9985675609861
"3",1,0.00143243901390898,99.9971351219722
"Restantes",69808,99.9957026829583,0
