"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",23.5294117647059,17.6470588235294,41.1764705882353,60,20,5.88235294117647,68.75,40
"cluster_2",9.09090909090909,10,0,0,0,28.5714285714286,0,0
"cluster_3",23.5294117647059,0,20,9.09090909090909,5.88235294117647,0,22.7272727272727,16.6666666666667
