"archetype_id"
677
1060
1136
2443
2660
2889
2891
3674
3960
4150
4253
4312
4915
5546
5640
5753
5809
5819
5850
6093
6434
6974
6983
7143
7333
7831
7935
8880
8924
9302
9350
10458
10600
11272
11310
12266
12684
12722
13660
14196
14684
15360
15448
15474
15700
17434
17713
17748
18085
18211
18293
18729
