"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",28.5714285714286,42.8571428571429,80,80,40,12.5,100,60
"cluster_2",44.4444444444444,55.5555555555556,44.4444444444444,44.4444444444444,22.2222222222222,44.4444444444444,55.5555555555556,33.3333333333333
"cluster_3",33.3333333333333,28.5714285714286,100,60,50,14.2857142857143,80,75
