"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,2,2,0.00025
4,13,30,0.00375
5,57,290,0.03625
6,193,2987,0.373375
7,515,18899,2.362375
8,1314,63978,7.99725
9,2367,126751,15.843875
10,4294,215248,26.906
11,5931,260844,32.6055
12,8564,335870,41.98375
13,10184,495374,61.92175
14,13084,533694,66.71175
15,14685,547167,68.395875
16,17513,598034,74.75425
17,18803,606879,75.859875
18,21060,670151,83.768875
19,21667,675935,84.491875
20,25175,729990,91.24875
