bootstrap_id,mean_similarity_to_others
22,70.98063973063972
11,70.85437710437711
37,70.32828282828282
86,70.13888888888889
15,69.88636363636364
92,69.86531986531986
53,69.73905723905725
100,69.46548821548822
60,69.10774410774411
99,68.81313131313131
50,68.68686868686869
26,68.51851851851852
76,68.51851851851852
6,68.49747474747474
98,68.35016835016835
42,68.28703703703704
8,68.26599326599326
97,68.2449494949495
61,68.13973063973064
21,68.11868686868686
57,67.9503367003367
18,67.86616161616162
32,67.8030303030303
12,67.76094276094275
36,67.63468013468014
30,67.52946127946127
85,67.40319865319866
27,67.38215488215488
95,67.36111111111111
87,67.12962962962963
38,67.04545454545455
45,67.04545454545455
69,66.85606060606061
55,66.64562289562289
7,66.62457912457913
34,66.54040404040404
20,66.39309764309765
94,66.3510101010101
33,66.20370370370371
63,66.09848484848484
65,66.07744107744108
17,65.93013468013469
54,65.9090909090909
64,65.80387205387206
90,65.3409090909091
79,65.31986531986531
51,65.256734006734
78,65.21464646464646
67,64.85690235690235
77,64.79377104377105
81,64.70959595959596
68,64.60437710437711
58,64.56228956228956
66,64.47811447811448
25,64.45707070707071
71,64.43602693602693
35,64.3097643097643
46,64.14141414141415
62,64.12037037037037
83,64.0993265993266
88,64.0993265993266
43,64.03619528619528
84,64.03619528619528
48,63.90993265993266
24,63.76262626262626
74,63.76262626262626
93,63.72053872053872
23,63.5942760942761
14,63.552188552188554
39,63.552188552188554
40,63.53114478114478
44,63.51010101010101
2,63.425925925925924
96,63.17340067340067
75,62.94191919191919
56,62.89983164983165
10,62.878787878787875
91,62.794612794612796
82,62.60521885521885
31,62.12121212121212
28,61.994949494949495
52,61.30050505050505
9,61.25841750841751
1,61.216329966329965
59,61.13215488215488
16,60.648148148148145
3,60.542929292929294
89,60.22727272727273
19,59.82744107744108
49,59.70117845117845
47,59.553872053872055
73,59.28030303030303
41,59.217171717171716
72,59.1540404040404
70,58.90151515151515
29,58.7962962962963
80,58.186026936026934
4,57.7020202020202
13,56.9023569023569
5,56.56565656565657
