analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_autonomy,dim_competence,dim_financial,dim_meaning,dim_physiological,dim_popularity,dim_relatedness,dim_security,dim_stimulation
WHY_EUROPE,1721,WHY_EUROPE,EUROPE,492,why__5f9dd5ecf197ec352831caf8,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5f9dd5ecf197ec352831caf8,5f9dd5ecf197ec352831caf8,NA,IT,IT,southern_europe,25_34,male,other,usable_partial,TRUE,TRUE,31,0.7903667750062917,1.4365992828720267,0.6522568411243197,0.847407996232817,2.8850674186579988,1.1243677835286423,1.2672937478076713,0.6964001472013194,1.378836314871166
WHY_EUROPE,1722,WHY_EUROPE,EUROPE,493,why__5f9de7917796f237eae46d6a,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5f9de7917796f237eae46d6a,5f9de7917796f237eae46d6a,NA,IT,IT,southern_europe,25_34,female,inactive_other,usable_complete,TRUE,TRUE,32,1.6298681054874067,0.42659330859834477,1.1196043503858768,1.166688848345984,0.8595854079219478,0.36776951139841885,1.0725351491798842,1.2954333058950545,0.8399659445874026
WHY_EUROPE,1723,WHY_EUROPE,EUROPE,494,why__5fa073d2088cae0c001cb4a8,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fa073d2088cae0c001cb4a8,5fa073d2088cae0c001cb4a8,NA,DE,DE,western_europe,25_34,female,employed,usable_partial,TRUE,TRUE,26,0.48507158806572676,0.9134203044496786,1.0647494472049677,1.6816756708067049,0.7698363013770295,0.9598961951470188,1.5364103935470546,1.605085102983784,0.7809158796747401
WHY_EUROPE,1724,WHY_EUROPE,EUROPE,495,why__5fa23c9b64b18a4067cc842e,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fa23c9b64b18a4067cc842e,5fa23c9b64b18a4067cc842e,NA,FI,FI,northern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.5852727705765013,0.793708996262672,0.571751268626617,0.9468071296779798,1.075535595712737,0.7784795711807503,0.6277564061737662,0.9055694392457451,0.6043008480466459
WHY_EUROPE,1725,WHY_EUROPE,EUROPE,496,why__5fa308ca96f8c55affa1b4ca,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fa308ca96f8c55affa1b4ca,5fa308ca96f8c55affa1b4ca,NA,IT,IT,southern_europe,35_44,female,inactive_other,usable_complete,TRUE,TRUE,32,0.7864792483573951,0.5669907912920993,0.5411316031952959,0.7905693553479831,0.36433069157442866,1.1379924481691461,1.0549015298685391,0.7651690752042878,1.134146453168181
WHY_EUROPE,1726,WHY_EUROPE,EUROPE,497,why__5fa54c4e7593e723ffc5d65e,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fa54c4e7593e723ffc5d65e,5fa54c4e7593e723ffc5d65e,NA,CZ,CZ,eastern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.8179468998115138,0.8621801670293284,1.3280637388017973,0.5080580790904619,0.6428143413439223,0.48520569891845755,0.8925095289621522,0.8073936520779535,0.6867537417537275
WHY_EUROPE,1727,WHY_EUROPE,EUROPE,498,why__5fadd713eb62cd1f58f49a6d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fadd713eb62cd1f58f49a6d,5fadd713eb62cd1f58f49a6d,NA,NL,NL,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.38572184383908115,0.7852458365432463,1.6788213547211357,1.10421750534582,1.7717447201364716,0.9097401175552482,0.8570472822839854,0.7373831547579036,0.27846404140752595
WHY_EUROPE,1728,WHY_EUROPE,EUROPE,499,why__5fae55f1c1b83f2c4d05540d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5fae55f1c1b83f2c4d05540d,5fae55f1c1b83f2c4d05540d,NA,IE,IE,northern_europe,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.6817720186631447,0.44196278351119234,0.6125622205427984,0.6963028819960875,1.3716805634296438,0.8010229610307492,0.9659389401129905,1.2076056976787157,1.391111737605752
WHY_EUROPE,1729,WHY_EUROPE,EUROPE,500,why__5faeca6641eec605f169e386,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5faeca6641eec605f169e386,5faeca6641eec605f169e386,NA,IT,IT,southern_europe,25_34,female,other,usable_complete,TRUE,TRUE,32,0.3675594629207647,0.38066820171686455,0.747234078399471,0.8527588605116971,0.5784807022376265,0.6801593752854626,0.5580200509303587,0.2858298516039212,0.25672615790172737
WHY_EUROPE,1730,WHY_EUROPE,EUROPE,501,why__5faef6b4d3b259100089b131,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5faef6b4d3b259100089b131,5faef6b4d3b259100089b131,NA,DK,DK,northern_europe,18_24,male,unemployed,usable_partial,TRUE,TRUE,31,1.6458033770492695,0.8992450840168495,0.48078441347160145,0.7810477697096991,0.9579589440451572,1.635353377534492,1.527007056676413,1.0377627762985504,0.9921570592699179
