analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
WHY_EUROPE,1230,WHY_EUROPE,EUROPE,1,why__54affe30fdf99b71c5514d30,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,54affe30fdf99b71c5514d30,54affe30fdf99b71c5514d30,NA,HU,HU,eastern_europe,25_34,male,employed,usable_partial,TRUE,TRUE,30,70,65,65,45,75,40,50,80,65,70,60,55,75,70,60,60,65,60,50,70,30,10,10,10,35,75,65,50,55,15,40,60
WHY_EUROPE,1231,WHY_EUROPE,EUROPE,2,why__556db04dfdf99b26054b1768,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,556db04dfdf99b26054b1768,556db04dfdf99b26054b1768,NA,DE,DE,western_europe,25_34,female,unknown,usable_partial,TRUE,TRUE,31,84,87,74,31,76,28,60,56,71,96,52,63,57,44,67,50,79,50,60,52,78,58,9,14,62,5,41,14,42,32,14,55
WHY_EUROPE,1232,WHY_EUROPE,EUROPE,3,why__558fa9dffdf99b7ce2924662,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,558fa9dffdf99b7ce2924662,558fa9dffdf99b7ce2924662,NA,FR,FR,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,25,86,82,94,82,30,56,65,62,80,90,67,39,83,79,89,86,36,38,75,75,66,81,36,63,80,71,36,20,29,16,81
WHY_EUROPE,1233,WHY_EUROPE,EUROPE,4,why__559edf64fdf99b2537152084,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,559edf64fdf99b2537152084,559edf64fdf99b2537152084,NA,NL,NL,western_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,28,90,28,59,56,53,47,75,73,60,100,62,61,77,88,77,60,61,65,71,72,32,56,14,45,53,47,16,21,6,0,56
WHY_EUROPE,1234,WHY_EUROPE,EUROPE,5,why__55b75944fdf99b6e0c49981b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55b75944fdf99b6e0c49981b,55b75944fdf99b6e0c49981b,NA,IE,IE,northern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,33,65,63,57,50,21,50,76,65,63,74,50,73,37,61,69,59,61,70,81,50,55,54,0,0,0,30,0,0,37,1,57
WHY_EUROPE,1235,WHY_EUROPE,EUROPE,6,why__55c333b0fdf99b1dbd2131bd,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55c333b0fdf99b1dbd2131bd,55c333b0fdf99b1dbd2131bd,NA,CZ,CZ,eastern_europe,25_34,male,unemployed,usable_partial,TRUE,TRUE,31,30,70,50,40,17,50,75,65,70,86,100,66,100,60,96,80,26,54,55,50,74,0,38,0,0,90,0,0,0,34,0,20
WHY_EUROPE,1236,WHY_EUROPE,EUROPE,7,why__55dc405950a1f7000590d658,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55dc405950a1f7000590d658,55dc405950a1f7000590d658,NA,PT,PT,southern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,55,60,60,54,46,33,61,58,56,79,76,70,84,54,78,78,83,60,65,67,75,62,39,30,70,53,29,17,55,29,27,63
WHY_EUROPE,1237,WHY_EUROPE,EUROPE,8,why__561fcb95ed6e5a000bc7eaa2,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,561fcb95ed6e5a000bc7eaa2,561fcb95ed6e5a000bc7eaa2,NA,NL,NL,western_europe,25_34,male,unknown,usable_complete,TRUE,TRUE,32,55,14,25,20,80,2,50,81,62,85,60,92,65,11,80,9,55,72,65,63,58,10,20,1,7,12,12,6,26,13,5,15
WHY_EUROPE,1238,WHY_EUROPE,EUROPE,9,why__564e2f979b124900107eaf14,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,564e2f979b124900107eaf14,564e2f979b124900107eaf14,NA,PL,PL,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,50,84,71,50,70,27,50,76,50,50,88,74,66,20,66,24,68,23,50,50,50,71,21,0,50,38,11,50,16,0,19,50
WHY_EUROPE,1239,WHY_EUROPE,EUROPE,10,why__56e6f0dec89073000de74780,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,56e6f0dec89073000de74780,56e6f0dec89073000de74780,NA,SE,SE,northern_europe,25_34,female,unknown,usable_complete,TRUE,TRUE,32,71,100,91,59,64,39,43,79,81,100,99,65,85,91,86,73,85,71,83,69,74,47,65,21,67,60,30,42,17,7,0,25
WHY_EUROPE,1240,WHY_EUROPE,EUROPE,11,why__56fd94d5291bb50008ea5805,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,56fd94d5291bb50008ea5805,56fd94d5291bb50008ea5805,NA,PL,PL,eastern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,30,63,62,54,62,35,56,75,38,55,61,65,71,30,57,32,20,5,60,60,75,77,8,0,60,0,0,0,0,0,0,0
WHY_EUROPE,1241,WHY_EUROPE,EUROPE,12,why__5716a9b1c5aca2000a8d44d3,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5716a9b1c5aca2000a8d44d3,5716a9b1c5aca2000a8d44d3,NA,GR,GR,southern_europe,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,86,60,70,20,80,15,40,87,58,85,90,35,68,34,80,65,90,80,60,70,75,40,36,35,25,59,85,59,22,61,33,70
WHY_EUROPE,1242,WHY_EUROPE,EUROPE,13,why__5789972670c76a00012433b3,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5789972670c76a00012433b3,5789972670c76a00012433b3,NA,ES,ES,southern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,57,79,58,84,87,97,99,95,100,47,100,69,99,100,99,97,100,65,100,99,72,29,72,55,93,100,87,63,40,65,32,85
WHY_EUROPE,1243,WHY_EUROPE,EUROPE,14,why__578b4394ad1a6c0001466a6d,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,578b4394ad1a6c0001466a6d,578b4394ad1a6c0001466a6d,NA,IT,IT,southern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,64,94,24,37,67,67,82,75,62,89,66,77,73,80,89,58,88,90,72,43,69,23,56,11,39,36,10,1,9,20,6,56
WHY_EUROPE,1244,WHY_EUROPE,EUROPE,15,why__57e928630cb6700001dd8f8a,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,57e928630cb6700001dd8f8a,57e928630cb6700001dd8f8a,NA,PT,PT,southern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,55,55,65,50,49,45,55,85,90,85,70,80,60,45,95,85,90,60,75,70,70,55,40,40,75,35,30,55,15,80,10,65
WHY_EUROPE,1245,WHY_EUROPE,EUROPE,16,why__587905adc34844000174ee45,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,587905adc34844000174ee45,587905adc34844000174ee45,NA,FI,FI,northern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,12,13,19,14,16,9,21,13,24,22,20,14,26,15,16,34,15,14,24,37,19,91,18,59,76,14,15,74,63,20,70,23
WHY_EUROPE,1246,WHY_EUROPE,EUROPE,17,why__588f58e8d2b27900019967d0,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,588f58e8d2b27900019967d0,588f58e8d2b27900019967d0,NA,ES,ES,southern_europe,55_64,female,employed,usable_complete,TRUE,TRUE,32,83,81,81,36,71,63,90,91,79,85,81,51,87,77,90,77,70,56,71,84,87,35,31,16,55,60,12,20,54,13,10,30
WHY_EUROPE,1247,WHY_EUROPE,EUROPE,18,why__5894f21fb1a4ae0001ce5532,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5894f21fb1a4ae0001ce5532,5894f21fb1a4ae0001ce5532,NA,NL,NL,western_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,0,100,75,100,45,80,45,90,35,66,100,70,90,100,90,75,70,35,35,25,35,10,85,0,26,35,0,0,0,0,0,80
WHY_EUROPE,1248,WHY_EUROPE,EUROPE,19,why__58a20857c5bcf000011b09ff,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,58a20857c5bcf000011b09ff,58a20857c5bcf000011b09ff,NA,AT,AT,western_europe,25_34,male,unknown,usable_complete,TRUE,TRUE,32,75,95,75,30,80,20,65,70,70,90,90,70,80,40,85,65,90,70,75,70,60,35,25,10,75,55,40,30,15,55,10,35
WHY_EUROPE,1249,WHY_EUROPE,EUROPE,20,why__58c62eac444ade00010231a9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,58c62eac444ade00010231a9,58c62eac444ade00010231a9,NA,IT,IT,southern_europe,45_54,male,employed,usable_partial,TRUE,TRUE,31,56,35,62,71,38,58,85,75,50,73,68,62,42,92,81,59,71,23,46,36,78,20,73,9,19,18,15,23,24,26,14,71
WHY_EUROPE,1250,WHY_EUROPE,EUROPE,21,why__58d11f7947aa1e000104718a,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,58d11f7947aa1e000104718a,58d11f7947aa1e000104718a,NA,IT,IT,southern_europe,45_54,male,unknown,usable_complete,TRUE,TRUE,32,85,100,90,82,90,85,100,72,92,90,95,97,80,65,90,86,100,65,65,91,85,47,75,60,65,75,82,40,40,53,51,62
WHY_EUROPE,1251,WHY_EUROPE,EUROPE,22,why__58dcfd5a09694a0001a35e0b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,58dcfd5a09694a0001a35e0b,58dcfd5a09694a0001a35e0b,NA,IT,IT,southern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,31,38,58,46,50,50,53,41,55,56,66,52,56,84,46,39,40,57,43,53,53,59,54,54,45,45,45,17,39,54,26,37
WHY_EUROPE,1252,WHY_EUROPE,EUROPE,23,why__58eec50e45de510001b5dcef,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,58eec50e45de510001b5dcef,58eec50e45de510001b5dcef,NA,CZ,CZ,eastern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,88,100,67,85,37,3,100,85,100,86,100,79,97,24,100,100,76,98,86,100,42,22,88,21,100,70,40,71,22,74,19,41
WHY_EUROPE,1253,WHY_EUROPE,EUROPE,24,why__5906ff5f0070cb000186b5fb,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5906ff5f0070cb000186b5fb,5906ff5f0070cb000186b5fb,NA,DE,DE,western_europe,55_64,male,employed,usable_complete,TRUE,TRUE,32,53,48,56,46,25,51,45,40,55,60,59,45,60,75,48,15,75,52,45,35,20,10,30,15,40,31,0,20,30,6,0,35
WHY_EUROPE,1254,WHY_EUROPE,EUROPE,25,why__5909f8b6bc185d00011aa307,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,5909f8b6bc185d00011aa307,5909f8b6bc185d00011aa307,NA,HU,HU,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,100,74,53,52,70,52,61,87,85,100,90,100,81,59,50,87,74,81,81,82,50,50,56,0,50,59,50,0,50,54,0,50
WHY_EUROPE,1255,WHY_EUROPE,EUROPE,26,why__591a1f4800a5650001276188,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,591a1f4800a5650001276188,591a1f4800a5650001276188,NA,DE,DE,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,50,80,90,50,50,40,55,85,70,90,75,75,90,40,85,75,80,70,50,45,50,5,25,1,60,55,10,0,0,1,5,25
WHY_EUROPE,1256,WHY_EUROPE,EUROPE,27,why__593ac6bf06c3b80001d67167,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,593ac6bf06c3b80001d67167,593ac6bf06c3b80001d67167,NA,ES,ES,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,60,65,70,60,65,65,55,70,70,75,70,60,65,70,70,65,65,60,65,65,60,55,60,55,60,70,55,55,55,60,60,60
WHY_EUROPE,1257,WHY_EUROPE,EUROPE,28,why__594ec14a3e9d730001924da6,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,594ec14a3e9d730001924da6,594ec14a3e9d730001924da6,NA,FR,FR,western_europe,35_44,female,unknown,usable_complete,TRUE,TRUE,32,72,90,73,68,75,78,61,80,57,62,39,18,70,56,92,40,38,58,68,75,62,27,46,15,59,69,59,27,57,15,29,41
