analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
WHY_EUROPE,1230,WHY_EUROPE,EUROPE,1,why__54affe30fdf99b71c5514d30,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,54affe30fdf99b71c5514d30,54affe30fdf99b71c5514d30,NA,HU,HU,eastern_europe,25_34,male,employed,usable_partial,TRUE,TRUE,30,0.4077360487331966,0.2943483422316081,0.2837943184509903,0.4461284340732984,0.6050430234581292,0.5957321745464161,0.6758699776500358,0.38283128515410875,0.03633265157283643,0.4555189431146767,0.9033259188135636,0.39910273099017596,0.1739644538297264,0.2485675572796229,1.0016012655612048,0.47212631345324524,0.4494339773809721,0.016593663126752988,0,0.48252165303962385,1.3659499109153057,1.3367406418951626,1.4992017005238945,0.8322054165794318,0.5230695398041684,0.9882057258742976,1.0264425602440777,0,1.0776615127437679,0.7878388716609159,0.8763552852690025,0.24596874355119555
WHY_EUROPE,1231,WHY_EUROPE,EUROPE,2,why__556db04dfdf99b26054b1768,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,556db04dfdf99b26054b1768,556db04dfdf99b26054b1768,NA,DE,DE,western_europe,25_34,female,unknown,usable_partial,TRUE,TRUE,31,0.9846105338682442,0.7329069650415283,0.22093662255694754,1.0940665110070713,0.6493032658783474,1.0864803306196553,0.24255083794889506,0.8493383217689735,0.26603865302758534,1.0268377731949507,1.332116716844471,0.01324132941218784,0.7660274427492966,0.884116789277904,0.5746366235110757,0,0.32960030963849785,0.48998645503110866,0.20034250751976745,0.35292929626885744,0.7345296958048869,0.6947394814268397,1.540315447659336,0.6512340604814005,0.5866016397443695,1.8008977735892093,0.02353026755526445,0.5073000566844154,0.5110192642620085,0.06578569372196673,0.3951893005016146,0.024435507794214453
WHY_EUROPE,1232,WHY_EUROPE,EUROPE,3,why__558fa9dffdf99b7ce2924662,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,558fa9dffdf99b7ce2924662,558fa9dffdf99b7ce2924662,NA,FR,FR,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,1.4465033677723136,0.6862135419836585,0.6695863478973367,1.821654835194907,0.9148647203996568,1.0046889712741154,0.4158784938293513,0.3872747191728177,0.1875183038730473,0.11461825546594928,0.7046395738023389,0.17968937137680624,1.7060193393283194,0.8149097305583863,0.15730276286057396,1.1067971932260436,0.7191174531482328,1.1527363636972066,1.2282331327678573,0.7145913611808686,0.6032497203848749,1.0333195019805068,1.4198743460924408,0.3441083980577715,0.6277005723202413,1.1874274044074051,1.2771706334162811,0.4205112746347258,0.4479137716301996,0.1932068427700166,0.29737817851925946,1.1764083337305162
WHY_EUROPE,1233,WHY_EUROPE,EUROPE,4,why__559edf64fdf99b2537152084,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,559edf64fdf99b2537152084,559edf64fdf99b2537152084,NA,NL,NL,western_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,1.3228874066719463,0.8729872342151378,2.35879929815029,0.2018096428604745,0.23590158252601715,0.06408833880040705,0.805865719560378,0.12612928371179993,0.3668290878943926,1.0256561416953027,1.240628071340973,0.061474004609436354,0.5571403546206247,0.5535210351989571,0.7062573026393112,0.45344953528978615,0.7276605084593543,0.03074561606368258,0.03326899821843477,0.5289355946678728,0.4719697449648629,0.4056455853725782,0.39203066770640727,0.6512340604814005,0.11208021404545059,0.11163034032862397,0.27425834072746774,0.4229535720190389,0.4043259063623719,1.1701023188050654,1.0798671543781009,0.06874215494561067
WHY_EUROPE,1234,WHY_EUROPE,EUROPE,5,why__55b75944fdf99b6e0c49981b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55b75944fdf99b6e0c49981b,55b75944fdf99b6e0c49981b,NA,IE,IE,northern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,1.1168608048380007,0.2943483422316081,0.3959567497860876,0.10924706044136409,0.5014630370473265,1.3727500883290447,0.6758699776500358,0.1774696840002617,0.03633265157283643,0.8546149821211149,0.15294202225947578,0.6402661069764186,0.0695209097653905,1.1890702671972382,0.9406063166969005,0.01788442999894786,0.7833058146750307,0.03074561606368258,0.266880503956637,0.9930750109503624,0.4907500747818921,0.5677719737192146,0.3098031734355246,1.28463380682451,1.9615321799596803,2.000119452122317,0.43613786659377496,1.0977254493420507,1.3196710769867523,0.14658288802478303,1.0309615933869232,0.11304880209700689
WHY_EUROPE,1235,WHY_EUROPE,EUROPE,6,why__55c333b0fdf99b1dbd2131bd,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55c333b0fdf99b1dbd2131bd,55c333b0fdf99b1dbd2131bd,NA,CZ,CZ,eastern_europe,25_34,male,unemployed,usable_partial,TRUE,TRUE,31,1.240476765938368,0.0608812269422589,0,0.6775348901210745,1.962051036914528,0.18677537781871684,0.407427871602816,0.3872747191728177,0.2156434355941817,0.45670057461432484,1.240628071340973,0.1314566961795577,1.479508754633925,0.1870802683194259,1.1942168935537443,0.6167864497738506,2.619600919792353,0.3006293382693664,0.4339540132579697,0.4457571795253554,0.5594897285782042,1.7599656675872466,0.3480167807315369,1.28463380682451,1.9615321799596803,1.5858707614736205,1.6897782324547914,1.0977254493420507,1.3196710769867523,0.019161738976733175,1.0798671543781009,1.5262971425046532
WHY_EUROPE,1236,WHY_EUROPE,EUROPE,7,why__55dc405950a1f7000590d658,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55dc405950a1f7000590d658,55dc405950a1f7000590d658,NA,PT,PT,southern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.21034375676864017,0.5278154575209573,0.5642003967887335,0.029596813187301528,0.6785040067281994,0.8820019322558056,0.199218923978781,0.74665752119205,0.4898896084734691,0.05760453560788668,0.04574432275174896,0.3243873969685518,0.6439604021192378,0.4484689636788552,0.09630781399626984,0.507895173451141,0.5521815345012036,0.016593663126752988,0.03326899821843477,0.34327982815487695,0.6032497203848749,0.8640294917036733,0.30690303359609555,0.07265136391072456,0.9153931003513437,0.11163034032862397,0.47792587878914217,0.3807803296863506,1.0776615127437679,0.1932068427700166,0.24058299238369396,0.3788886850053842
WHY_EUROPE,1237,WHY_EUROPE,EUROPE,8,why__561fcb95ed6e5a000bc7eaa2,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,561fcb95ed6e5a000bc7eaa2,561fcb95ed6e5a000bc7eaa2,NA,NL,NL,western_europe,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.21034375676864017,2.6757129181829695,2.527042945152936,1.6031607143121787,0.8263442355592203,2.1497680021116734,0.6758699776500358,0.4341716854425705,0.1875183038730473,0.39968685475626226,0.9033259188135636,1.3855062513080192,0.348253266491953,2.321754613754765,0.2182977117248781,3.2488538596823395,1.0058870395377364,0.5514776871584738,0.03326899821843477,0.1576240616418811,0.14067014032852665,1.3367406418951626,1.088064229169481,1.2393909678000021,1.6738396519285779,1.5219874236428588,1.188322086110385,0.8446859953459213,0.18638658002323374,0.8727863043596158,0.8353393494222129,1.7478303782616345
WHY_EUROPE,1238,WHY_EUROPE,EUROPE,9,why__564e2f979b124900107eaf14,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,564e2f979b124900107eaf14,564e2f979b124900107eaf14,NA,PL,PL,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.41637035860258576,0.5928266958679188,0.05269297555430161,0.21472197802552237,0.38374181135703805,1.127376010292425,0.6758699776500358,0.1774696840002617,0.7922609130738908,1.5957933402759286,0.597441874294612,0.5173180977575459,0.29603149445978505,1.9296715707156211,0.6356315723753798,2.4321692872620178,0.28249805873394285,1.768146993172869,0.6675655189961719,0.4457571795253554,0.4907500747818921,1.2449320148265488,1.0469504820340398,1.28463380682451,0.09341444883390827,0.4860346952706989,1.230110098305752,1.0109366672923612,0.6222652327015101,1.4249446169011653,0.15066149554572672,0.19709772796276664
WHY_EUROPE,1239,WHY_EUROPE,EUROPE,10,why__56e6f0dec89073000de74780,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,56e6f0dec89073000de74780,56e6f0dec89073000de74780,NA,SE,SE,northern_europe,25_34,female,unknown,usable_complete,TRUE,TRUE,32,0.44894136909998567,1.3399214647938362,1.1743172889052744,0.2018096428604745,0.11818035683572868,0.636627854219186,0.9791933754408343,0.331490884865647,0.7699908273616216,1.2548926526272013,1.1870292215871097,0.08322402098230919,0.6961821741514058,1.1634279910376255,0.584267404910703,0.235666982644367,0.6634721469325564,0.5041384079680382,0.8742704188759628,0.4361077114113749,0.5594897285782042,0.22919195316554752,0.7620543919253794,0.3345341873098458,0.7920963026237284,0.3905406902749747,0.43613786659377496,0.6735507286308553,0.5786773674336825,1.1276286024557156,1.0798671543781009,1.3047639067476722
