analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
WHY_EUROPE,1230,WHY_EUROPE,EUROPE,1,why__54affe30fdf99b71c5514d30,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,54affe30fdf99b71c5514d30,54affe30fdf99b71c5514d30,NA,HU,HU,eastern_europe,25_34,male,employed,usable_partial,TRUE,TRUE,30,NA,NA,NA,NA,25,NA,NA,30,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,NA,25,NA,NA,NA,35,NA,NA
WHY_EUROPE,1231,WHY_EUROPE,EUROPE,2,why__556db04dfdf99b26054b1768,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,556db04dfdf99b26054b1768,556db04dfdf99b26054b1768,NA,DE,DE,western_europe,25_34,female,unknown,usable_partial,TRUE,TRUE,31,34,37,NA,NA,26,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,28,NA,41,36,NA,45,NA,36,NA,NA,36,NA
WHY_EUROPE,1232,WHY_EUROPE,EUROPE,3,why__558fa9dffdf99b7ce2924662,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,558fa9dffdf99b7ce2924662,558fa9dffdf99b7ce2924662,NA,FR,FR,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,25,36,32,44,32,NA,NA,NA,NA,30,40,NA,NA,33,29,39,36,NA,NA,25,25,NA,31,NA,NA,30,NA,NA,30,NA,34,31
WHY_EUROPE,1233,WHY_EUROPE,EUROPE,4,why__559edf64fdf99b2537152084,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,559edf64fdf99b2537152084,559edf64fdf99b2537152084,NA,NL,NL,western_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,40,NA,NA,NA,NA,NA,25,NA,NA,50,NA,NA,27,38,27,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,34,29,44,50,NA
WHY_EUROPE,1234,WHY_EUROPE,EUROPE,5,why__55b75944fdf99b6e0c49981b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55b75944fdf99b6e0c49981b,55b75944fdf99b6e0c49981b,NA,IE,IE,northern_europe,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,29,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,50,50,50,NA,50,50,NA,49,NA
WHY_EUROPE,1235,WHY_EUROPE,EUROPE,6,why__55c333b0fdf99b1dbd2131bd,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55c333b0fdf99b1dbd2131bd,55c333b0fdf99b1dbd2131bd,NA,CZ,CZ,eastern_europe,25_34,male,unemployed,usable_partial,TRUE,TRUE,31,NA,NA,NA,NA,33,NA,25,NA,NA,36,50,NA,50,NA,46,30,NA,NA,NA,NA,NA,50,NA,50,50,40,50,50,50,NA,50,30
WHY_EUROPE,1236,WHY_EUROPE,EUROPE,7,why__55dc405950a1f7000590d658,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,55dc405950a1f7000590d658,55dc405950a1f7000590d658,NA,PT,PT,southern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,26,NA,34,NA,28,28,33,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA
WHY_EUROPE,1237,WHY_EUROPE,EUROPE,8,why__561fcb95ed6e5a000bc7eaa2,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,561fcb95ed6e5a000bc7eaa2,561fcb95ed6e5a000bc7eaa2,NA,NL,NL,western_europe,25_34,male,unknown,usable_complete,TRUE,TRUE,32,NA,36,25,30,30,48,NA,31,NA,35,NA,42,NA,39,30,41,NA,NA,NA,NA,NA,40,30,49,43,38,38,44,NA,37,45,35
WHY_EUROPE,1238,WHY_EUROPE,EUROPE,9,why__564e2f979b124900107eaf14,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,564e2f979b124900107eaf14,564e2f979b124900107eaf14,NA,PL,PL,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,NA,34,NA,NA,NA,NA,NA,26,NA,NA,38,NA,NA,30,NA,26,NA,27,NA,NA,NA,NA,29,50,NA,NA,39,NA,34,50,31,NA
WHY_EUROPE,1239,WHY_EUROPE,EUROPE,10,why__56e6f0dec89073000de74780,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,56e6f0dec89073000de74780,56e6f0dec89073000de74780,NA,SE,SE,northern_europe,25_34,female,unknown,usable_complete,TRUE,TRUE,32,NA,50,41,NA,NA,NA,NA,29,31,50,49,NA,35,41,36,NA,35,NA,33,NA,NA,NA,NA,29,NA,NA,NA,NA,33,43,50,25
