"archetype_id","cluster"
3388,1
3394,1
3399,1
3414,1
3415,1
3417,1
3426,1
3449,1
3450,1
3457,1
3466,1
3473,1
3511,1
3515,1
3521,1
3525,1
3530,1
3536,1
3544,1
3553,1
3557,1
3560,1
3564,1
3566,1
3584,1
3596,1
3603,1
3621,1
3632,1
3633,1
3642,1
3650,1
3663,1
3668,1
3670,1
3671,1
3682,1
3688,1
3698,1
3699,1
3705,1
3716,1
3748,1
3753,1
3754,1
3757,1
3758,1
3763,1
3773,1
3787,1
3791,1
3793,1
3806,1
3827,1
3831,1
3833,1
3838,1
3845,1
3863,1
3876,1
3885,1
3888,1
3901,1
3906,1
3949,1
3955,1
3956,1
3957,1
3963,1
3964,1
3989,1
3990,1
3993,1
3995,1
4012,1
4025,1
4031,1
4035,1
4050,1
4074,1
4084,1
4090,1
4094,1
4117,1
4133,1
4134,1
4136,1
4138,1
4155,1
4164,1
4171,1
4181,1
4185,1
4192,1
4206,1
4211,1
4225,1
4234,1
4236,1
4237,1
4249,1
4252,1
4259,1
4261,1
4266,1
4269,1
4270,1
4278,1
4290,1
4291,1
4292,1
4295,1
4305,1
4306,1
4328,1
4335,1
4350,1
4351,1
4375,1
4392,1
4395,1
4402,1
4406,1
4408,1
4414,1
4422,1
4431,1
4433,1
4467,1
4477,1
4478,1
4479,1
4496,1
4501,1
4516,1
4528,1
4532,1
4554,1
4560,1
4567,1
4582,1
4594,1
4595,1
4607,1
4610,1
4622,1
4624,1
4628,1
4631,1
4632,1
4645,1
4684,1
4705,1
4714,1
4715,1
4719,1
4724,1
4733,1
4784,1
4800,1
4803,1
4815,1
4823,1
4825,1
4880,1
4888,1
4893,1
4899,1
4917,1
4918,1
4929,1
4937,1
4942,1
4944,1
4947,1
4960,1
4961,1
4982,1
4987,1
5000,1
5002,1
5010,1
5023,1
5031,1
5050,1
5052,1
5053,1
5055,1
5057,1
5073,1
5080,1
5084,1
5099,1
5100,1
5103,1
5112,1
5126,1
5130,1
5133,1
5134,1
5146,1
5154,1
5156,1
5166,1
5181,1
5186,1
5189,1
5196,1
5228,1
5229,1
5241,1
5247,1
5278,1
5283,1
5294,1
5300,1
5320,1
5334,1
5335,1
5337,1
5365,1
5369,1
5371,1
5372,1
5422,1
5424,1
5428,1
5436,1
5438,1
5447,1
5453,1
5462,1
5463,1
5464,1
5490,1
5492,1
5516,1
5524,1
5532,1
5542,1
5544,1
5555,1
5557,1
5564,1
5568,1
5578,1
5589,1
5595,1
5600,1
5604,1
5615,1
5625,1
5626,1
5631,1
5648,1
5651,1
5654,1
5669,1
5682,1
5692,1
5696,1
5712,1
5726,1
5728,1
5734,1
5746,1
5751,1
5765,1
5777,1
5778,1
5781,1
5797,1
5801,1
5804,1
5808,1
5826,1
5828,1
5844,1
5846,1
5852,1
5853,1
5861,1
5862,1
5875,1
5878,1
5882,1
5892,1
5897,1
5921,1
5923,1
5927,1
5946,1
5951,1
5957,1
5965,1
5972,1
5974,1
5997,1
5999,1
6006,1
6012,1
6014,1
6041,1
6044,1
6057,1
6058,1
6061,1
6066,1
6069,1
6070,1
6075,1
6079,1
6081,1
6101,1
6103,1
6108,1
6116,1
6119,1
6124,1
6127,1
6136,1
6138,1
6157,1
6163,1
6176,1
6180,1
6187,1
6188,1
6202,1
6208,1
6212,1
6215,1
6237,1
6249,1
6251,1
6260,1
6266,1
6282,1
6287,1
6303,1
6317,1
6318,1
6331,1
6332,1
6358,1
6359,1
6380,1
6383,1
6422,1
6429,1
6437,1
6440,1
6463,1
6464,1
6485,1
6487,1
6492,1
6526,1
6539,1
6550,1
6558,1
6572,1
6589,1
6606,1
6611,1
6615,1
6620,1
6635,1
6641,1
6660,1
6667,1
6694,1
6695,1
6709,1
6712,1
6713,1
6721,1
6724,1
6734,1
6750,1
6765,1
6782,1
6786,1
6788,1
6792,1
6801,1
6808,1
6815,1
6818,1
6827,1
6847,1
6849,1
6850,1
6853,1
6872,1
6874,1
6889,1
6902,1
6904,1
6916,1
6930,1
6944,1
6947,1
6948,1
6950,1
6951,1
6966,1
6981,1
6988,1
6995,1
7010,1
7020,1
7026,1
7035,1
7036,1
7038,1
7039,1
7044,1
7051,1
7056,1
7059,1
7064,1
7071,1
7081,1
7086,1
7089,1
7092,1
7103,1
7108,1
7113,1
7115,1
7130,1
7146,1
7159,1
7170,1
7176,1
7179,1
7183,1
7197,1
7199,1
7203,1
7212,1
7218,1
7220,1
7221,1
7233,1
7234,1
7238,1
7245,1
7259,1
7274,1
7280,1
7294,1
7303,1
7304,1
7316,1
7319,1
7326,1
7330,1
7344,1
7345,1
7347,1
7356,1
7365,1
7368,1
7370,1
7373,1
7379,1
7390,1
7392,1
7402,1
7405,1
7419,1
7422,1
7430,1
7449,1
7453,1
7477,1
7492,1
7504,1
7505,1
7514,1
7529,1
7532,1
7535,1
7549,1
7554,1
7563,1
7579,1
7601,1
7604,1
7614,1
7618,1
7636,1
7644,1
7650,1
7672,1
7673,1
7676,1
7684,1
7685,1
7686,1
7687,1
7705,1
7707,1
7708,1
7709,1
7711,1
7713,1
7714,1
7721,1
7733,1
7736,1
7739,1
7743,1
7744,1
7748,1
7762,1
7778,1
7788,1
7795,1
7796,1
7803,1
7810,1
7818,1
7825,1
7828,1
7833,1
7838,1
7863,1
7874,1
7877,1
7880,1
7881,1
7886,1
7900,1
7904,1
7911,1
7912,1
7940,1
7947,1
7967,1
7978,1
8004,1
8005,1
8008,1
8015,1
8036,1
8039,1
8042,1
8048,1
8055,1
8065,1
8072,1
8076,1
8077,1
8108,1
8116,1
8126,1
8147,1
8178,1
8186,1
8192,1
8193,1
8200,1
8208,1
8214,1
8222,1
8232,1
8234,1
8236,1
8246,1
8254,1
8287,1
8288,1
8295,1
8297,1
8299,1
8332,1
8335,1
8344,1
8354,1
8362,1
8375,1
8385,1
8388,1
8390,1
8394,1
8422,1
8431,1
8436,1
8437,1
8445,1
8449,1
8472,1
8478,1
8483,1
8495,1
8497,1
8512,1
8513,1
8529,1
8555,1
8560,1
8571,1
8583,1
8590,1
8595,1
8644,1
8647,1
8653,1
8654,1
8660,1
8673,1
8677,1
8683,1
8710,1
8713,1
8719,1
8724,1
8729,1
8740,1
8787,1
8788,1
8797,1
8800,1
8809,1
8810,1
8816,1
8823,1
8832,1
8836,1
8844,1
8847,1
8854,1
8879,1
8905,1
8916,1
8923,1
8927,1
8933,1
8935,1
8940,1
8943,1
8953,1
8954,1
8955,1
8956,1
8962,1
8968,1
8971,1
8972,1
8981,1
8985,1
8995,1
9014,1
9023,1
9028,1
9030,1
9038,1
9039,1
9046,1
9049,1
9081,1
9089,1
9094,1
9097,1
9112,1
9128,1
9146,1
9157,1
9165,1
9167,1
9194,1
9204,1
9209,1
9227,1
9231,1
9243,1
9248,1
9255,1
9280,1
9298,1
9305,1
9314,1
9329,1
9331,1
9371,1
9379,1
9380,1
9397,1
9407,1
9442,1
9444,1
9456,1
9457,1
9458,1
9463,1
9495,1
9501,1
9503,1
9510,1
9514,1
9516,1
9518,1
9523,1
9525,1
9534,1
9535,1
9537,1
9571,1
9578,1
9587,1
9591,1
9592,1
9598,1
9611,1
9640,1
9645,1
9666,1
9667,1
9679,1
9680,1
9695,1
9726,1
9729,1
9730,1
9734,1
9748,1
9750,1
9753,1
9757,1
9768,1
9780,1
9790,1
9796,1
9811,1
9813,1
9818,1
9820,1
9825,1
9831,1
9839,1
9858,1
9894,1
9895,1
9921,1
9932,1
9933,1
9951,1
9969,1
9978,1
9980,1
9992,1
9994,1
10001,1
10005,1
10030,1
10033,1
10036,1
10043,1
10054,1
10057,1
10067,1
10070,1
10077,1
10081,1
10088,1
10116,1
10119,1
10132,1
10162,1
10175,1
10196,1
10218,1
10219,1
10228,1
10229,1
10232,1
10234,1
10244,1
10248,1
10258,1
10268,1
10278,1
10282,1
10293,1
10317,1
10318,1
10331,1
10390,1
10399,1
10404,1
10417,1
10427,1
10435,1
10437,1
10451,1
10468,1
10469,1
10476,1
10497,1
10499,1
10502,1
10513,1
10519,1
10523,1
10526,1
10534,1
10536,1
10544,1
10549,1
10553,1
10560,1
10562,1
10566,1
10573,1
10595,1
10602,1
10608,1
10618,1
10641,1
10652,1
10664,1
10673,1
10684,1
10696,1
10712,1
10713,1
10750,1
10752,1
10753,1
10754,1
10757,1
10758,1
10767,1
10791,1
10795,1
10803,1
10809,1
10818,1
10828,1
10832,1
10841,1
10849,1
10863,1
10867,1
10870,1
10874,1
10877,1
10884,1
10899,1
10904,1
10906,1
10919,1
10948,1
10951,1
10956,1
10961,1
10962,1
10963,1
10968,1
10974,1
10983,1
10992,1
11007,1
11010,1
11020,1
11023,1
11028,1
11032,1
11035,1
11044,1
11051,1
11053,1
11056,1
11065,1
11069,1
11076,1
11096,1
11101,1
11107,1
11114,1
11122,1
11132,1
11138,1
11139,1
11140,1
11145,1
11162,1
11185,1
11207,1
11241,1
11242,1
11244,1
11247,1
11257,1
11270,1
11288,1
11302,1
11308,1
11332,1
11335,1
11338,1
11347,1
11350,1
11373,1
11374,1
11382,1
11386,1
11390,1
11391,1
11392,1
11398,1
11406,1
11407,1
11412,1
11420,1
11421,1
11422,1
11424,1
11435,1
11447,1
11457,1
11462,1
11465,1
11467,1
11470,1
11479,1
11490,1
11491,1
11493,1
11494,1
11545,1
11565,1
11566,1
11571,1
11580,1
11598,1
11601,1
11606,1
11622,1
11625,1
11642,1
11650,1
11655,1
11667,1
11673,1
11679,1
11682,1
11695,1
11698,1
11702,1
11713,1
11729,1
11732,1
11734,1
11738,1
11766,1
11772,1
11781,1
11784,1
11786,1
11795,1
11799,1
11828,1
11831,1
11838,1
11843,1
11845,1
11849,1
11855,1
11875,1
11880,1
11884,1
11885,1
11888,1
11891,1
11923,1
11924,1
11932,1
11938,1
11939,1
11941,1
11946,1
11958,1
11971,1
11975,1
11978,1
11982,1
11988,1
11998,1
12001,1
12010,1
12023,1
12025,1
12027,1
12041,1
12045,1
12070,1
12074,1
12076,1
12082,1
12083,1
12092,1
12097,1
12109,1
12111,1
12116,1
12129,1
12130,1
12132,1
12144,1
12169,1
12170,1
12173,1
12176,1
12192,1
12193,1
12197,1
12203,1
12213,1
12218,1
12223,1
12233,1
12253,1
12259,1
12262,1
12267,1
12272,1
12275,1
12284,1
12305,1
12317,1
12327,1
12334,1
12343,1
12348,1
12365,1
12370,1
12384,1
12392,1
12394,1
12400,1
12401,1
12410,1
12411,1
12413,1
12417,1
12418,1
12420,1
12427,1
12439,1
12445,1
12447,1
12449,1
12471,1
12477,1
12478,1
12481,1
12483,1
12486,1
12498,1
12504,1
12505,1
12509,1
12512,1
12521,1
12525,1
12540,1
12546,1
12561,1
12575,1
12580,1
12582,1
12612,1
12616,1
12620,1
12627,1
12631,1
12636,1
12639,1
12646,1
12648,1
12650,1
12651,1
12661,1
12663,1
12674,1
12676,1
12683,1
12685,1
12688,1
12696,1
12701,1
12728,1
12735,1
12755,1
12767,1
12771,1
12785,1
12786,1
12794,1
12799,1
12816,1
12827,1
12840,1
12855,1
12857,1
12859,1
12862,1
12883,1
12888,1
12889,1
12892,1
12897,1
12898,1
12900,1
12906,1
12922,1
12928,1
12935,1
12936,1
12940,1
12946,1
12949,1
12952,1
12961,1
12975,1
12976,1
12993,1
12995,1
13006,1
13013,1
13016,1
13025,1
13048,1
13050,1
13053,1
13056,1
13057,1
13064,1
13077,1
13080,1
13083,1
13085,1
13086,1
13087,1
13094,1
13099,1
13103,1
13117,1
13133,1
13157,1
13174,1
13178,1
13191,1
13199,1
13201,1
13206,1
13213,1
13214,1
13218,1
13229,1
13230,1
13233,1
13236,1
13275,1
13276,1
13292,1
13294,1
13296,1
13297,1
13306,1
13318,1
13322,1
13327,1
13339,1
13344,1
13346,1
13359,1
13363,1
13367,1
13380,1
13383,1
13385,1
13387,1
13397,1
13401,1
13403,1
13412,1
13414,1
13418,1
13442,1
13452,1
13457,1
13460,1
13464,1
13465,1
13472,1
13478,1
13479,1
13484,1
13493,1
13495,1
13511,1
13525,1
13526,1
13535,1
13543,1
13547,1
13549,1
13551,1
13555,1
13556,1
13570,1
13575,1
13576,1
13587,1
13588,1
13594,1
13602,1
13613,1
13626,1
13627,1
13639,1
13643,1
13645,1
13652,1
13654,1
13657,1
13663,1
13665,1
13680,1
13694,1
13701,1
13707,1
13729,1
13752,1
13754,1
13755,1
13757,1
13770,1
13772,1
13776,1
13791,1
13804,1
13812,1
13819,1
13825,1
13845,1
13854,1
13862,1
13870,1
13872,1
13879,1
13901,1
13903,1
13933,1
13944,1
13946,1
13951,1
13971,1
13973,1
13999,1
14022,1
14024,1
14032,1
14042,1
14045,1
14076,1
14083,1
14098,1
14102,1
14121,1
14124,1
14142,1
14143,1
14152,1
14155,1
14156,1
14160,1
14164,1
14166,1
14169,1
14174,1
14183,1
14186,1
14187,1
14190,1
14200,1
14201,1
14207,1
14209,1
14221,1
14227,1
14232,1
14243,1
14246,1
14254,1
14256,1
14262,1
14275,1
14276,1
14281,1
14303,1
14312,1
14318,1
14321,1
14323,1
14336,1
14347,1
14357,1
14362,1
14373,1
14384,1
14419,1
14420,1
14421,1
14457,1
14461,1
14462,1
14476,1
14483,1
14484,1
14500,1
14520,1
14521,1
14522,1
14551,1
14563,1
14571,1
14590,1
14599,1
14601,1
14612,1
14623,1
14632,1
14634,1
14639,1
14640,1
14646,1
14660,1
14667,1
14668,1
14676,1
14695,1
14703,1
14711,1
14723,1
14728,1
14732,1
14745,1
14753,1
14769,1
14821,1
14830,1
14836,1
14840,1
14858,1
14878,1
14886,1
14891,1
14895,1
14906,1
14921,1
14934,1
14943,1
14974,1
14989,1
14992,1
15000,1
15008,1
15013,1
15033,1
15034,1
15052,1
15066,1
15074,1
15076,1
15082,1
15091,1
15094,1
15107,1
15112,1
15113,1
15118,1
15124,1
15125,1
15126,1
15143,1
15144,1
15149,1
15150,1
15163,1
15169,1
15180,1
15194,1
15200,1
15205,1
15208,1
15213,1
15226,1
15229,1
15234,1
15236,1
15239,1
15240,1
15244,1
15254,1
15264,1
15267,1
15273,1
15277,1
15281,1
15292,1
15294,1
15317,1
15323,1
15324,1
15327,1
15328,1
15342,1
15351,1
15388,1
15395,1
15397,1
15410,1
15415,1
15416,1
15421,1
15429,1
15431,1
15447,1
15456,1
15458,1
15469,1
15484,1
15502,1
15504,1
15508,1
15509,1
15511,1
15521,1
15563,1
15572,1
15573,1
15575,1
15579,1
15589,1
15592,1
15628,1
15637,1
15645,1
15646,1
15656,1
15657,1
15661,1
15676,1
15705,1
15716,1
15719,1
15724,1
15741,1
15753,1
15768,1
15785,1
15827,1
15831,1
15858,1
15867,1
15875,1
15878,1
15881,1
15907,1
15919,1
15921,1
15928,1
15929,1
15949,1
15951,1
15952,1
15956,1
15964,1
15975,1
15978,1
15980,1
15982,1
15986,1
16000,1
16039,1
16048,1
16054,1
16068,1
16069,1
16072,1
16083,1
16091,1
16099,1
16105,1
16116,1
16127,1
16132,1
16141,1
16147,1
16149,1
16161,1
16170,1
16171,1
16177,1
16178,1
16184,1
16187,1
16188,1
16192,1
16195,1
16199,1
16207,1
16209,1
16214,1
16217,1
16225,1
16232,1
16235,1
16241,1
16244,1
16252,1
16255,1
16256,1
16257,1
16260,1
16263,1
16264,1
16266,1
16269,1
16282,1
16283,1
16284,1
16294,1
16295,1
16337,1
16340,1
16342,1
16343,1
16351,1
16386,1
16388,1
16404,1
16405,1
16409,1
16423,1
16429,1
16436,1
16440,1
16452,1
16464,1
16472,1
16482,1
16485,1
16492,1
16495,1
16501,1
16504,1
16511,1
16521,1
16524,1
16532,1
16536,1
16539,1
16558,1
16560,1
16561,1
16565,1
16569,1
16571,1
16575,1
16586,1
16589,1
16596,1
16616,1
16623,1
16624,1
16626,1
16630,1
16638,1
16646,1
16657,1
16658,1
16661,1
16662,1
16666,1
16668,1
16670,1
16704,1
16705,1
16716,1
16726,1
16727,1
16735,1
16740,1
16752,1
16754,1
16764,1
16768,1
16773,1
16774,1
16797,1
16821,1
16838,1
16840,1
16847,1
16863,1
16872,1
16881,1
16885,1
16892,1
16909,1
16921,1
16927,1
16947,1
16961,1
16977,1
16985,1
17001,1
17005,1
17012,1
17026,1
17035,1
17038,1
17051,1
17055,1
17062,1
17063,1
17065,1
17073,1
17086,1
17101,1
17108,1
17133,1
17134,1
17136,1
17137,1
17139,1
17141,1
17148,1
17151,1
17152,1
17155,1
17157,1
17184,1
17193,1
17212,1
17213,1
17214,1
17215,1
17219,1
17220,1
17221,1
17240,1
17252,1
17262,1
17268,1
17276,1
17277,1
17281,1
17290,1
17299,1
17301,1
17304,1
17314,1
17315,1
17316,1
17335,1
17338,1
17357,1
17366,1
17385,1
17394,1
17398,1
17404,1
17406,1
17424,1
17436,1
17448,1
17457,1
17471,1
17475,1
17477,1
17481,1
17487,1
17504,1
17525,1
17529,1
17533,1
17554,1
17555,1
17558,1
17574,1
17579,1
17580,1
17596,1
17607,1
17614,1
17641,1
17648,1
17649,1
17654,1
17672,1
17675,1
17681,1
17682,1
17689,1
17694,1
17696,1
17712,1
17719,1
17739,1
17745,1
17750,1
17755,1
17757,1
17761,1
17772,1
17780,1
17785,1
17786,1
17788,1
17802,1
17804,1
17811,1
17812,1
17813,1
17831,1
17839,1
17847,1
17853,1
17862,1
17886,1
17922,1
17943,1
17952,1
17958,1
17965,1
17966,1
17970,1
17978,1
17981,1
17985,1
17991,1
17994,1
18005,1
18015,1
18045,1
18053,1
18062,1
18072,1
18073,1
18079,1
18082,1
18083,1
18086,1
18090,1
18096,1
18106,1
18120,1
18127,1
18128,1
18130,1
18132,1
18138,1
18156,1
18158,1
18164,1
18200,1
18203,1
18207,1
18210,1
18229,1
18262,1
18267,1
18276,1
18278,1
18281,1
18291,1
18304,1
18313,1
18316,1
18323,1
18324,1
18329,1
18337,1
18338,1
18358,1
18361,1
18368,1
18377,1
18378,1
18379,1
18391,1
18406,1
18409,1
18410,1
18413,1
18419,1
18425,1
18433,1
18448,1
18463,1
18464,1
18473,1
18486,1
18491,1
18516,1
18521,1
18523,1
18532,1
18536,1
18540,1
18548,1
18556,1
18573,1
18576,1
18593,1
18611,1
18618,1
18622,1
18670,1
18680,1
18687,1
18691,1
18704,1
18711,1
18722,1
18732,1
18747,1
6,2
15,2
47,2
53,2
56,2
61,2
87,2
93,2
101,2
116,2
131,2
133,2
147,2
149,2
166,2
182,2
208,2
211,2
213,2
265,2
286,2
294,2
304,2
310,2
312,2
313,2
318,2
329,2
339,2
345,2
356,2
360,2
364,2
388,2
424,2
440,2
444,2
448,2
449,2
450,2
467,2
498,2
502,2
528,2
529,2
549,2
562,2
575,2
592,2
607,2
617,2
649,2
657,2
659,2
678,2
692,2
698,2
700,2
710,2
726,2
734,2
738,2
752,2
753,2
760,2
763,2
775,2
784,2
785,2
795,2
803,2
818,2
836,2
843,2
850,2
854,2
857,2
887,2
893,2
894,2
897,2
909,2
914,2
915,2
926,2
953,2
963,2
965,2
978,2
983,2
991,2
992,2
1004,2
1005,2
1017,2
1020,2
1040,2
1045,2
1052,2
1061,2
1086,2
1095,2
1096,2
1105,2
1114,2
1121,2
1137,2
1139,2
1140,2
1166,2
1172,2
1178,2
1187,2
1189,2
1195,2
1203,2
1212,2
1215,2
1217,2
1222,2
1245,2
1252,2
1255,2
1260,2
1281,2
1308,2
1311,2
1318,2
1331,2
1384,2
1391,2
1392,2
1393,2
1400,2
1415,2
1423,2
1428,2
1432,2
1433,2
1436,2
1458,2
1459,2
1469,2
1471,2
1488,2
1491,2
1499,2
1501,2
1511,2
1517,2
1556,2
1560,2
1562,2
1565,2
1566,2
1567,2
1593,2
1609,2
1620,2
1627,2
1629,2
1655,2
1668,2
1672,2
1673,2
1690,2
1714,2
1719,2
1728,2
1752,2
1754,2
1756,2
1759,2
1776,2
1786,2
1822,2
1864,2
1897,2
1902,2
1928,2
1932,2
1939,2
1956,2
1964,2
1969,2
1986,2
2001,2
2032,2
2042,2
2044,2
2047,2
2076,2
2077,2
2087,2
2088,2
2091,2
2094,2
2109,2
2111,2
2129,2
2137,2
2152,2
2155,2
2163,2
2175,2
2176,2
2213,2
2218,2
2224,2
2231,2
2279,2
2280,2
2299,2
2316,2
2334,2
2335,2
2359,2
2364,2
2369,2
2391,2
2406,2
2419,2
2444,2
2452,2
2455,2
2459,2
2478,2
2486,2
2491,2
2504,2
2522,2
2523,2
2528,2
2535,2
2556,2
2564,2
2583,2
2612,2
2618,2
2628,2
2629,2
2630,2
2650,2
2657,2
2673,2
2687,2
2688,2
2691,2
2710,2
2717,2
2718,2
2748,2
2760,2
2768,2
2785,2
2800,2
2802,2
2807,2
2826,2
2830,2
2831,2
2832,2
2834,2
2838,2
2839,2
2868,2
2870,2
2874,2
2883,2
2885,2
2920,2
2936,2
2937,2
2944,2
2955,2
2977,2
2982,2
3025,2
3049,2
3053,2
3081,2
3088,2
3090,2
3095,2
3101,2
3113,2
3122,2
3188,2
3196,2
3212,2
3227,2
3233,2
3240,2
3255,2
3266,2
3277,2
3278,2
3287,2
3289,2
3302,2
3305,2
3309,2
3317,2
3332,2
3341,2
3356,2
3364,2
3369,2
3371,2
3380,2
3387,2
3411,2
3425,2
3428,2
3429,2
3430,2
3432,2
3435,2
3437,2
3447,2
3462,2
3472,2
3474,2
3485,2
3495,2
3512,2
3541,2
3547,2
3568,2
3571,2
3582,2
3602,2
3605,2
3627,2
3665,2
3669,2
3675,2
3680,2
3710,2
3719,2
3720,2
3723,2
3724,2
3744,2
3756,2
3764,2
3789,2
3790,2
3792,2
3794,2
3795,2
3815,2
3816,2
3830,2
3835,2
3848,2
3852,2
3895,2
3914,2
3917,2
3922,2
3932,2
3952,2
3980,2
3981,2
4005,2
4021,2
4037,2
4040,2
4041,2
4047,2
4052,2
4059,2
4060,2
4076,2
4079,2
4080,2
4081,2
4086,2
4088,2
4091,2
4096,2
4101,2
4107,2
4111,2
4113,2
4118,2
4131,2
4141,2
4142,2
4143,2
4168,2
4170,2
4179,2
4200,2
4231,2
4232,2
4235,2
4244,2
4262,2
4268,2
4272,2
4273,2
4282,2
4283,2
4287,2
4293,2
4300,2
4302,2
4304,2
4321,2
4327,2
4339,2
4343,2
4349,2
4356,2
4359,2
4367,2
4370,2
4390,2
4397,2
4403,2
4428,2
4430,2
4444,2
4450,2
4482,2
4483,2
4494,2
4507,2
4525,2
4540,2
4541,2
4542,2
4550,2
4553,2
4557,2
4566,2
4568,2
4573,2
4585,2
4597,2
4618,2
4625,2
4652,2
4670,2
4677,2
4711,2
4727,2
4762,2
4765,2
4778,2
4785,2
4795,2
4798,2
4804,2
4844,2
4856,2
4861,2
4862,2
4872,2
4886,2
4894,2
4902,2
4906,2
4911,2
4914,2
4922,2
4928,2
4933,2
4939,2
4953,2
4957,2
4967,2
4969,2
4971,2
4977,2
4981,2
4993,2
5005,2
5006,2
5022,2
5048,2
5056,2
5058,2
5074,2
5076,2
5087,2
5097,2
5107,2
5115,2
5128,2
5150,2
5179,2
5205,2
5230,2
5249,2
5260,2
5266,2
5271,2
5272,2
5277,2
5286,2
5323,2
5324,2
5349,2
5350,2
5357,2
5361,2
5380,2
5394,2
5415,2
5419,2
5426,2
5454,2
5465,2
5498,2
5501,2
5503,2
5505,2
5525,2
5535,2
5538,2
5541,2
5548,2
5551,2
5566,2
5569,2
5583,2
5584,2
5592,2
5605,2
5612,2
5622,2
5623,2
5628,2
5641,2
5645,2
5646,2
5652,2
5657,2
5658,2
5666,2
5679,2
5716,2
5719,2
5720,2
5754,2
5755,2
5761,2
5784,2
5793,2
5812,2
5829,2
5858,2
5867,2
5876,2
5880,2
5914,2
5919,2
5933,2
5943,2
5963,2
5964,2
5988,2
5992,2
5994,2
6016,2
6022,2
6030,2
6060,2
6113,2
6137,2
6139,2
6147,2
6151,2
6178,2
6191,2
6198,2
6218,2
6227,2
6228,2
6229,2
6253,2
6264,2
6283,2
6285,2
6290,2
6355,2
6369,2
6370,2
6372,2
6373,2
6374,2
6379,2
6382,2
6387,2
6393,2
6398,2
6400,2
6403,2
6409,2
6410,2
6414,2
6423,2
6430,2
6445,2
6471,2
6478,2
6483,2
6496,2
6497,2
6500,2
