"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",40,33.3333333333333,40,40,66.6666666666667,16.6666666666667,60,50
"cluster_2",16.6666666666667,33.3333333333333,75,75,25,16.6666666666667,60,50
"cluster_3",40,0,40,16.6666666666667,25,16.6666666666667,33.3333333333333,20
"cluster_4",0,0,0,0,0,0,0,0
"cluster_5",40,33.3333333333333,40,16.6666666666667,25,0,33.3333333333333,50
"cluster_6",16.6666666666667,33.3333333333333,16.6666666666667,40,0,16.6666666666667,33.3333333333333,20
