analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
WHY_LATAM,matrix_32_ext_0_1,4,det_07_legal,0.36348582137082547,0.0709424961667613,0.35533525753009776,23.75,1,0.77,0.27
WHY_LATAM,matrix_32_ext_0_1,4,det_17_adherence,0.3606788105850481,0.07075899520959453,0.35090906400620925,24.42,1,0.76,0.28
WHY_LATAM,matrix_32_ext_0_1,4,det_23_support,0.3606651385258736,0.07435610152882989,0.34893763451579296,24.11,1,0.79,0.32
WHY_LATAM,matrix_32_ext_0_1,4,det_27_fun,0.3554694346838323,0.044485990639073374,0.35151365568648774,24.6,1,0.91,0.17
WHY_LATAM,matrix_32_ext_0_1,4,det_05_frugality,0.3517391436079662,0.07882730326909959,0.3525017952531886,24.48,0.97,0.73,0.22
WHY_LATAM,matrix_32_ext_0_1,4,det_02_credit_score,0.34996782632735063,0.07610209061397348,0.35720315822543425,24.63,0.99,0.69,0.28
WHY_LATAM,matrix_32_ext_0_1,4,det_26_novelty,0.3168931880434025,0.0656206655651141,0.31106305049353555,27.16,0.99,0.57,0.1
WHY_LATAM,matrix_32_ext_0_1,4,det_25_agreement,0.30013615716274894,0.04696343744560041,0.29805568091730844,28.5,1,0.47,0.02
WHY_LATAM,matrix_32_ext_0_1,4,det_32_own_significance,0.2770247676388105,0.058912841781431656,0.272724060296494,29.39,0.91,0.34,0.02
WHY_LATAM,matrix_32_ext_0_1,5,det_24_socialising,0.7176106331853968,0.032640677222140084,0.7190966285684184,3.05,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_28_recognition,0.71177220956943,0.035061187655934,0.7081902518984537,3.23,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_19_wellbeing,0.6990951423997768,0.08025789926452824,0.7111128344444908,4.08,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_06_climate_protection,0.6913593217767264,0.07302682386313661,0.7020008449329644,4.29,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,5,det_31_approval,0.6732492735569579,0.040148033988975824,0.6771195822219491,5.12,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_20_coziness,0.6553451668821731,0.0895052518409514,0.6724313672518631,6.15,1,1,0.99
WHY_LATAM,matrix_32_ext_0_1,5,det_30_authority,0.6367946230011033,0.03615549796254651,0.635522777177164,6.85,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_29_trends,0.5617934651061438,0.04023752147312599,0.5614144951899518,10.57,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_14_environmental_concerns,0.5454750388766578,0.11060367014847171,0.5553239333069786,11.97,1,0.99,0.87
WHY_LATAM,matrix_32_ext_0_1,5,det_22_peer_pressure,0.5225865398041373,0.04667771564901794,0.5214468228027405,12.64,1,1,1
WHY_LATAM,matrix_32_ext_0_1,5,det_09_safety,0.5145300317546375,0.11508631817152114,0.4978127798073272,13.48,1,0.99,0.81
WHY_LATAM,matrix_32_ext_0_1,5,det_10_cost_efficiency,0.49717442547642793,0.10309451927051719,0.5047928944628999,14.71,1,0.97,0.82
WHY_LATAM,matrix_32_ext_0_1,5,det_16_commitment,0.48343381258127394,0.10295535314367389,0.48579917292647806,15.5,1,0.97,0.78
