left_id,right_id,matching_similarity_pct
KM1,Influencer,40
KM2,Activist,45.45454545454545
KM3,Early.Adopter,27.272727272727273
KM4,Fearful,37.5
KM5,Homo.Economicus,33.333333333333336
KM6,Careful,42.10526315789474
