id,prototype,determinants,signature_size,incremental_covered_pct,cumulative_covered_pct
EFA1,1,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8,15.53154761904716,15.53154761904716
EFA2,2,det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_25_agreement,8,10.47946428571413,26.01101190476129
EFA3,3,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_19_wellbeing; det_20_coziness,9,6.023363095237939,32.03437499999923
EFA4,4,det_01_profits; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_32_own_significance,15,3.5566666666665947,35.591041666665824
EFA5,5,det_04_added_value; det_08_trust; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_32_own_significance,10,10.154374999999972,45.7454166666658
EFA6,6,det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_25_agreement; det_26_novelty; det_27_fun; det_30_authority; det_31_approval; det_32_own_significance,14,4.123869047618915,49.86928571428471
