bootstrap_id,mean_similarity_to_others
94,80.26094276094277
91,79.20875420875421
53,78.8510101010101
30,78.64057239057239
12,78.28282828282828
28,78.28282828282828
61,78.26178451178451
65,78.26178451178451
34,78.21969696969697
51,78.17760942760943
47,78.09343434343434
29,77.98821548821549
32,77.9040404040404
50,77.77777777777777
42,77.65151515151516
58,77.58838383838383
81,77.50420875420875
83,77.50420875420875
87,77.46212121212122
92,77.42003367003367
11,77.3989898989899
25,77.33585858585859
64,77.2516835016835
71,77.2516835016835
43,77.1885521885522
22,77.06228956228956
33,77.06228956228956
27,76.89393939393939
15,76.8097643097643
37,76.8097643097643
77,76.62037037037037
69,76.51515151515152
76,76.45202020202021
72,76.38888888888889
84,76.38888888888889
68,76.32575757575758
3,76.17845117845118
16,76.1574074074074
18,76.0942760942761
74,76.07323232323232
98,76.03114478114477
99,75.9469696969697
8,75.92592592592592
62,75.92592592592592
79,75.88383838383838
40,75.84175084175084
35,75.82070707070707
44,75.71548821548822
4,75.69444444444444
24,75.69444444444444
67,75.63131313131314
82,75.56818181818181
2,75.54713804713805
7,75.54713804713805
73,75.5050505050505
21,75.39983164983165
93,75.39983164983165
78,75.18939393939394
23,75.12626262626263
36,75.06313131313131
13,74.93686868686869
14,74.93686868686869
89,74.87373737373737
5,74.8526936026936
31,74.83164983164983
52,74.74747474747475
1,74.72643097643098
39,74.57912457912458
100,74.57912457912458
60,74.41077441077441
26,74.38973063973064
75,74.38973063973064
80,74.32659932659932
88,74.24242424242424
95,74.03198653198653
48,73.9057239057239
90,73.8425925925926
45,73.80050505050505
6,73.65319865319866
70,73.44276094276094
49,73.4006734006734
86,73.31649831649831
17,73.29545454545455
57,73.253367003367
59,73.253367003367
96,73.253367003367
20,73.14814814814815
54,73.10606060606061
66,73.00084175084174
55,72.72727272727273
38,72.41161616161617
85,71.96969696969697
63,71.90656565656566
9,71.71717171717172
97,71.52777777777777
46,71.42255892255892
19,71.35942760942761
56,70.70707070707071
41,69.36026936026936
10,69.2550505050505
