"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,2,2,0.00025
6,14,42,0.00525
7,45,155,0.019375
8,108,348,0.0435
9,206,616,0.077
10,316,876,0.1095
11,433,1204,0.1505
12,633,1909,0.238625
13,798,3594,0.44925
14,1565,8058,1.00725
15,1855,13708,1.7135
16,6055,48311,6.038875
17,6363,61197,7.649625
18,13820,746759,93.344875
19,13834,746799,93.349875
20,17597,797381,99.672625
