participant_id,year_of_birth,gender,country,residence_region,city_size,climate_zone,employment,education_level,work_home,type_house,tenure,political_orientation_raw,technology_col,experience_raw,technology,experience_clean,education_group,political_orientation,age_group,experience_short
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_balcony_solar_kits_final,I am aware of this and could consider it in the future,Kits solares de balcón,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,"I am unaware of this technology, decision, or behaviour",Cambio de tarifa eléctrica,"I am unaware of this technology, decision, or behaviour",Universitaria,Centro,Millennials,No la conoce
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_cooling_system_final,"I am unaware of this technology, decision, or behaviour",Sistema de refrigeración,"I am unaware of this technology, decision, or behaviour",Universitaria,Centro,Millennials,No la conoce
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,I am aware of this and could consider it in the future,Agua caliente sanitaria,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_electric_vehicle_final,I am aware of this and could consider it in the future,Vehículo eléctrico,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_elevator_final,Already present when I moved in,Ascensor,Already present when I moved in,Universitaria,Centro,Millennials,Ya estaba presente
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_energy_efficient_appliances_final,I am aware of this and could consider it in the future,Electrodomésticos eficientes,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_energy_storage_systems_final,"I am unaware of this technology, decision, or behaviour",Almacenamiento energético,"I am unaware of this technology, decision, or behaviour",Universitaria,Centro,Millennials,No la conoce
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,I have installed / implemented / am currently doing this myself,Renovación de envolvente,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_fosil_fuel_or_biomass_based_heating_system_final,I would never apply / use it,Calefacción fósil o biomasa,I would never apply / use it,Universitaria,Centro,Millennials,Nunca la usaría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_heat_pump_based_heating_system_final,"I am unaware of this technology, decision, or behaviour",Bomba de calor,"I am unaware of this technology, decision, or behaviour",Universitaria,Centro,Millennials,No la conoce
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_heat_recovery_mechanical_ventilation_final,"I am unaware of this technology, decision, or behaviour",Ventilación con recuperador,"I am unaware of this technology, decision, or behaviour",Universitaria,Centro,Millennials,No la conoce
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,I have already actively looked for information about it,Medidas de microeficiencia,I have already actively looked for information about it,Universitaria,Centro,Millennials,Buscó información
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_rooftop_photovoltaic_system_solar_pv_final,I am aware of this and could consider it in the future,Fotovoltaica en cubierta,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_6a229a11e392c08625a712bd,1988,Mujer,Bulgaria,Europa del Este,Ciudad grande,Clima subtropical,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Otro tipo de hogar,Propiedad sin hipoteca,49,for_each_of_the_following_technologies_decisions_or_behaviours_smart_home_systems_final,I have already actively looked for information about it,Sistemas inteligentes del hogar,I have already actively looked for information about it,Universitaria,Centro,Millennials,Buscó información
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_balcony_solar_kits_final,I am aware of this and could consider it in the future,Kits solares de balcón,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,I would never apply / use it,Cambio de tarifa eléctrica,I would never apply / use it,Universitaria,Centro,Millennials,Nunca la usaría
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_cooling_system_final,I am aware of this and could consider it in the future,Sistema de refrigeración,I am aware of this and could consider it in the future,Universitaria,Centro,Millennials,La conoce / la consideraría
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,Already present when I moved in,Agua caliente sanitaria,Already present when I moved in,Universitaria,Centro,Millennials,Ya estaba presente
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_electric_vehicle_final,I have installed / implemented / am currently doing this myself,Vehículo eléctrico,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_elevator_final,Already present when I moved in,Ascensor,Already present when I moved in,Universitaria,Centro,Millennials,Ya estaba presente
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_energy_efficient_appliances_final,I have installed / implemented / am currently doing this myself,Electrodomésticos eficientes,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_energy_storage_systems_final,I have installed / implemented / am currently doing this myself,Almacenamiento energético,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,Already present when I moved in,Renovación de envolvente,Already present when I moved in,Universitaria,Centro,Millennials,Ya estaba presente
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_fosil_fuel_or_biomass_based_heating_system_final,I have installed / implemented / am currently doing this myself,Calefacción fósil o biomasa,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_heat_pump_based_heating_system_final,I have installed / implemented / am currently doing this myself,Bomba de calor,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_heat_recovery_mechanical_ventilation_final,I have installed / implemented / am currently doing this myself,Ventilación con recuperador,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_join_an_energy_community_final,I would never apply / use it,Comunidad energética,I would never apply / use it,Universitaria,Centro,Millennials,Nunca la usaría
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,I would never apply / use it,Medidas de microeficiencia,I would never apply / use it,Universitaria,Centro,Millennials,Nunca la usaría
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_rooftop_photovoltaic_system_solar_pv_final,I have installed / implemented / am currently doing this myself,Fotovoltaica en cubierta,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69f0ef9892bba1b2c3596e76,1998,Mujer,Lithuania,Europa del Norte,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Pareja sin hijos,Propiedad sin hipoteca,50,for_each_of_the_following_technologies_decisions_or_behaviours_smart_home_systems_final,I have installed / implemented / am currently doing this myself,Sistemas inteligentes del hogar,I have installed / implemented / am currently doing this myself,Universitaria,Centro,Millennials,Implementada
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_balcony_solar_kits_final,I am aware of this and could consider it in the future,Kits solares de balcón,I am aware of this and could consider it in the future,Universitaria,Izquierda,NA,La conoce / la consideraría
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,I am aware of this and could consider it in the future,Cambio de tarifa eléctrica,I am aware of this and could consider it in the future,Universitaria,Izquierda,NA,La conoce / la consideraría
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_cooling_system_final,I have already actively looked for information about it,Sistema de refrigeración,I have already actively looked for information about it,Universitaria,Izquierda,NA,Buscó información
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,Already present when I moved in,Agua caliente sanitaria,Already present when I moved in,Universitaria,Izquierda,NA,Ya estaba presente
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_electric_vehicle_final,I have already actively looked for information about it,Vehículo eléctrico,I have already actively looked for information about it,Universitaria,Izquierda,NA,Buscó información
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_elevator_final,Already present when I moved in,Ascensor,Already present when I moved in,Universitaria,Izquierda,NA,Ya estaba presente
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_energy_efficient_appliances_final,I have already actively looked for information about it,Electrodomésticos eficientes,I have already actively looked for information about it,Universitaria,Izquierda,NA,Buscó información
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_energy_storage_systems_final,Already present when I moved in,Almacenamiento energético,Already present when I moved in,Universitaria,Izquierda,NA,Ya estaba presente
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,"I am unaware of this technology, decision, or behaviour",Renovación de envolvente,"I am unaware of this technology, decision, or behaviour",Universitaria,Izquierda,NA,No la conoce
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_fosil_fuel_or_biomass_based_heating_system_final,"I am unaware of this technology, decision, or behaviour",Calefacción fósil o biomasa,"I am unaware of this technology, decision, or behaviour",Universitaria,Izquierda,NA,No la conoce
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_heat_pump_based_heating_system_final,"I am unaware of this technology, decision, or behaviour",Bomba de calor,"I am unaware of this technology, decision, or behaviour",Universitaria,Izquierda,NA,No la conoce
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_heat_recovery_mechanical_ventilation_final,"I am unaware of this technology, decision, or behaviour",Ventilación con recuperador,"I am unaware of this technology, decision, or behaviour",Universitaria,Izquierda,NA,No la conoce
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_join_an_energy_community_final,I am aware of this and could consider it in the future,Comunidad energética,I am aware of this and could consider it in the future,Universitaria,Izquierda,NA,La conoce / la consideraría
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,I have already actively looked for information about it,Medidas de microeficiencia,I have already actively looked for information about it,Universitaria,Izquierda,NA,Buscó información
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_rooftop_photovoltaic_system_solar_pv_final,I have already actively looked for information about it,Fotovoltaica en cubierta,I have already actively looked for information about it,Universitaria,Izquierda,NA,Buscó información
PROLIFIC_69249f2bf89992510c44179e,NA,Mujer,Czech Republic,Europa del Este,Metrópolis,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",Sí,Pareja sin hijos,Alquiler,20,for_each_of_the_following_technologies_decisions_or_behaviours_smart_home_systems_final,I would never apply / use it,Sistemas inteligentes del hogar,I would never apply / use it,Universitaria,Izquierda,NA,Nunca la usaría
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_balcony_solar_kits_final,Already present when I moved in,Kits solares de balcón,Already present when I moved in,Universitaria,Extrema izquierda,Millennials,Ya estaba presente
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff_final,I have already actively looked for information about it,Cambio de tarifa eléctrica,I have already actively looked for information about it,Universitaria,Extrema izquierda,Millennials,Buscó información
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_cooling_system_final,"I am unaware of this technology, decision, or behaviour",Sistema de refrigeración,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_domestic_hot_water_system_e_g_gas_boiler_electric_water_heater_thermo_solar_thermal_system_final,I have already actively looked for information about it,Agua caliente sanitaria,I have already actively looked for information about it,Universitaria,Extrema izquierda,Millennials,Buscó información
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_electric_vehicle_final,I would never apply / use it,Vehículo eléctrico,I would never apply / use it,Universitaria,Extrema izquierda,Millennials,Nunca la usaría
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_elevator_final,I have installed / implemented / am currently doing this myself,Ascensor,I have installed / implemented / am currently doing this myself,Universitaria,Extrema izquierda,Millennials,Implementada
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_energy_efficient_appliances_final,I have installed / implemented / am currently doing this myself,Electrodomésticos eficientes,I have installed / implemented / am currently doing this myself,Universitaria,Extrema izquierda,Millennials,Implementada
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_energy_storage_systems_final,"I am unaware of this technology, decision, or behaviour",Almacenamiento energético,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_envelope_renovation_e_g_wall_roof_insulation_double_windows_final,"I am unaware of this technology, decision, or behaviour",Renovación de envolvente,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_fosil_fuel_or_biomass_based_heating_system_final,"I am unaware of this technology, decision, or behaviour",Calefacción fósil o biomasa,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_heat_pump_based_heating_system_final,I have already actively looked for information about it,Bomba de calor,I have already actively looked for information about it,Universitaria,Extrema izquierda,Millennials,Buscó información
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_heat_recovery_mechanical_ventilation_final,"I am unaware of this technology, decision, or behaviour",Ventilación con recuperador,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_join_an_energy_community_final,"I am unaware of this technology, decision, or behaviour",Comunidad energética,"I am unaware of this technology, decision, or behaviour",Universitaria,Extrema izquierda,Millennials,No la conoce
PROLIFIC_69864a7ee88ba6c6a6f798fc,1998,Mujer,Denmark,Europa del Norte,Ciudad grande,Clima templado,Empleado/a,"University degree or above (e.g. bachelor’s, master’s, PhD).",No,Vivienda compartida,Alquiler,0,for_each_of_the_following_technologies_decisions_or_behaviours_micro_efficiency_measures_e_g_avoiding_unnecessary_consumption_final,I have installed / implemented / am currently doing this myself,Medidas de microeficiencia,I have installed / implemented / am currently doing this myself,Universitaria,Extrema izquierda,Millennials,Implementada
