"pattern_id","cluster"
3,1
1451,1
2451,1
2886,1
3015,1
5023,1
14798,1
17509,1
2,2
230,2
275,2
615,2
881,2
921,2
1631,2
6084,2
11314,2
7,3
300,3
402,3
987,3
2043,3
3821,3
9064,3
20,4
17726,4
