Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
633e8ce33efe9370a9d026ee,5fe356d8116bbff69c929293,APPROVED,2022-10-06T08:08:03.850000Z,2022-10-06T08:28:19.281000Z,2022-10-11T05:26:12.163000Z,2022-10-06T08:28:19.696241Z,1216.0,CYDMOCQ1,79,2.0,99.0,57,Male,DATA_EXPIRED,Italy,Italy,Italy,Italian,No,Full-Time,
633e8ce4ae4891b29e6a8206,60b4efab13dc89b5b3280df6,APPROVED,2022-10-06T08:08:58.566000Z,2022-10-06T08:42:30.320000Z,2022-10-11T05:26:12.539000Z,2022-10-06T08:42:31.004520Z,2012.0,CYDMOCQ1,113,4.0,97.0,21,Male,Asian,Pakistan,Italy,Pakistan,Urdu,Yes,Unemployed (and job seeking),
633e8ce4155af3794e090cb8,5f08439b3a08d6022c7b5759,APPROVED,2022-10-06T08:08:04.338000Z,2022-10-06T08:35:56.599000Z,2022-10-11T05:26:12.417000Z,2022-10-06T08:35:56.986137Z,1673.0,CYDMOCQ1,339,7.0,97.0,34,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8ce54f558efebd0018bd,60dc2b51b0c4eaa32e391d87,APPROVED,2022-10-06T08:08:05.468000Z,2022-10-06T09:24:27.379000Z,2022-10-11T05:26:12.682000Z,2022-10-06T09:24:27.839221Z,4582.0,CYDMOCQ1,122,0.0,100.0,27,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8ce6f8e9ce6de2d02715,60b55a6d44e17d6f0b810cdd,APPROVED,2022-10-06T08:08:06.222000Z,2022-10-06T08:40:50.054000Z,2022-10-11T05:26:12.809000Z,2022-10-06T08:40:50.458848Z,1964.0,CYDMOCQ1,271,1.0,100.0,25,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,
633e8ce959a7f38f0d39b7ef,601705a0246e51313e8ed38e,APPROVED,2022-10-06T08:08:09.567000Z,2022-10-06T08:31:28.900000Z,2022-10-11T05:26:12.945000Z,2022-10-06T08:31:29.232698Z,1400.0,CYDMOCQ1,10,0.0,100.0,22,Male,White,Italy,Italy,Italy,Italian,Yes,Other,
633e8ceb129afc6c625c61d4,610cfc46f4837597d0965d4e,APPROVED,2022-10-06T08:08:11.178000Z,2022-10-06T08:45:51.521000Z,2022-10-11T05:26:13.081000Z,2022-10-06T08:45:51.943470Z,2261.0,CYDMOCQ1,129,1.0,100.0,20,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8cedbe871fa26534c439,5c5f384f5eceaa0001d4a884,APPROVED,2022-10-06T08:08:29.128000Z,2022-10-06T08:26:52.222000Z,2022-10-11T05:26:13.334000Z,2022-10-06T08:26:52.625731Z,1104.0,CYDMOCQ1,187,0.0,100.0,33,Male,White,Italy,Italy,Italy,Italian,No,Part-Time,
633e8ced1e32bd4f161ed9d6,5bad564f2b86390001ccdd4c,APPROVED,2022-10-06T08:08:13.533000Z,2022-10-06T08:26:20.746000Z,2022-10-11T05:26:13.210000Z,2022-10-06T08:26:21.166656Z,1088.0,CYDMOCQ1,352,4.0,99.0,60,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8ceddf35b784bd603288,5dcbea3588381e87f60cb202,APPROVED,2022-10-06T08:08:13.843000Z,2022-10-06T08:39:27.505000Z,2022-10-11T05:26:13.474000Z,2022-10-06T08:39:27.939624Z,1874.0,CYDMOCQ1,468,3.0,100.0,29,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8cee7eba306f340c304a,613d091096ca434d703f77c5,APPROVED,2022-10-06T08:08:27.933000Z,2022-10-06T08:30:03.929000Z,2022-10-11T05:26:13.972000Z,2022-10-06T08:30:04.504451Z,1296.0,CYDMOCQ1,220,0.0,100.0,23,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time,
633e8cef5b8c9a150f97960d,601574b93eee9a631a2c0ef6,APPROVED,2022-10-06T08:08:15.842000Z,2022-10-06T08:20:45.246000Z,2022-10-11T05:26:14.117000Z,2022-10-06T08:20:45.612939Z,750.0,CYDMOCQ1,235,4.0,99.0,22,Male,White,Spain,Spain,Spain,Spanish,Yes,Unemployed (and job seeking),
633e8cf2be871fa26534c43a,5dcae8c2f7bfb17b4b5a268d,APPROVED,2022-10-06T08:10:38.129000Z,2022-10-06T08:28:50.175000Z,2022-10-11T05:26:14.260000Z,2022-10-06T08:28:50.594664Z,1093.0,CYDMOCQ1,415,1.0,100.0,42,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8cf73d16d73e8f37b770,614ef6f52acce89d16fc4f24,APPROVED,2022-10-06T08:08:23.868000Z,2022-10-06T09:14:24.393000Z,2022-10-11T05:26:14.393000Z,2022-10-06T09:14:24.773201Z,3961.0,CYDMOCQ1,282,2.0,100.0,52,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8cfb1fe9d3f4b90ba989,5bf9dae56ecc0c00017ce46e,APPROVED,2022-10-06T08:08:30.700000Z,2022-10-06T08:24:24.608000Z,2022-10-11T05:26:14.525000Z,2022-10-06T08:24:25.025457Z,954.0,CYDMOCQ1,94,0.0,100.0,27,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8cfddde99031963c7a7c,606c646fea061e40507d6714,APPROVED,2022-10-06T08:08:29.858000Z,2022-10-06T08:22:51.938000Z,2022-10-11T05:26:14.661000Z,2022-10-06T08:22:52.273766Z,863.0,CYDMOCQ1,176,5.0,94.0,23,Male,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED,
633e8d00e9cc5d66c1a30eff,612646c4348f434140142dd6,APPROVED,2022-10-06T08:08:32.106000Z,2022-10-06T08:34:23.157000Z,2022-10-11T05:26:14.919000Z,2022-10-06T08:34:23.533070Z,1552.0,CYDMOCQ1,186,2.0,100.0,39,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d00a2af31e305e60971,5ff122683e41f7d5a5240cdd,APPROVED,2022-10-06T08:08:32.897000Z,2022-10-06T08:45:30.205000Z,2022-10-11T05:26:14.785000Z,2022-10-06T08:45:30.611072Z,2218.0,CYDMOCQ1,271,1.0,100.0,25,Male,White,Italy,Italy,Italy,Italian,No,Part-Time,
633e8d0558f9a3d289f835fa,58c62eac444ade00010231a9,APPROVED,2022-10-06T08:08:41.388000Z,2022-10-06T08:32:48.528000Z,2022-10-11T05:26:15.062000Z,2022-10-06T08:32:48.910279Z,1448.0,CYDMOCQ1,1194,6.0,100.0,54,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d08a4fe64fb628c48dc,6111514e6f7b9dc2631e6d4b,APPROVED,2022-10-06T08:08:40.163000Z,2022-10-06T08:37:06.895000Z,2022-10-11T05:26:15.216000Z,2022-10-06T08:37:07.329035Z,1707.0,CYDMOCQ1,276,0.0,100.0,29,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d0dec5d1cd87f946ce9,5d1dc2f9bc2b1d001a2415a5,APPROVED,2022-10-06T08:08:45.753000Z,2022-10-06T09:10:58.342000Z,2022-10-11T05:26:15.346000Z,2022-10-06T09:10:58.781693Z,3733.0,CYDMOCQ1,645,2.0,100.0,29,Male,White,Italy,Italy,United Kingdom,English,No,Other,
633e8d0e3efe9370a9d026f0,5f2444d4181ad20009554767,APPROVED,2022-10-06T08:08:46.567000Z,2022-10-06T08:36:50.792000Z,2022-10-11T05:26:15.480000Z,2022-10-06T08:36:51.487533Z,1685.0,CYDMOCQ1,351,3.0,99.0,28,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking),
633e8d11b478ee3c83f0bc5c,5a5dc26facc75b00017a8374,APPROVED,2022-10-06T08:08:49.559000Z,2022-10-06T08:28:09.521000Z,2022-10-11T05:26:15.619000Z,2022-10-06T08:28:09.878963Z,1160.0,CYDMOCQ1,239,2.0,100.0,48,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d130c0bb31b9f5c61cc,5f47792545ed0015620c5dea,APPROVED,2022-10-06T08:08:51.479000Z,2022-10-06T08:29:00.874000Z,2022-10-11T05:26:15.757000Z,2022-10-06T08:29:01.221580Z,1210.0,CYDMOCQ1,294,2.0,100.0,48,Male,White,Italy,Italy,Italy,Italian,No,DATA_EXPIRED,
633e8d137c3b8fbd977d1206,6130ee325904e883b9d19cd2,APPROVED,2022-10-06T08:08:51.807000Z,2022-10-06T08:25:35.831000Z,2022-10-11T05:26:15.899000Z,2022-10-06T08:25:36.199972Z,1005.0,CYDMOCQ1,262,1.0,100.0,24,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time,
633e8d14cbee4063d43c7aae,5da839f66f11e500123e30c7,APPROVED,2022-10-06T08:08:52.062000Z,2022-10-06T08:26:11.954000Z,2022-10-11T05:26:16.028000Z,2022-10-06T08:26:12.364384Z,1040.0,CYDMOCQ1,176,2.0,99.0,23,Male,White,Italy,Italy,Italy,Italian,Yes,Other,
633e8d15f81b518a110112e4,5f563f5b79ddd10221fc7452,APPROVED,2022-10-06T08:08:53.057000Z,2022-10-06T08:48:02.850000Z,2022-10-11T05:26:16.172000Z,2022-10-06T08:48:03.233730Z,2350.0,CYDMOCQ1,397,1.0,100.0,40,Male,White,Morocco,Spain,Tunisia,French,Yes,Other,
633e8d196587c50211f62cca,5f343de4d0c07630b7f90b92,APPROVED,2022-10-06T08:08:57.876000Z,2022-10-06T08:29:41.655000Z,2022-10-11T05:26:16.319000Z,2022-10-06T08:29:42.003872Z,1244.0,CYDMOCQ1,343,2.0,100.0,37,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d1c3c226b8eda3b8843,61728b3e4e680d6c607f514c,APPROVED,2022-10-06T08:09:00.842000Z,2022-10-06T08:26:32.721000Z,2022-10-11T05:26:16.450000Z,2022-10-06T08:26:33.150108Z,1052.0,CYDMOCQ1,209,0.0,100.0,22,Male,White,Italy,Italy,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
633e8d1db6bd923f9e503b10,5db99138bcd46f000ed93841,APPROVED,2022-10-06T08:09:01.989000Z,2022-10-06T08:37:53.988000Z,2022-10-11T05:26:16.581000Z,2022-10-06T08:37:54.414064Z,1732.0,CYDMOCQ1,356,4.0,99.0,36,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),
633e8d1f8a02d74d2cb1580a,5aad8904e1546900019aef8e,APPROVED,2022-10-06T08:09:03.491000Z,2022-10-06T09:12:37.178000Z,2022-10-11T05:26:16.714000Z,2022-10-06T09:12:37.530717Z,3814.0,CYDMOCQ1,446,9.0,95.0,47,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8d20f29a97900d7fe984,60d5786d3ea6636710a77519,APPROVED,2022-10-06T08:09:48.895000Z,2022-10-06T08:43:49.002000Z,2022-10-11T05:26:16.850000Z,2022-10-06T08:43:49.437363Z,2041.0,CYDMOCQ1,333,4.0,99.0,32,Male,White,Italy,Italy,Italy,German,No,Full-Time,
633e8d21ec3e274b87a30f48,5acb896da3ba7a0001b4e99f,APPROVED,2022-10-06T08:09:05.594000Z,2022-10-06T08:25:54.562000Z,2022-10-11T05:26:16.976000Z,2022-10-06T08:25:54.893284Z,1009.0,CYDMOCQ1,706,6.0,100.0,36,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8d223e84afbaec7d11d0,5cd74735c78b7d0001f9b364,APPROVED,2022-10-06T08:09:06.051000Z,2022-10-06T08:44:26.367000Z,2022-10-11T05:26:17.111000Z,2022-10-06T08:44:26.748655Z,2121.0,CYDMOCQ1,757,0.0,100.0,31,Male,White,Italy,Spain,Italy,Italian,No,Full-Time,
633e8d236a5d3bdc53503b4e,5e36b149a617e5637898ab7e,APPROVED,2022-10-06T08:09:07.742000Z,2022-10-06T08:23:09.253000Z,2022-10-11T05:26:17.272000Z,2022-10-06T08:23:09.732309Z,842.0,CYDMOCQ1,312,4.0,98.0,25,Male,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED,
633e8d24b6f5ee3c7c0ba95b,5e8ef2059eeb7a1af7502f3c,APPROVED,2022-10-06T08:09:17.431000Z,2022-10-06T08:36:46.952000Z,2022-10-11T05:26:17.526000Z,2022-10-06T08:36:47.330929Z,1650.0,CYDMOCQ1,372,0.0,100.0,23,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time,
633e8d24d51fdacd19f1c815,5ede13094e77400127b0d8ac,APPROVED,2022-10-06T08:09:08.415000Z,2022-10-06T08:30:42.260000Z,2022-10-11T05:26:17.663000Z,2022-10-06T08:30:42.679546Z,1294.0,CYDMOCQ1,474,0.0,100.0,29,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time,
633e8d24b18c38d9dc6e0a33,5e0b1a07de8da635317f521f,APPROVED,2022-10-06T08:09:08.965000Z,2022-10-06T08:43:03.805000Z,2022-10-11T05:26:17.395000Z,2022-10-06T08:43:04.892165Z,2035.0,CYDMOCQ1,396,1.0,100.0,50,Male,White,United Kingdom,Spain,United Kingdom,English,No,Part-Time,
633e8d25155af3794e090cba,5fe3792db939ed02b8c1d0f8,APPROVED,2022-10-06T08:09:15.221000Z,2022-10-06T08:30:42.244000Z,2022-10-11T05:26:17.796000Z,2022-10-06T08:30:42.595450Z,1288.0,CYDMOCQ1,394,1.0,100.0,30,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,
633e8d265823bcb36a3b8868,5fe23f65878eaadb5e2c8ba1,APPROVED,2022-10-06T08:09:26.527000Z,2022-10-06T08:46:20.551000Z,2022-10-11T05:26:17.939000Z,2022-10-06T08:46:20.934167Z,2215.0,CYDMOCQ1,356,0.0,100.0,33,Male,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED,
633e8d278e7e7dfc257fe938,5b9125803e41080001a850e5,APPROVED,2022-10-06T08:09:11.050000Z,2022-10-06T08:32:53.116000Z,2022-10-11T05:26:18.076000Z,2022-10-06T08:32:53.544842Z,1423.0,CYDMOCQ1,568,7.0,99.0,25,Male,White,Italy,Italy,Italy,Italian,Yes,Due to start a new job within the next month,
633e8d28dde99031963c7a80,5f5be81d1e52273aabdfce6a,APPROVED,2022-10-06T08:09:12.173000Z,2022-10-06T08:32:21.644000Z,2022-10-11T05:26:18.215000Z,2022-10-06T08:32:22.132413Z,1390.0,CYDMOCQ1,335,6.0,97.0,39,Male,White,Italy,Italy,Italy,Italian,No,Part-Time,
633e8d28e842cef3e1e60956,606dd5bde7bc8c04efce0fba,APPROVED,2022-10-06T08:09:20.238000Z,2022-10-06T08:41:06.420000Z,2022-10-11T05:26:18.357000Z,2022-10-06T08:41:06.864341Z,1907.0,CYDMOCQ1,244,1.0,100.0,53,Male,White,Spain,Spain,Spain,Spanish,No,Part-Time,
633e8d2a6587c50211f62ccd,6012f0c0e9c54b105f296ada,APPROVED,2022-10-06T08:09:18.226000Z,2022-10-06T08:35:22.396000Z,2022-10-11T05:26:18.489000Z,2022-10-06T08:35:22.801186Z,1565.0,CYDMOCQ1,191,1.0,100.0,44,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8d2ec38546b424846f92,5fbb7aae04da87a3fe5f129c,APPROVED,2022-10-06T08:09:18.596000Z,2022-10-06T08:47:06.103000Z,2022-10-11T05:26:18.623000Z,2022-10-06T08:47:06.625997Z,2268.0,CYDMOCQ1,316,2.0,100.0,25,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking),
633e8d337d444edd55c58be0,5ecee03e0e92803029b7ad82,APPROVED,2022-10-06T08:09:23.189000Z,2022-10-06T08:23:08.777000Z,2022-10-11T05:26:18.768000Z,2022-10-06T08:23:09.161779Z,826.0,CYDMOCQ1,571,5.0,99.0,46,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8d3383abda7f2b37b760,60a280d663834ecd8d6a7e86,APPROVED,2022-10-06T08:09:23.771000Z,2022-10-06T08:26:17.850000Z,2022-10-11T05:26:18.900000Z,2022-10-06T08:26:18.373847Z,1015.0,CYDMOCQ1,236,2.0,100.0,23,Male,White,Italy,Italy,Italy,Italian,Yes,Other,
633e8d38ec3e274b87a30f4a,6045dd7001edb071f355c926,APPROVED,2022-10-06T08:09:34.042000Z,2022-10-06T08:29:41.899000Z,2022-10-11T05:26:19.193000Z,2022-10-06T08:29:43.478781Z,1208.0,CYDMOCQ1,162,2.0,99.0,56,Male,White,Turkey,Italy,Italy,Italian,No,Full-Time,
633e8d38844a9a1eef8c489b,5a64bb3035f26b0001492e6a,APPROVED,2022-10-06T08:09:28.814000Z,2022-10-06T08:29:07.044000Z,2022-10-11T05:26:19.049000Z,2022-10-06T08:29:07.485634Z,1179.0,CYDMOCQ1,577,6.0,98.0,47,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking),
633e8d3c07a1827476946d29,5e33dbbdde69fe398b7a72b2,APPROVED,2022-10-06T08:15:53.638000Z,2022-10-06T08:57:20.944000Z,2022-10-11T05:26:19.328000Z,2022-10-06T08:57:21.364664Z,2488.0,CYDMOCQ1,462,0.0,100.0,48,Male,Other,Spain,Spain,Spain,Spanish,No,DATA_EXPIRED,
633e8d4c5823bcb36a3b886c,58d11f7947aa1e000104718a,APPROVED,2022-10-06T08:10:12.141000Z,2022-10-06T08:41:12.103000Z,2022-10-11T05:26:19.462000Z,2022-10-06T08:41:12.601594Z,1860.0,CYDMOCQ1,418,0.0,100.0,50,Male,DATA_EXPIRED,Italy,Italy,Italy,Italian,No,DATA_EXPIRED,
633e8d4e7c3b8fbd977d1209,617134f939b0aa685b96bb14,APPROVED,2022-10-06T08:09:50.090000Z,2022-10-06T08:31:01.388000Z,2022-10-11T05:26:19.595000Z,2022-10-06T08:31:01.785537Z,1272.0,CYDMOCQ1,308,1.0,100.0,46,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,
633e8d4f81399fa4778d63cf,5dd9de05710dfc9689eef618,APPROVED,2022-10-06T08:09:51.326000Z,2022-10-06T08:39:10.113000Z,2022-10-11T05:26:19.728000Z,2022-10-06T08:39:10.461966Z,1759.0,CYDMOCQ1,385,0.0,100.0,21,Male,White,Italy,Italy,Italy,Italian,Yes,DATA_EXPIRED,
633e8d505b8c9a150f979623,61516c7d3c833383901cdb54,APPROVED,2022-10-06T08:09:52.290000Z,2022-10-06T08:31:09.939000Z,2022-10-11T05:26:19.864000Z,2022-10-06T08:31:10.300683Z,1278.0,CYDMOCQ1,144,0.0,100.0,37,Male,Other,Spain,Spain,Spain,Catalan,No,Full-Time,
633e8d51c901f3fd2a6e0a20,5fd394142d643f016601af39,APPROVED,2022-10-06T08:12:06.872000Z,2022-10-06T08:31:49.058000Z,2022-10-11T05:26:19.999000Z,2022-10-06T08:31:49.499350Z,1183.0,CYDMOCQ1,303,3.0,100.0,40,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time,
633e8d57401e67a7c68d6401,60814ca10e453404aed130ea,APPROVED,2022-10-06T08:09:59.037000Z,2022-10-06T08:34:51.480000Z,2022-10-11T05:26:20.143000Z,2022-10-06T08:34:51.845951Z,1493.0,CYDMOCQ1,125,0.0,100.0,24,Male,White,Italy,Italy,Italy,Italian,Yes,Other,
633e8d5b2a8cf4a59cf568bb,5eca63843457af5aa68b8a3b,APPROVED,2022-10-06T08:10:07.366000Z,2022-10-06T08:25:18.956000Z,2022-10-11T05:26:20.278000Z,2022-10-06T08:25:19.332888Z,912.0,CYDMOCQ1,50,0.0,100.0,43,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking),
633e8d5c8743bd12d7dae9e1,60f86bf70845d263c8e4956e,APPROVED,2022-10-06T08:10:04.182000Z,2022-10-06T08:35:00.699000Z,2022-10-11T05:26:20.549000Z,2022-10-06T08:35:01.028524Z,1497.0,CYDMOCQ1,17,0.0,100.0,21,Male,Black,Ghana,Spain,Ghana,Catalan,Yes,Part-Time,
