"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",1,0.00314139415072409,100
"2",1,0.00314139415072409,99.9968586058493
"3",1,0.00314139415072409,99.9937172116986
"4",1,0.00314139415072409,99.9905758175478
"5",1,0.00314139415072409,99.9874344233971
"6",1,0.00314139415072409,99.9842930292464
"Restantes",31827,99.9811516350957,0
