kmeans_prototype,kmeans_signature_size,kmeans_determinants,kmeans_incremental_covered_pct,kmeans_cumulative_covered_pct,efa_match,common_km_efa,similarity_km_efa_pct,efa_determinants_found_in_km_pct,jaccard_km_efa_pct,common_determinants_km_efa,efa_signature_size,efa_determinants,efa_incremental_covered_pct,efa_cumulative_covered_pct,expert_match,expert_n_active,common_km_expert,km_determinants_found_in_expert_pct,expert_determinants_found_in_km_pct,jaccard_km_expert_pct,common_determinants_km_expert,expert_determinants
KM1,10,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,28.649226190476295,28.649226190476295,EFA1,7,70,87.5,63.63636363636363,det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,15.43005952380954,15.43005952380954,Influencer,5,5,50,100,50,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM2,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,24.76937499999977,53.41860119047606,EFA5,11,73.33333333333333,78.57142857142857,61.111111111111114,det_01_profits; det_02_credit_score; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness,7.106547619047702,51.26803571428629,Fearful,9,9,60,100,60,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM3,8,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing,8.416398809523885,61.83499999999994,EFA3,6,75,54.54545454545455,46.15384615384615,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_16_commitment; det_17_adherence,11,det_03_risk_profile; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties,12.742380952381238,41.906428571429046,Careful,12,7,87.5,58.333333333333336,53.84615384615385,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_16_commitment; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
KM4,12,det_02_credit_score; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,13.6320535714287,75.46705357142864,EFA6,4,33.333333333333336,50,25,det_02_credit_score; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,8,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction; det_23_support,4.680684523809536,55.948720238095824,Fearful,9,7,58.333333333333336,77.77777777777777,50,det_02_credit_score; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing
KM5,9,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_24_socialising; det_28_recognition; det_30_authority; det_31_approval,5.049821428571359,80.516875,EFA4,7,77.77777777777777,46.666666666666664,41.1764705882353,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_24_socialising; det_28_recognition; det_30_authority; det_31_approval,15,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.255059523809535,44.16148809523859,Influencer,5,4,44.44444444444444,80,40,det_11_knowledge; det_24_socialising; det_28_recognition; det_31_approval,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval
KM6,9,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,6.022380952380846,86.53925595238083,EFA2,1,11.11111111111111,12.5,6.25,det_14_environmental_concerns,8,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_25_agreement; det_27_fun; det_32_own_significance,13.733988095238272,29.164047619047818,Careful,12,7,77.77777777777777,58.333333333333336,50,det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_17_adherence; det_19_wellbeing,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_19_wellbeing
