analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
LATAM,2435,WHY_LATAM,LATAM,216,why__603c7ab16aac09a248f51fc9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,603c7ab16aac09a248f51fc9,603c7ab16aac09a248f51fc9,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.72,0.62,0.5,0.74,0.75,0.5,0.7,0.5,0.79,0.75,0.87,0.76,0.82,0.9,0.71,0.72,0.81,0.58,0.76,0.68,0.91,0.57,0.54,0.86,0.5,0.9,0.5,0.5,0.6,0.52,0.5,0.6
LATAM,2436,WHY_LATAM,LATAM,217,why__603fb04d42dd7c0a9398a42f,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,603fb04d42dd7c0a9398a42f,603fb04d42dd7c0a9398a42f,NA,CL,CL,latin_america,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.55,0.8,0.5,0.55,0.5,0.5,0.65,0.65,0.5,0.8,0.9,0.65,0.9,0.65,1,0.8,0.7,0.5,0.55,0.6,0.6,0.5,0.6,0.5,0.5,0.65,0.5,0.5,0.5,0.5,0.5,0.6
LATAM,2437,WHY_LATAM,LATAM,218,why__603fdc2aa858e013dee57879,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,603fdc2aa858e013dee57879,603fdc2aa858e013dee57879,NA,MX,MX,latin_america,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.77,0.82,0.74,0.61,0.5,0.86,1,0.83,0.94,1,1,0.85,0.88,0.69,0.9,1,0.91,0.56,1,0.92,1,0.5,0.5,0.5,0.72,1,0.5,0.5,0.9,0.52,0.5,0.74
LATAM,2438,WHY_LATAM,LATAM,219,why__6043f909d14273455e5e7436,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,6043f909d14273455e5e7436,6043f909d14273455e5e7436,NA,MX,MX,latin_america,18_24,female,unknown,usable_complete,TRUE,TRUE,32,0.71,0.77,0.55,0.75,0.51,0.68,0.64,0.69,0.58,0.59,0.63,0.78,0.68,0.76,0.69,0.5,0.85,0.75,0.87,0.81,0.66,0.62,0.5,0.74,0.6,0.71,0.55,0.5,0.5,0.5,0.5,0.5
LATAM,2439,WHY_LATAM,LATAM,220,why__604ff1c798e159aa44a2e912,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,604ff1c798e159aa44a2e912,604ff1c798e159aa44a2e912,NA,MX,MX,latin_america,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.63,0.94,0.77,0.82,0.83,1,1,1,1,0.9,0.97,0.82,0.9,0.8,0.8,0.82,0.84,0.73,0.75,0.79,0.74,0.67,0.7,0.5,0.83,0.5,0.5,0.5,0.5,0.5,0.5,0.77
LATAM,2440,WHY_LATAM,LATAM,221,why__6052554f2d140e57270e22f9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,6052554f2d140e57270e22f9,6052554f2d140e57270e22f9,NA,MX,MX,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,1,1,0.8,0.8,0.7,0.5,1,0.9,1,0.8,0.8,1,0.7,0.5,0.8,1,1,0.7,1,0.6,0.8,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
LATAM,2441,WHY_LATAM,LATAM,222,why__605266f40d5ed95a44c3d607,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,605266f40d5ed95a44c3d607,605266f40d5ed95a44c3d607,NA,MX,MX,latin_america,18_24,female,unemployed,usable_complete,TRUE,TRUE,32,0.63,0.72,0.63,0.69,0.71,0.69,0.53,0.64,0.53,0.73,0.7,0.77,0.73,0.64,0.76,0.5,0.75,0.5,0.66,0.63,0.51,0.63,0.64,0.5,0.5,0.58,0.6,0.5,0.5,0.5,0.5,0.61
LATAM,2442,WHY_LATAM,LATAM,223,why__605271bb64bfe6003f35602b,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,605271bb64bfe6003f35602b,605271bb64bfe6003f35602b,NA,MX,MX,latin_america,18_24,female,employed,usable_complete,TRUE,TRUE,32,1,1,0.7,0.5,1,0.5,0.55,0.8,0.7,1,1,0.8,0.6,0.5,0.8,0.75,0.8,0.65,0.7,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.55
LATAM,2443,WHY_LATAM,LATAM,224,why__6053c980f7612d61ed799ce9,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,6053c980f7612d61ed799ce9,6053c980f7612d61ed799ce9,NA,MX,MX,latin_america,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.5,1,0.79,0.69,1,0.5,0.8,1,0.74,1,1,0.85,0.73,0.5,0.5,0.92,0.83,0.5,0.74,0.6,1,0.5,0.79,0.5,0.5,0.7,0.55,0.5,0.5,0.5,0.5,0.73
LATAM,2444,WHY_LATAM,LATAM,225,why__605563e772e44013a0772597,why,Investment_Arquetypes_2022,Content_Export_Investment_Arquetypes_2022_full-latin-final.csv,605563e772e44013a0772597,605563e772e44013a0772597,NA,CL,CL,latin_america,35_44,male,employed,usable_complete,TRUE,TRUE,32,1,0.92,0.66,1,0.62,0.86,0.5,0.5,0.73,1,0.85,0.5,1,1,0.9,1,0.99,0.7,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.7
