"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",23.5294117647059,17.6470588235294,41.1764705882353,60,20,5.88235294117647,68.75,40
"cluster_2",16.6666666666667,5.26315789473684,14.2857142857143,14.2857142857143,12.5,12.5,35,16.6666666666667
"cluster_3",16.6666666666667,5.26315789473684,14.2857142857143,14.2857142857143,5.88235294117647,5.88235294117647,22.7272727272727,16.6666666666667
"cluster_4",9.09090909090909,10,0,0,0,28.5714285714286,0,0
"cluster_5",10.5263157894737,11.1111111111111,26.3157894736842,20,5.88235294117647,0,28.5714285714286,10.5263157894737
"cluster_6",23.5294117647059,11.1111111111111,26.3157894736842,14.2857142857143,12.5,0,28.5714285714286,40
"cluster_7",10.5263157894737,17.6470588235294,26.3157894736842,20,12.5,5.88235294117647,17.3913043478261,23.5294117647059
