"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Careful",100,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS",5
"cluster_2","Uninterested",55.5555555555556,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; PHYSICALNESS; RELATEDNESS; STIMULATION; POPULARITY; MEANING",9
"cluster_3","Stubborn",100,"COMPETENCE; AUTONOMY",2
"cluster_4","Homo.Economicus",66.6666666666667,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; RELATEDNESS; POPULARITY",6
"cluster_5","Activist",50,"FINANCIAL; SECURITY; COMPETENCE; AUTONOMY; STIMULATION; MEANING",6
