left_id,right_id,matching_similarity_pct
KM1,Influencer,44.44444444444444
KM2,Early.Adopter,16.666666666666668
KM3,Fearful,33.333333333333336
KM4,Careful,36.8421052631579
KM5,Homo.Economicus,21.428571428571427
KM6,Activist,16.666666666666668
