analysis_sample,matrix_name,n_factors,d_det,determinant,n_selected,n_valid_bootstraps,prop_bootstraps_selected
DIEGO,matrix_32_ext_0_1,5,8,det_18_autonomy,19,100,0.19
DIEGO,matrix_32_ext_0_1,5,8,det_06_climate_protection,17,100,0.17
DIEGO,matrix_32_ext_0_1,5,8,det_27_fun,17,100,0.17
DIEGO,matrix_32_ext_0_1,5,8,det_05_frugality,15,100,0.15
DIEGO,matrix_32_ext_0_1,5,8,det_21_rights_and_duties,15,100,0.15
DIEGO,matrix_32_ext_0_1,5,9,det_10_cost_efficiency,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,9,det_32_own_significance,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,9,det_16_commitment,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,9,det_17_adherence,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,9,det_20_coziness,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,9,det_25_agreement,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,9,det_28_recognition,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,9,det_08_trust,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,9,det_09_safety,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,9,det_04_added_value,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,9,det_30_authority,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,9,det_07_legal,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,9,det_23_support,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,9,det_02_credit_score,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,9,det_15_self_satisfaction,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,9,det_22_peer_pressure,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,9,det_01_profits,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,9,det_26_novelty,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,9,det_31_approval,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,9,det_14_environmental_concerns,28,100,0.28
DIEGO,matrix_32_ext_0_1,5,9,det_19_wellbeing,25,100,0.25
DIEGO,matrix_32_ext_0_1,5,9,det_06_climate_protection,23,100,0.23
DIEGO,matrix_32_ext_0_1,5,9,det_13_technical_fit,23,100,0.23
DIEGO,matrix_32_ext_0_1,5,9,det_24_socialising,23,100,0.23
DIEGO,matrix_32_ext_0_1,5,9,det_29_trends,22,100,0.22
DIEGO,matrix_32_ext_0_1,5,9,det_03_risk_profile,21,100,0.21
DIEGO,matrix_32_ext_0_1,5,9,det_11_knowledge,21,100,0.21
DIEGO,matrix_32_ext_0_1,5,9,det_12_own_competence,21,100,0.21
DIEGO,matrix_32_ext_0_1,5,9,det_05_frugality,20,100,0.2
DIEGO,matrix_32_ext_0_1,5,9,det_18_autonomy,20,100,0.2
DIEGO,matrix_32_ext_0_1,5,9,det_21_rights_and_duties,20,100,0.2
DIEGO,matrix_32_ext_0_1,5,9,det_27_fun,18,100,0.18
DIEGO,matrix_32_ext_0_1,5,10,det_10_cost_efficiency,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,10,det_20_coziness,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,10,det_32_own_significance,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,10,det_25_agreement,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,10,det_28_recognition,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,10,det_04_added_value,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,10,det_17_adherence,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,10,det_08_trust,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,10,det_09_safety,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,10,det_16_commitment,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,10,det_22_peer_pressure,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,10,det_02_credit_score,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,10,det_23_support,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,10,det_30_authority,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,10,det_31_approval,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,10,det_01_profits,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,10,det_07_legal,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,10,det_14_environmental_concerns,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,10,det_26_novelty,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,10,det_15_self_satisfaction,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,10,det_13_technical_fit,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,10,det_19_wellbeing,28,100,0.28
DIEGO,matrix_32_ext_0_1,5,10,det_24_socialising,28,100,0.28
DIEGO,matrix_32_ext_0_1,5,10,det_06_climate_protection,24,100,0.24
DIEGO,matrix_32_ext_0_1,5,10,det_12_own_competence,24,100,0.24
DIEGO,matrix_32_ext_0_1,5,10,det_29_trends,24,100,0.24
DIEGO,matrix_32_ext_0_1,5,10,det_03_risk_profile,23,100,0.23
DIEGO,matrix_32_ext_0_1,5,10,det_18_autonomy,22,100,0.22
DIEGO,matrix_32_ext_0_1,5,10,det_21_rights_and_duties,22,100,0.22
DIEGO,matrix_32_ext_0_1,5,10,det_11_knowledge,21,100,0.21
DIEGO,matrix_32_ext_0_1,5,10,det_05_frugality,20,100,0.2
DIEGO,matrix_32_ext_0_1,5,10,det_27_fun,19,100,0.19
DIEGO,matrix_32_ext_0_1,5,11,det_10_cost_efficiency,47,100,0.47
DIEGO,matrix_32_ext_0_1,5,11,det_32_own_significance,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,11,det_20_coziness,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,11,det_28_recognition,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,11,det_16_commitment,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,11,det_25_agreement,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,11,det_02_credit_score,41,100,0.41
DIEGO,matrix_32_ext_0_1,5,11,det_04_added_value,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,11,det_17_adherence,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,11,det_08_trust,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,11,det_22_peer_pressure,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,11,det_09_safety,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,11,det_31_approval,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,11,det_07_legal,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,11,det_23_support,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,11,det_30_authority,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,11,det_14_environmental_concerns,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,11,det_15_self_satisfaction,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,11,det_26_novelty,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,11,det_01_profits,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,11,det_24_socialising,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,11,det_13_technical_fit,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,11,det_19_wellbeing,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,11,det_21_rights_and_duties,30,100,0.3
DIEGO,matrix_32_ext_0_1,5,11,det_06_climate_protection,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,11,det_12_own_competence,27,100,0.27
DIEGO,matrix_32_ext_0_1,5,11,det_03_risk_profile,26,100,0.26
DIEGO,matrix_32_ext_0_1,5,11,det_05_frugality,26,100,0.26
DIEGO,matrix_32_ext_0_1,5,11,det_29_trends,26,100,0.26
DIEGO,matrix_32_ext_0_1,5,11,det_18_autonomy,24,100,0.24
DIEGO,matrix_32_ext_0_1,5,11,det_11_knowledge,23,100,0.23
DIEGO,matrix_32_ext_0_1,5,11,det_27_fun,22,100,0.22
DIEGO,matrix_32_ext_0_1,5,12,det_10_cost_efficiency,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,12,det_20_coziness,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,12,det_32_own_significance,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,12,det_28_recognition,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,12,det_25_agreement,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,12,det_02_credit_score,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,12,det_17_adherence,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,12,det_04_added_value,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,12,det_09_safety,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,12,det_16_commitment,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,12,det_14_environmental_concerns,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,12,det_07_legal,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,12,det_08_trust,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,12,det_22_peer_pressure,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,12,det_23_support,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,12,det_31_approval,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,12,det_30_authority,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,12,det_15_self_satisfaction,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,12,det_26_novelty,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,12,det_13_technical_fit,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,12,det_01_profits,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,12,det_24_socialising,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,12,det_06_climate_protection,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,12,det_19_wellbeing,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,12,det_21_rights_and_duties,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,12,det_03_risk_profile,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,12,det_05_frugality,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,12,det_12_own_competence,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,12,det_29_trends,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,12,det_18_autonomy,28,100,0.28
DIEGO,matrix_32_ext_0_1,5,12,det_11_knowledge,27,100,0.27
DIEGO,matrix_32_ext_0_1,5,12,det_27_fun,25,100,0.25
DIEGO,matrix_32_ext_0_1,5,13,det_32_own_significance,55,100,0.55
DIEGO,matrix_32_ext_0_1,5,13,det_20_coziness,53,100,0.53
DIEGO,matrix_32_ext_0_1,5,13,det_10_cost_efficiency,51,100,0.51
DIEGO,matrix_32_ext_0_1,5,13,det_25_agreement,51,100,0.51
DIEGO,matrix_32_ext_0_1,5,13,det_28_recognition,51,100,0.51
DIEGO,matrix_32_ext_0_1,5,13,det_02_credit_score,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,13,det_09_safety,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,13,det_23_support,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,13,det_13_technical_fit,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,13,det_15_self_satisfaction,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,13,det_16_commitment,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,13,det_14_environmental_concerns,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,13,det_17_adherence,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,13,det_04_added_value,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,13,det_07_legal,41,100,0.41
DIEGO,matrix_32_ext_0_1,5,13,det_08_trust,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,13,det_22_peer_pressure,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,13,det_31_approval,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,13,det_30_authority,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,13,det_06_climate_protection,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,13,det_24_socialising,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,13,det_26_novelty,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,13,det_01_profits,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,13,det_21_rights_and_duties,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,13,det_29_trends,35,100,0.35
DIEGO,matrix_32_ext_0_1,5,13,det_05_frugality,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,13,det_19_wellbeing,34,100,0.34
DIEGO,matrix_32_ext_0_1,5,13,det_11_knowledge,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,13,det_03_risk_profile,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,13,det_12_own_competence,31,100,0.31
DIEGO,matrix_32_ext_0_1,5,13,det_18_autonomy,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,13,det_27_fun,29,100,0.29
DIEGO,matrix_32_ext_0_1,5,14,det_32_own_significance,61,100,0.61
DIEGO,matrix_32_ext_0_1,5,14,det_20_coziness,56,100,0.56
DIEGO,matrix_32_ext_0_1,5,14,det_28_recognition,56,100,0.56
DIEGO,matrix_32_ext_0_1,5,14,det_25_agreement,54,100,0.54
DIEGO,matrix_32_ext_0_1,5,14,det_10_cost_efficiency,53,100,0.53
DIEGO,matrix_32_ext_0_1,5,14,det_16_commitment,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,14,det_17_adherence,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,14,det_15_self_satisfaction,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,14,det_07_legal,47,100,0.47
DIEGO,matrix_32_ext_0_1,5,14,det_09_safety,47,100,0.47
DIEGO,matrix_32_ext_0_1,5,14,det_23_support,47,100,0.47
DIEGO,matrix_32_ext_0_1,5,14,det_02_credit_score,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,14,det_13_technical_fit,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,14,det_04_added_value,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,14,det_14_environmental_concerns,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,14,det_24_socialising,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,14,det_30_authority,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,14,det_22_peer_pressure,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,14,det_08_trust,41,100,0.41
DIEGO,matrix_32_ext_0_1,5,14,det_31_approval,41,100,0.41
DIEGO,matrix_32_ext_0_1,5,14,det_01_profits,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,14,det_05_frugality,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,14,det_06_climate_protection,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,14,det_26_novelty,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,14,det_12_own_competence,38,100,0.38
DIEGO,matrix_32_ext_0_1,5,14,det_19_wellbeing,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,14,det_29_trends,37,100,0.37
DIEGO,matrix_32_ext_0_1,5,14,det_21_rights_and_duties,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,14,det_03_risk_profile,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,14,det_11_knowledge,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,14,det_27_fun,33,100,0.33
DIEGO,matrix_32_ext_0_1,5,14,det_18_autonomy,32,100,0.32
DIEGO,matrix_32_ext_0_1,5,15,det_25_agreement,62,100,0.62
DIEGO,matrix_32_ext_0_1,5,15,det_32_own_significance,62,100,0.62
DIEGO,matrix_32_ext_0_1,5,15,det_20_coziness,59,100,0.59
DIEGO,matrix_32_ext_0_1,5,15,det_28_recognition,58,100,0.58
DIEGO,matrix_32_ext_0_1,5,15,det_10_cost_efficiency,54,100,0.54
DIEGO,matrix_32_ext_0_1,5,15,det_02_credit_score,52,100,0.52
DIEGO,matrix_32_ext_0_1,5,15,det_16_commitment,52,100,0.52
DIEGO,matrix_32_ext_0_1,5,15,det_17_adherence,52,100,0.52
DIEGO,matrix_32_ext_0_1,5,15,det_23_support,51,100,0.51
DIEGO,matrix_32_ext_0_1,5,15,det_13_technical_fit,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,15,det_15_self_satisfaction,50,100,0.5
DIEGO,matrix_32_ext_0_1,5,15,det_07_legal,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,15,det_09_safety,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,15,det_14_environmental_concerns,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,15,det_24_socialising,48,100,0.48
DIEGO,matrix_32_ext_0_1,5,15,det_08_trust,47,100,0.47
DIEGO,matrix_32_ext_0_1,5,15,det_04_added_value,46,100,0.46
DIEGO,matrix_32_ext_0_1,5,15,det_06_climate_protection,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,15,det_26_novelty,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,15,det_30_authority,45,100,0.45
DIEGO,matrix_32_ext_0_1,5,15,det_01_profits,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,15,det_22_peer_pressure,44,100,0.44
DIEGO,matrix_32_ext_0_1,5,15,det_05_frugality,43,100,0.43
DIEGO,matrix_32_ext_0_1,5,15,det_12_own_competence,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,15,det_19_wellbeing,42,100,0.42
DIEGO,matrix_32_ext_0_1,5,15,det_31_approval,41,100,0.41
DIEGO,matrix_32_ext_0_1,5,15,det_21_rights_and_duties,40,100,0.4
DIEGO,matrix_32_ext_0_1,5,15,det_29_trends,39,100,0.39
DIEGO,matrix_32_ext_0_1,5,15,det_11_knowledge,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,15,det_18_autonomy,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,15,det_27_fun,36,100,0.36
DIEGO,matrix_32_ext_0_1,5,15,det_03_risk_profile,35,100,0.35
DIEGO,matrix_32_ext_0_1,6,4,det_10_cost_efficiency,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,4,det_17_adherence,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,4,det_08_trust,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,4,det_09_safety,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,4,det_15_self_satisfaction,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,4,det_28_recognition,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,4,det_25_agreement,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,4,det_04_added_value,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,4,det_32_own_significance,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,4,det_20_coziness,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,4,det_22_peer_pressure,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,4,det_01_profits,14,100,0.14
DIEGO,matrix_32_ext_0_1,6,4,det_16_commitment,14,100,0.14
DIEGO,matrix_32_ext_0_1,6,4,det_02_credit_score,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,4,det_07_legal,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,4,det_30_authority,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,4,det_11_knowledge,12,100,0.12
DIEGO,matrix_32_ext_0_1,6,4,det_23_support,12,100,0.12
DIEGO,matrix_32_ext_0_1,6,4,det_03_risk_profile,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,4,det_29_trends,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,4,det_06_climate_protection,10,100,0.1
DIEGO,matrix_32_ext_0_1,6,4,det_24_socialising,10,100,0.1
DIEGO,matrix_32_ext_0_1,6,4,det_12_own_competence,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,4,det_14_environmental_concerns,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,4,det_19_wellbeing,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,4,det_18_autonomy,8,100,0.08
DIEGO,matrix_32_ext_0_1,6,4,det_31_approval,8,100,0.08
DIEGO,matrix_32_ext_0_1,6,4,det_26_novelty,7,100,0.07
DIEGO,matrix_32_ext_0_1,6,4,det_27_fun,7,100,0.07
DIEGO,matrix_32_ext_0_1,6,4,det_05_frugality,6,100,0.06
DIEGO,matrix_32_ext_0_1,6,4,det_13_technical_fit,6,100,0.06
DIEGO,matrix_32_ext_0_1,6,4,det_21_rights_and_duties,3,100,0.03
DIEGO,matrix_32_ext_0_1,6,5,det_10_cost_efficiency,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,5,det_17_adherence,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,5,det_32_own_significance,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,5,det_15_self_satisfaction,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,5,det_28_recognition,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,5,det_08_trust,21,100,0.21
DIEGO,matrix_32_ext_0_1,6,5,det_09_safety,21,100,0.21
DIEGO,matrix_32_ext_0_1,6,5,det_25_agreement,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,5,det_04_added_value,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,5,det_20_coziness,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,5,det_22_peer_pressure,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,5,det_01_profits,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,5,det_02_credit_score,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,5,det_16_commitment,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,5,det_03_risk_profile,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,5,det_07_legal,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,5,det_11_knowledge,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,5,det_23_support,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,5,det_29_trends,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,5,det_30_authority,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,5,det_24_socialising,14,100,0.14
DIEGO,matrix_32_ext_0_1,6,5,det_06_climate_protection,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,5,det_14_environmental_concerns,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,5,det_31_approval,12,100,0.12
DIEGO,matrix_32_ext_0_1,6,5,det_12_own_competence,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,5,det_19_wellbeing,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,5,det_18_autonomy,10,100,0.1
DIEGO,matrix_32_ext_0_1,6,5,det_05_frugality,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,5,det_26_novelty,8,100,0.08
DIEGO,matrix_32_ext_0_1,6,5,det_27_fun,8,100,0.08
DIEGO,matrix_32_ext_0_1,6,5,det_13_technical_fit,7,100,0.07
DIEGO,matrix_32_ext_0_1,6,5,det_21_rights_and_duties,5,100,0.05
DIEGO,matrix_32_ext_0_1,6,6,det_17_adherence,30,100,0.3
DIEGO,matrix_32_ext_0_1,6,6,det_10_cost_efficiency,27,100,0.27
DIEGO,matrix_32_ext_0_1,6,6,det_15_self_satisfaction,26,100,0.26
DIEGO,matrix_32_ext_0_1,6,6,det_28_recognition,25,100,0.25
DIEGO,matrix_32_ext_0_1,6,6,det_32_own_significance,25,100,0.25
DIEGO,matrix_32_ext_0_1,6,6,det_04_added_value,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,6,det_08_trust,23,100,0.23
DIEGO,matrix_32_ext_0_1,6,6,det_09_safety,23,100,0.23
DIEGO,matrix_32_ext_0_1,6,6,det_16_commitment,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,6,det_02_credit_score,21,100,0.21
DIEGO,matrix_32_ext_0_1,6,6,det_20_coziness,21,100,0.21
DIEGO,matrix_32_ext_0_1,6,6,det_25_agreement,21,100,0.21
DIEGO,matrix_32_ext_0_1,6,6,det_06_climate_protection,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,6,det_11_knowledge,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,6,det_30_authority,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,6,det_03_risk_profile,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,6,det_14_environmental_concerns,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,6,det_22_peer_pressure,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,6,det_23_support,19,100,0.19
DIEGO,matrix_32_ext_0_1,6,6,det_01_profits,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,6,det_07_legal,17,100,0.17
DIEGO,matrix_32_ext_0_1,6,6,det_12_own_competence,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,6,det_29_trends,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,6,det_31_approval,16,100,0.16
DIEGO,matrix_32_ext_0_1,6,6,det_24_socialising,15,100,0.15
DIEGO,matrix_32_ext_0_1,6,6,det_27_fun,14,100,0.14
DIEGO,matrix_32_ext_0_1,6,6,det_19_wellbeing,13,100,0.13
DIEGO,matrix_32_ext_0_1,6,6,det_18_autonomy,12,100,0.12
DIEGO,matrix_32_ext_0_1,6,6,det_05_frugality,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,6,det_26_novelty,11,100,0.11
DIEGO,matrix_32_ext_0_1,6,6,det_13_technical_fit,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,6,det_21_rights_and_duties,9,100,0.09
DIEGO,matrix_32_ext_0_1,6,7,det_17_adherence,33,100,0.33
DIEGO,matrix_32_ext_0_1,6,7,det_10_cost_efficiency,31,100,0.31
DIEGO,matrix_32_ext_0_1,6,7,det_32_own_significance,29,100,0.29
DIEGO,matrix_32_ext_0_1,6,7,det_02_credit_score,28,100,0.28
DIEGO,matrix_32_ext_0_1,6,7,det_04_added_value,27,100,0.27
DIEGO,matrix_32_ext_0_1,6,7,det_09_safety,27,100,0.27
DIEGO,matrix_32_ext_0_1,6,7,det_15_self_satisfaction,27,100,0.27
DIEGO,matrix_32_ext_0_1,6,7,det_28_recognition,27,100,0.27
DIEGO,matrix_32_ext_0_1,6,7,det_08_trust,26,100,0.26
DIEGO,matrix_32_ext_0_1,6,7,det_16_commitment,25,100,0.25
DIEGO,matrix_32_ext_0_1,6,7,det_20_coziness,25,100,0.25
DIEGO,matrix_32_ext_0_1,6,7,det_23_support,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,7,det_25_agreement,24,100,0.24
DIEGO,matrix_32_ext_0_1,6,7,det_03_risk_profile,23,100,0.23
DIEGO,matrix_32_ext_0_1,6,7,det_24_socialising,23,100,0.23
DIEGO,matrix_32_ext_0_1,6,7,det_06_climate_protection,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,7,det_22_peer_pressure,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,7,det_30_authority,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,7,det_31_approval,22,100,0.22
DIEGO,matrix_32_ext_0_1,6,7,det_11_knowledge,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,7,det_14_environmental_concerns,20,100,0.2
DIEGO,matrix_32_ext_0_1,6,7,det_01_profits,18,100,0.18
DIEGO,matrix_32_ext_0_1,6,7,det_07_legal,18,100,0.18
DIEGO,matrix_32_ext_0_1,6,7,det_12_own_competence,18,100,0.18
DIEGO,matrix_32_ext_0_1,6,7,det_29_trends,18,100,0.18
DIEGO,matrix_32_ext_0_1,6,7,det_19_wellbeing,16,100,0.16
