"cluster","best_match","pct_match","active_determinants","n_active_dets"
"cluster_1","Careful",60,"COMPETENCE; AUTONOMY; PHYSICALNESS",3
"cluster_2","X8",42.8571428571429,"SECURITY; COMPETENCE; AUTONOMY",3
"cluster_3","Homo.Economicus",37.5,"FINANCIAL; COMPETENCE; AUTONOMY",3
"cluster_4","Uninterested",37.5,"SECURITY; AUTONOMY; PHYSICALNESS",3
"cluster_5","Influencer",12.5,"COMPETENCE; AUTONOMY",2
"cluster_6","Stubborn",42.8571428571429,"FINANCIAL; AUTONOMY; PHYSICALNESS",3
"cluster_7","Fearful",37.5,"AUTONOMY; PHYSICALNESS; STIMULATION",3
"cluster_8","Early.Adopter",42.8571428571429,"COMPETENCE; AUTONOMY; STIMULATION",3
