bootstrap_id,mean_similarity_to_others
32,62.83670033670034
53,62.773569023569024
97,62.58417508417509
62,62.24747474747475
31,61.97390572390572
2,61.93181818181818
22,61.93181818181818
3,61.8476430976431
51,61.784511784511785
13,61.763468013468014
88,61.67929292929293
94,61.658249158249156
65,61.61616161616162
68,61.51094276094276
60,61.48989898989899
35,61.447811447811446
25,61.426767676767675
20,61.17424242424242
72,61.17424242424242
70,61.13215488215488
29,61.06902356902357
55,60.984848484848484
46,60.94276094276094
26,60.774410774410775
84,60.774410774410775
77,60.73232323232323
27,60.563973063973066
24,60.542929292929294
12,60.416666666666664
90,60.26936026936027
91,60.206228956228955
96,59.995791245791246
54,59.974747474747474
82,59.91161616161616
79,59.84848484848485
43,59.70117845117845
28,59.553872053872055
57,59.532828282828284
48,59.25925925925926
42,58.985690235690235
44,58.985690235690235
75,58.88047138047138
45,58.85942760942761
78,58.83838383838384
98,58.81734006734007
7,58.73316498316498
92,58.69107744107744
86,58.58585858585859
81,58.56481481481482
8,58.543771043771045
63,58.52272727272727
10,58.5016835016835
56,58.5016835016835
4,58.48063973063973
69,58.48063973063973
67,58.45959595959596
74,58.417508417508415
80,58.27020202020202
30,58.14393939393939
34,58.03872053872054
58,58.01767676767677
11,57.93350168350168
14,57.870370370370374
87,57.744107744107744
21,57.72306397306397
89,57.638888888888886
52,57.57575757575758
100,57.57575757575758
39,57.554713804713806
38,57.49158249158249
40,57.44949494949495
19,57.428451178451176
47,57.428451178451176
1,57.3442760942761
18,57.323232323232325
93,57.23905723905724
64,57.196969696969695
9,57.15488215488215
49,57.091750841750844
16,57.00757575757576
41,56.88131313131313
99,56.79713804713805
17,56.734006734006734
36,56.397306397306394
59,56.03956228956229
37,55.955387205387204
33,55.78703703703704
85,55.744949494949495
71,55.70286195286195
76,55.66077441077441
95,55.57659932659933
23,55.534511784511785
15,54.755892255892256
50,54.734848484848484
61,54.69276094276094
5,54.54545454545455
83,53.956228956228955
6,53.21969696969697
73,52.56734006734007
66,52.27272727272727
