"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"9","100-9","ext",7,2,4,3,"COMPETENCE | STIMULATION | POPULARITY",19,8.92018779342723,55.3990610328639,71.794575,28.205425
"9","100-9","ext",7,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | STIMULATION",20,9.38967136150235,46.4788732394366,71.794575,28.205425
"9","100-9","ext",7,2,6,4,"SECURITY | COMPETENCE | AUTONOMY | POPULARITY",16,7.51173708920188,37.0892018779343,71.794575,28.205425
"9","100-9","ext",7,2,7,3,"PHYSICALNESS | POPULARITY | MEANING",19,8.92018779342723,29.5774647887324,71.794575,28.205425
"9","100-9","ext",7,4,1,0,"",121,56.8075117370892,100,71.794575,28.205425
"9","100-9","ext",7,4,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",92,43.1924882629108,43.1924882629108,71.794575,28.205425
"9","100-9","ext",7,6,1,0,"",184,86.3849765258216,100,71.794575,28.205425
"9","100-9","ext",7,6,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",29,13.6150234741784,13.6150234741784,71.794575,28.205425
"9","100-9","ext",7,8,1,0,"",212,99.5305164319249,100,71.794575,28.205425
"9","100-9","ext",7,8,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,0.469483568075117,0.46948356807512,71.794575,28.205425
"9","100-9","ext",7,10,1,0,"",213,100,100,71.794575,28.205425
"9","100-9","ext",8,0,1,0,"",1,0.469483568075117,100,75.4459125,24.5540875
"9","100-9","ext",8,0,2,2,"STIMULATION | POPULARITY",1,0.469483568075117,99.5305164319249,75.4459125,24.5540875
"9","100-9","ext",8,0,3,1,"POPULARITY",1,0.469483568075117,99.0610328638498,75.4459125,24.5540875
"9","100-9","ext",8,0,4,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",1,0.469483568075117,98.5915492957747,75.4459125,24.5540875
"9","100-9","ext",8,0,5,4,"SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,0.469483568075117,98.1220657276995,75.4459125,24.5540875
"9","100-9","ext",8,0,6,4,"COMPETENCE | AUTONOMY | PHYSICALNESS | POPULARITY",1,0.469483568075117,97.6525821596244,75.4459125,24.5540875
"9","100-9","ext",8,0,7,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,0.469483568075117,97.1830985915493,75.4459125,24.5540875
"9","100-9","ext",8,0,8,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY",1,0.469483568075117,96.7136150234742,75.4459125,24.5540875
"9","100-9","ext",8,2,1,0,"",34,15.962441314554,100,75.4459125,24.5540875
"9","100-9","ext",8,2,2,3,"COMPETENCE | AUTONOMY | PHYSICALNESS",32,15.0234741784038,84.037558685446,75.4459125,24.5540875
"9","100-9","ext",8,2,3,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",29,13.6150234741784,69.0140845070423,75.4459125,24.5540875
"9","100-9","ext",8,2,4,3,"COMPETENCE | STIMULATION | POPULARITY",19,8.92018779342723,55.3990610328639,75.4459125,24.5540875
"9","100-9","ext",8,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | STIMULATION",20,9.38967136150235,46.4788732394366,75.4459125,24.5540875
"9","100-9","ext",8,2,6,4,"SECURITY | COMPETENCE | AUTONOMY | POPULARITY",16,7.51173708920188,37.0892018779343,75.4459125,24.5540875
"9","100-9","ext",8,2,7,3,"PHYSICALNESS | POPULARITY | MEANING",19,8.92018779342723,29.5774647887324,75.4459125,24.5540875
"9","100-9","ext",8,2,8,4,"AUTONOMY | PHYSICALNESS | STIMULATION | POPULARITY",17,7.981220657277,20.6572769953052,75.4459125,24.5540875
"9","100-9","ext",8,4,1,0,"",121,56.8075117370892,100,75.4459125,24.5540875
"9","100-9","ext",8,4,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",92,43.1924882629108,43.1924882629108,75.4459125,24.5540875
"9","100-9","ext",8,6,1,0,"",184,86.3849765258216,100,75.4459125,24.5540875
"9","100-9","ext",8,6,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",29,13.6150234741784,13.6150234741784,75.4459125,24.5540875
"9","100-9","ext",8,8,1,0,"",212,99.5305164319249,100,75.4459125,24.5540875
"9","100-9","ext",8,8,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,0.469483568075117,0.46948356807512,75.4459125,24.5540875
"9","100-9","ext",8,10,1,0,"",213,100,100,75.4459125,24.5540875
