"cluster","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",0,0,0,0,0,0,0,0
"cluster_2",16.6666666666667,17.6470588235294,41.1764705882353,60,20,5.88235294117647,58.8235294117647,31.25
"cluster_3",16.6666666666667,18.1818181818182,6.25,6.25,10,37.5,5.26315789473684,0
"cluster_4",23.5294117647059,17.6470588235294,33.3333333333333,41.1764705882353,20,12.5,28.5714285714286,23.5294117647059
"cluster_5",16.6666666666667,5.26315789473684,33.3333333333333,41.1764705882353,20,5.88235294117647,58.8235294117647,23.5294117647059
"cluster_6",14.2857142857143,7.14285714285714,18.75,11.7647058823529,8.33333333333333,8.33333333333333,10,6.66666666666667
"cluster_7",16.6666666666667,18.1818181818182,41.6666666666667,41.6666666666667,22.2222222222222,10,25,16.6666666666667
"cluster_8",23.5294117647059,11.1111111111111,33.3333333333333,33.3333333333333,20,12.5,42.1052631578947,40
