"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,3,6,0.00075
7,24,165,0.020625
8,80,884,0.1105
9,629,160824,20.103
10,962,165849,20.731125
11,3679,412073,51.509125
12,4091,423026,52.87825
13,9440,671630,83.95375
14,9624,675967,84.495875
15,14748,787517,98.439625
16,14792,787586,98.44825
17,17672,797907,99.738375
18,17679,797917,99.739625
19,18554,799767,99.970875
20,18556,799772,99.9715
