"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,4,13,0.001625
9,5,64,0.008
10,29,93,0.011625
11,44,131,0.016375
12,124,300,0.0375
13,181,500,0.0625
14,381,1030,0.12875
15,524,1530,0.19125
16,1043,6352,0.794
17,1282,8634,1.07925
18,3185,93803,11.725375
19,3541,103015,12.876875
20,9251,452404,56.5505
