bootstrap_id,mean_similarity_to_others
93,67.1506734006734
57,65.8459595959596
36,65.80387205387206
50,65.15151515151516
78,65.10942760942761
21,65.06734006734007
80,65.00420875420875
85,65.00420875420875
63,64.87794612794613
94,64.62542087542087
60,64.56228956228956
18,64.28872053872054
40,64.22558922558923
6,64.12037037037037
30,63.90993265993266
26,63.61531986531987
76,63.61531986531987
10,63.5942760942761
52,63.5942760942761
95,63.341750841750844
88,63.27861952861953
91,63.27861952861953
75,63.236531986531986
99,63.19444444444444
38,63.1523569023569
61,63.1523569023569
49,63.13131313131313
7,63.11026936026936
5,63.02609427609428
23,63.02609427609428
90,63.005050505050505
29,62.984006734006734
34,62.92087542087542
87,62.878787878787875
44,62.81565656565657
68,62.73148148148148
89,62.73148148148148
32,62.71043771043771
55,62.71043771043771
27,62.60521885521886
92,62.58417508417509
43,62.563131313131315
64,62.5
13,62.45791245791246
9,62.41582491582491
62,62.39478114478114
79,62.352693602693606
42,62.226430976430976
74,62.18434343434343
81,62.16329966329966
56,62.10016835016835
54,62.03703703703704
98,61.994949494949495
45,61.88973063973064
24,61.82659932659933
16,61.80555555555556
35,61.80555555555556
25,61.637205387205384
86,61.59511784511785
51,61.553030303030305
59,61.447811447811446
20,61.426767676767675
97,61.36363636363636
2,61.30050505050505
67,61.13215488215488
37,61.02693602693603
28,60.984848484848484
33,60.96380471380471
48,60.85858585858586
46,60.83754208754209
11,60.774410774410775
14,60.774410774410775
66,60.753367003367
83,60.753367003367
82,60.73232323232323
15,60.60606060606061
31,60.60606060606061
22,60.542929292929294
65,60.332491582491585
17,60.2483164983165
71,60.03787878787879
8,59.91161616161616
47,59.89057239057239
77,59.764309764309765
41,59.74326599326599
72,59.68013468013468
96,59.553872053872055
3,59.4486531986532
58,59.322390572390574
4,59.02777777777778
12,58.964646464646464
100,58.94360269360269
1,58.85942760942761
39,58.7962962962963
19,58.45959595959596
53,58.27020202020202
73,57.59680134680135
69,57.38636363636363
70,57.26010101010101
84,56.9023569023569
