"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",8,16.6666666666667,100
"2",7,14.5833333333333,83.3333333333333
"3",4,8.33333333333333,68.75
"Restantes",29,60.4166666666667,0
