"pattern_id","cluster"
5,1
39,1
161,1
178,1
561,1
632,1
1058,1
3486,1
4437,1
5170,1
5686,1
7348,1
7435,1
9078,1
10842,1
12314,1
14902,1
19659,1
20882,1
21344,1
27813,1
29495,1
7,2
8,2
18,2
79,2
133,2
167,2
201,2
264,2
356,2
592,2
726,2
931,2
2249,2
2476,2
3088,2
6404,2
15278,2
20068,2
20806,2
22625,2
23818,2
24643,2
31,3
47,3
175,3
266,3
687,3
1000,3
1950,3
3072,3
3987,3
4654,3
5338,3
6007,3
6008,3
10942,3
16464,3
25278,3
26197,3
27,4
32,4
114,4
194,4
271,4
365,4
408,4
603,4
1326,4
1779,4
2487,4
2669,4
3100,4
4512,4
6509,4
9130,4
12931,4
15620,4
29456,4
69,5
377,5
430,5
3414,5
4327,5
8563,5
10151,5
21215,5
24847,5
66,6
708,6
3598,6
5191,6
22,7
2922,7
9218,7
20602,7
40,8
41,8
48,8
64,8
74,8
513,8
529,8
981,8
1227,8
1280,8
3972,8
6421,8
7190,8
8954,8
13856,8
15049,8
16020,8
17120,8
21101,8
