"pattern","freq","archetype","dist","sim_jaccard"
"pattern_80",111,"Early.Adopter",9,0
"pattern_82",108,"Early.Adopter",8,0
"pattern_91",106,"Early.Adopter",6,0.2
"pattern_86",105,"Early.Adopter",7,0.2
"pattern_61",102,"Early.Adopter",9,0
"pattern_98",97,"Early.Adopter",7,0.166666666666667
"pattern_106",93,"Early.Adopter",7,0.166666666666667
"pattern_85",91,"Early.Adopter",7,0
"pattern_66",87,"Early.Adopter",6,0.166666666666667
"pattern_79",74,"Early.Adopter",6,0.25
"pattern_89",72,"Early.Adopter",7,0
"pattern_99",72,"Early.Adopter",8,0
"pattern_100",68,"Early.Adopter",8,0
"pattern_68",61,"Early.Adopter",7,0
"pattern_72",56,"Early.Adopter",8,0
"pattern_94",50,"Early.Adopter",6,0.333333333333333
"pattern_110",48,"Early.Adopter",8,0.166666666666667
"pattern_129",44,"Early.Adopter",7,0
"pattern_96",35,"Early.Adopter",7,0.2
"pattern_107",32,"Early.Adopter",7,0.25
"pattern_116",32,"Early.Adopter",7,0.2
"pattern_90",30,"Early.Adopter",7,0
"pattern_123",28,"Early.Adopter",7,0.25
"pattern_126",28,"Early.Adopter",7,0
"pattern_133",28,"Early.Adopter",7,0.25
"pattern_142",27,"Early.Adopter",7,0.142857142857143
"pattern_108",26,"Early.Adopter",7,0.166666666666667
"pattern_115",26,"Early.Adopter",8,0.166666666666667
"pattern_97",24,"Early.Adopter",8,0
"pattern_117",22,"Early.Adopter",7,0
"pattern_84",21,"Early.Adopter",9,0
"pattern_135",21,"Early.Adopter",7,0.2
"pattern_125",19,"Early.Adopter",8,0
"pattern_153",19,"Early.Adopter",8,0
"pattern_119",17,"Early.Adopter",8,0
"pattern_134",16,"Early.Adopter",6,0.2
"pattern_154",16,"Early.Adopter",7,0
"pattern_104",15,"Early.Adopter",7,0
"pattern_137",15,"Early.Adopter",7,0.25
"pattern_157",15,"Early.Adopter",7,0.125
"pattern_163",13,"Early.Adopter",7,0.142857142857143
"pattern_114",12,"Early.Adopter",7,0.25
"pattern_130",12,"Early.Adopter",8,0.2
"pattern_139",10,"Early.Adopter",8,0
"pattern_169",10,"Early.Adopter",7,0.2
"pattern_64",9,"Early.Adopter",6,0.2
"pattern_121",9,"Early.Adopter",8,0
"pattern_141",9,"Early.Adopter",6,0.25
"pattern_95",8,"Early.Adopter",7,0
"pattern_105",8,"Early.Adopter",8,0
"pattern_112",7,"Early.Adopter",7,0.2
"pattern_118",7,"Early.Adopter",8,0.166666666666667
"pattern_140",7,"Early.Adopter",9,0
"pattern_150",7,"Early.Adopter",6,0.333333333333333
"pattern_156",7,"Early.Adopter",8,0.25
"pattern_158",7,"Early.Adopter",7,0
"pattern_159",7,"Early.Adopter",8,0.2
"pattern_160",7,"Early.Adopter",8,0
"pattern_113",6,"Early.Adopter",9,0
"pattern_127",6,"Early.Adopter",6,0.333333333333333
"pattern_148",6,"Early.Adopter",6,0.25
"pattern_149",6,"Early.Adopter",7,0.166666666666667
"pattern_164",6,"Early.Adopter",8,0
"pattern_172",6,"Early.Adopter",7,0.125
"pattern_131",5,"Early.Adopter",7,0.166666666666667
"pattern_132",5,"Early.Adopter",6,0.25
"pattern_143",5,"Early.Adopter",7,0.2
"pattern_177",5,"Early.Adopter",8,0
"pattern_83",4,"Early.Adopter",8,0.2
"pattern_92",4,"Early.Adopter",7,0.333333333333333
"pattern_101",4,"Early.Adopter",8,0
"pattern_109",4,"Early.Adopter",8,0.333333333333333
"pattern_145",4,"Early.Adopter",8,0.166666666666667
"pattern_146",4,"Early.Adopter",6,0.25
"pattern_161",4,"Early.Adopter",8,0
"pattern_170",4,"Early.Adopter",7,0.166666666666667
"pattern_178",4,"Early.Adopter",7,0.166666666666667
"pattern_183",4,"Early.Adopter",7,0.142857142857143
"pattern_87",3,"Early.Adopter",8,0.25
"pattern_120",3,"Early.Adopter",7,0
"pattern_144",3,"Early.Adopter",7,0
"pattern_180",3,"Early.Adopter",9,0
"pattern_188",3,"Early.Adopter",8,0
"pattern_197",3,"Early.Adopter",6,0.25
"pattern_124",2,"Early.Adopter",8,0
"pattern_147",2,"Early.Adopter",8,0.25
"pattern_152",2,"Early.Adopter",8,0.25
"pattern_162",2,"Early.Adopter",6,0.5
"pattern_165",2,"Early.Adopter",7,0.25
"pattern_168",2,"Early.Adopter",8,0
"pattern_175",2,"Early.Adopter",7,0.142857142857143
"pattern_176",2,"Early.Adopter",7,0.2
"pattern_179",2,"Early.Adopter",7,0.2
"pattern_181",2,"Early.Adopter",8,0.142857142857143
"pattern_184",2,"Early.Adopter",8,0
"pattern_186",2,"Early.Adopter",8,0
"pattern_187",2,"Early.Adopter",6,0.2
"pattern_191",2,"Early.Adopter",8,0.142857142857143
"pattern_195",2,"Early.Adopter",7,0.142857142857143
"pattern_205",2,"Early.Adopter",7,0
"pattern_206",2,"Early.Adopter",6,0.2
"pattern_207",2,"Early.Adopter",8,0.166666666666667
"pattern_58",1,"Early.Adopter",8,0
"pattern_102",1,"Early.Adopter",8,0
"pattern_122",1,"Early.Adopter",7,0
"pattern_128",1,"Early.Adopter",8,0
"pattern_136",1,"Early.Adopter",7,0
"pattern_138",1,"Early.Adopter",9,0
"pattern_151",1,"Early.Adopter",8,0.166666666666667
"pattern_155",1,"Early.Adopter",8,0.166666666666667
"pattern_166",1,"Early.Adopter",7,0
"pattern_167",1,"Early.Adopter",7,0.25
"pattern_171",1,"Early.Adopter",6,0.25
"pattern_173",1,"Early.Adopter",8,0
"pattern_174",1,"Early.Adopter",8,0
"pattern_182",1,"Early.Adopter",9,0
"pattern_185",1,"Early.Adopter",8,0.166666666666667
"pattern_189",1,"Early.Adopter",8,0
"pattern_190",1,"Early.Adopter",7,0.166666666666667
"pattern_192",1,"Early.Adopter",8,0.2
"pattern_193",1,"Early.Adopter",9,0
"pattern_194",1,"Early.Adopter",7,0
"pattern_196",1,"Early.Adopter",6,0.166666666666667
"pattern_198",1,"Early.Adopter",8,0
"pattern_199",1,"Early.Adopter",8,0
"pattern_200",1,"Early.Adopter",7,0
"pattern_201",1,"Early.Adopter",6,0.166666666666667
"pattern_202",1,"Early.Adopter",6,0.333333333333333
"pattern_203",1,"Early.Adopter",7,0.25
"pattern_204",1,"Early.Adopter",6,0.2
"pattern_208",1,"Early.Adopter",8,0
"pattern_2",2401891,"Fearful",8,1
"pattern_3",765600,"Fearful",9,0
"pattern_7",641140,"Fearful",8,0
"pattern_4",614310,"Fearful",9,0
"pattern_5",456741,"Fearful",9,0
"pattern_9",448670,"Fearful",8,0
"pattern_12",395733,"Fearful",9,0
"pattern_15",259800,"Fearful",9,0
"pattern_25",257482,"Fearful",8,0
"pattern_22",226490,"Fearful",9,0
"pattern_11",197843,"Fearful",9,0
"pattern_18",148053,"Fearful",9,0
"pattern_24",147185,"Fearful",8,0
"pattern_1",120793,"Fearful",8,0
"pattern_17",114680,"Fearful",9,0
"pattern_20",100929,"Fearful",8,0
"pattern_13",90681,"Fearful",9,0
"pattern_19",78792,"Fearful",8,0
"pattern_16",77851,"Fearful",8,0
"pattern_6",51565,"Fearful",8,0
"pattern_23",47029,"Fearful",9,0
"pattern_27",45834,"Fearful",9,0
"pattern_28",38070,"Fearful",9,0
"pattern_34",33864,"Fearful",8,0
"pattern_29",33432,"Fearful",9,0
"pattern_14",27812,"Fearful",9,0
"pattern_8",23041,"Fearful",9,0
"pattern_31",14697,"Fearful",8,0
"pattern_36",12983,"Fearful",9,0
"pattern_35",12783,"Fearful",9,0
"pattern_10",11735,"Fearful",9,0
"pattern_38",11239,"Fearful",9,0
"pattern_40",9924,"Fearful",9,0
"pattern_30",9642,"Fearful",8,0
"pattern_33",9569,"Fearful",9,0
"pattern_32",7298,"Fearful",9,0
"pattern_39",6420,"Fearful",8,0
"pattern_21",4906,"Fearful",9,0
"pattern_53",4883,"Fearful",8,0
"pattern_48",3915,"Fearful",9,0
"pattern_51",3320,"Fearful",9,0
"pattern_44",2637,"Fearful",9,0
"pattern_47",2113,"Fearful",9,0
"pattern_57",2037,"Fearful",8,0
"pattern_42",2023,"Fearful",9,0
"pattern_63",1963,"Fearful",9,0
"pattern_45",1733,"Fearful",9,0
"pattern_49",1629,"Fearful",8,0
"pattern_43",1462,"Fearful",9,0
"pattern_52",1272,"Fearful",9,0
"pattern_46",1214,"Fearful",9,0
"pattern_65",1091,"Fearful",8,0
"pattern_26",886,"Fearful",9,0
"pattern_56",805,"Fearful",9,0
"pattern_60",704,"Fearful",9,0
"pattern_50",684,"Fearful",9,0
"pattern_70",657,"Fearful",9,0
"pattern_71",630,"Fearful",9,0
"pattern_37",605,"Fearful",8,0
"pattern_81",553,"Fearful",9,0
"pattern_77",415,"Fearful",9,0
"pattern_78",410,"Fearful",9,0
"pattern_74",401,"Fearful",9,0
"pattern_69",375,"Fearful",9,0
"pattern_67",334,"Fearful",9,0
"pattern_75",327,"Fearful",8,0
"pattern_103",318,"Fearful",9,0
"pattern_88",283,"Fearful",8,0
"pattern_59",207,"Fearful",8,0
"pattern_62",197,"Fearful",8,0
"pattern_93",195,"Fearful",8,0
"pattern_54",182,"Fearful",9,0
"pattern_41",159,"Fearful",8,0
"pattern_55",159,"Fearful",9,0
"pattern_73",146,"Fearful",9,0
"pattern_76",140,"Fearful",9,0
"pattern_111",137,"Fearful",9,0
"pattern_80",111,"Fearful",8,0
"pattern_82",108,"Fearful",8,0
"pattern_91",106,"Fearful",9,0
"pattern_86",105,"Fearful",9,0
"pattern_61",102,"Fearful",8,0
"pattern_98",97,"Fearful",9,0
"pattern_106",93,"Fearful",9,0
"pattern_85",91,"Fearful",8,0
"pattern_66",87,"Fearful",9,0
"pattern_79",74,"Fearful",9,0
"pattern_89",72,"Fearful",8,0
"pattern_99",72,"Fearful",8,0
"pattern_100",68,"Fearful",8,0
"pattern_68",61,"Fearful",8,0
"pattern_72",56,"Fearful",8,0
"pattern_94",50,"Fearful",9,0
"pattern_110",48,"Fearful",9,0
"pattern_129",44,"Fearful",8,0
"pattern_96",35,"Fearful",9,0
"pattern_107",32,"Fearful",9,0
"pattern_116",32,"Fearful",9,0
"pattern_90",30,"Fearful",8,0
"pattern_123",28,"Fearful",9,0
"pattern_126",28,"Fearful",8,0
"pattern_133",28,"Fearful",9,0
"pattern_142",27,"Fearful",9,0
"pattern_108",26,"Fearful",9,0
"pattern_115",26,"Fearful",9,0
"pattern_97",24,"Fearful",8,0
"pattern_117",22,"Fearful",8,0
"pattern_84",21,"Fearful",8,0
"pattern_135",21,"Fearful",9,0
"pattern_125",19,"Fearful",8,0
"pattern_153",19,"Fearful",8,0
"pattern_119",17,"Fearful",8,0
"pattern_134",16,"Fearful",9,0
"pattern_154",16,"Fearful",8,0
"pattern_104",15,"Fearful",8,0
"pattern_137",15,"Fearful",9,0
"pattern_157",15,"Fearful",9,0
"pattern_163",13,"Fearful",9,0
"pattern_114",12,"Fearful",9,0
"pattern_130",12,"Fearful",9,0
"pattern_139",10,"Fearful",8,0
"pattern_169",10,"Fearful",9,0
"pattern_64",9,"Fearful",9,0
"pattern_121",9,"Fearful",8,0
"pattern_141",9,"Fearful",9,0
"pattern_95",8,"Fearful",8,0
"pattern_105",8,"Fearful",8,0
"pattern_112",7,"Fearful",9,0
"pattern_118",7,"Fearful",9,0
"pattern_140",7,"Fearful",8,0
"pattern_150",7,"Fearful",9,0
"pattern_156",7,"Fearful",9,0
"pattern_158",7,"Fearful",8,0
"pattern_159",7,"Fearful",9,0
"pattern_160",7,"Fearful",8,0
"pattern_113",6,"Fearful",8,0
"pattern_127",6,"Fearful",9,0
"pattern_148",6,"Fearful",9,0
"pattern_149",6,"Fearful",9,0
"pattern_164",6,"Fearful",8,0
"pattern_172",6,"Fearful",9,0
"pattern_131",5,"Fearful",9,0
"pattern_132",5,"Fearful",9,0
"pattern_143",5,"Fearful",9,0
"pattern_177",5,"Fearful",8,0
"pattern_83",4,"Fearful",9,0
"pattern_92",4,"Fearful",9,0
"pattern_101",4,"Fearful",8,0
"pattern_109",4,"Fearful",9,0
"pattern_145",4,"Fearful",9,0
"pattern_146",4,"Fearful",9,0
"pattern_161",4,"Fearful",8,0
"pattern_170",4,"Fearful",9,0
"pattern_178",4,"Fearful",9,0
"pattern_183",4,"Fearful",9,0
"pattern_87",3,"Fearful",9,0
"pattern_120",3,"Fearful",8,0
"pattern_144",3,"Fearful",8,0
"pattern_180",3,"Fearful",8,0
"pattern_188",3,"Fearful",8,0
"pattern_197",3,"Fearful",9,0
"pattern_124",2,"Fearful",8,0
"pattern_147",2,"Fearful",9,0
"pattern_152",2,"Fearful",9,0
"pattern_162",2,"Fearful",9,0
"pattern_165",2,"Fearful",9,0
"pattern_168",2,"Fearful",8,0
"pattern_175",2,"Fearful",9,0
"pattern_176",2,"Fearful",9,0
"pattern_179",2,"Fearful",9,0
"pattern_181",2,"Fearful",9,0
"pattern_184",2,"Fearful",8,0
"pattern_186",2,"Fearful",8,0
"pattern_187",2,"Fearful",9,0
"pattern_191",2,"Fearful",9,0
"pattern_195",2,"Fearful",9,0
"pattern_205",2,"Fearful",8,0
"pattern_206",2,"Fearful",9,0
"pattern_207",2,"Fearful",9,0
"pattern_58",1,"Fearful",8,0
"pattern_102",1,"Fearful",8,0
"pattern_122",1,"Fearful",8,0
"pattern_128",1,"Fearful",8,0
"pattern_136",1,"Fearful",8,0
"pattern_138",1,"Fearful",8,0
"pattern_151",1,"Fearful",9,0
"pattern_155",1,"Fearful",9,0
"pattern_166",1,"Fearful",8,0
"pattern_167",1,"Fearful",9,0
"pattern_171",1,"Fearful",9,0
"pattern_173",1,"Fearful",8,0
"pattern_174",1,"Fearful",8,0
"pattern_182",1,"Fearful",8,0
"pattern_185",1,"Fearful",9,0
"pattern_189",1,"Fearful",8,0
"pattern_190",1,"Fearful",9,0
"pattern_192",1,"Fearful",9,0
"pattern_193",1,"Fearful",8,0
"pattern_194",1,"Fearful",8,0
"pattern_196",1,"Fearful",9,0
"pattern_198",1,"Fearful",8,0
"pattern_199",1,"Fearful",8,0
"pattern_200",1,"Fearful",8,0
"pattern_201",1,"Fearful",9,0
"pattern_202",1,"Fearful",9,0
"pattern_203",1,"Fearful",9,0
"pattern_204",1,"Fearful",9,0
"pattern_208",1,"Fearful",8,0
"pattern_2",2401891,"Careful",5,0
"pattern_3",765600,"Careful",7,0
"pattern_7",641140,"Careful",3,0.666666666666667
"pattern_4",614310,"Careful",6,0
"pattern_5",456741,"Careful",4,0.5
"pattern_9",448670,"Careful",3,0.5
"pattern_12",395733,"Careful",7,0.222222222222222
"pattern_15",259800,"Careful",6,0.25
"pattern_25",257482,"Careful",4,0.5
"pattern_22",226490,"Careful",8,0
"pattern_11",197843,"Careful",6,0.25
"pattern_18",148053,"Careful",4,0.4
"pattern_24",147185,"Careful",3,0.4
"pattern_1",120793,"Careful",3,1
"pattern_17",114680,"Careful",7,0
"pattern_20",100929,"Careful",5,0
"pattern_13",90681,"Careful",6,0
"pattern_19",78792,"Careful",3,0.666666666666667
"pattern_16",77851,"Careful",5,0.285714285714286
"pattern_6",51565,"Careful",4,0.333333333333333
"pattern_23",47029,"Careful",5,0.25
"pattern_27",45834,"Careful",5,0.333333333333333
"pattern_28",38070,"Careful",5,0.285714285714286
"pattern_34",33864,"Careful",4,0.333333333333333
"pattern_29",33432,"Careful",4,0.5
"pattern_14",27812,"Careful",4,0.666666666666667
"pattern_8",23041,"Careful",4,0.333333333333333
"pattern_31",14697,"Careful",4,0.5
"pattern_36",12983,"Careful",5,0.285714285714286
"pattern_35",12783,"Careful",7,0.2
"pattern_10",11735,"Careful",7,0
"pattern_38",11239,"Careful",5,0.4
"pattern_40",9924,"Careful",5,0.5
"pattern_30",9642,"Careful",4,0.333333333333333
"pattern_33",9569,"Careful",7,0
"pattern_32",7298,"Careful",5,0.4
"pattern_39",6420,"Careful",4,0.333333333333333
"pattern_21",4906,"Careful",5,0.25
"pattern_53",4883,"Careful",6,0.25
"pattern_48",3915,"Careful",8,0
"pattern_51",3320,"Careful",6,0.2
"pattern_44",2637,"Careful",8,0
"pattern_47",2113,"Careful",6,0.2
"pattern_57",2037,"Careful",3,0.5
"pattern_42",2023,"Careful",6,0.25
"pattern_63",1963,"Careful",5,0.333333333333333
"pattern_45",1733,"Careful",6,0.2
"pattern_49",1629,"Careful",3,0.5
"pattern_43",1462,"Careful",5,0.25
"pattern_52",1272,"Careful",7,0
"pattern_46",1214,"Careful",9,0
"pattern_65",1091,"Careful",4,0.333333333333333
"pattern_26",886,"Careful",6,0.25
"pattern_56",805,"Careful",6,0.25
"pattern_60",704,"Careful",5,0.4
"pattern_50",684,"Careful",7,0.166666666666667
"pattern_70",657,"Careful",4,0.4
"pattern_71",630,"Careful",6,0.2
"pattern_37",605,"Careful",6,0
"pattern_81",553,"Careful",6,0.4
"pattern_77",415,"Careful",6,0.25
"pattern_78",410,"Careful",6,0.333333333333333
"pattern_74",401,"Careful",5,0.333333333333333
"pattern_69",375,"Careful",7,0.2
"pattern_67",334,"Careful",4,0.4
"pattern_75",327,"Careful",5,0.285714285714286
"pattern_103",318,"Careful",5,0.285714285714286
"pattern_88",283,"Careful",4,0.333333333333333
"pattern_59",207,"Careful",4,0.4
"pattern_62",197,"Careful",6,0
"pattern_93",195,"Careful",4,0.25
"pattern_54",182,"Careful",6,0.2
"pattern_41",159,"Careful",4,0.5
"pattern_55",159,"Careful",8,0
"pattern_73",146,"Careful",7,0
"pattern_76",140,"Careful",7,0.166666666666667
"pattern_111",137,"Careful",8,0
"pattern_80",111,"Careful",5,0.285714285714286
"pattern_82",108,"Careful",3,0.666666666666667
"pattern_91",106,"Careful",7,0.166666666666667
"pattern_86",105,"Careful",7,0.166666666666667
"pattern_61",102,"Careful",4,0.333333333333333
"pattern_98",97,"Careful",5,0.333333333333333
"pattern_106",93,"Careful",8,0.142857142857143
"pattern_85",91,"Careful",5,0.333333333333333
"pattern_66",87,"Careful",6,0.333333333333333
"pattern_79",74,"Careful",5,0.5
"pattern_89",72,"Careful",5,0
"pattern_99",72,"Careful",4,0.5
"pattern_100",68,"Careful",4,0.4
"pattern_68",61,"Careful",6,0
"pattern_72",56,"Careful",5,0.25
"pattern_94",50,"Careful",6,0.25
"pattern_110",48,"Careful",7,0.142857142857143
"pattern_129",44,"Careful",7,0
"pattern_96",35,"Careful",9,0
"pattern_107",32,"Careful",6,0.2
"pattern_116",32,"Careful",7,0.166666666666667
"pattern_90",30,"Careful",6,0
"pattern_123",28,"Careful",8,0
"pattern_126",28,"Careful",4,0.666666666666667
"pattern_133",28,"Careful",5,0.2
"pattern_142",27,"Careful",6,0.285714285714286
"pattern_108",26,"Careful",5,0.333333333333333
"pattern_115",26,"Careful",5,0.333333333333333
"pattern_97",24,"Careful",5,0
"pattern_117",22,"Careful",5,0.4
"pattern_84",21,"Careful",4,0.2
"pattern_135",21,"Careful",5,0.4
"pattern_125",19,"Careful",7,0
"pattern_153",19,"Careful",6,0
"pattern_119",17,"Careful",4,0.5
"pattern_134",16,"Careful",5,0.4
"pattern_154",16,"Careful",4,0.5
"pattern_104",15,"Careful",4,0.666666666666667
"pattern_137",15,"Careful",4,0.5
"pattern_157",15,"Careful",7,0.25
"pattern_163",13,"Careful",6,0.285714285714286
"pattern_114",12,"Careful",5,0.2
"pattern_130",12,"Careful",6,0.166666666666667
"pattern_139",10,"Careful",4,0.4
"pattern_169",10,"Careful",6,0.166666666666667
"pattern_64",9,"Careful",8,0.166666666666667
"pattern_121",9,"Careful",5,0.25
"pattern_141",9,"Careful",7,0.2
"pattern_95",8,"Careful",5,0.5
"pattern_105",8,"Careful",5,0.25
"pattern_112",7,"Careful",6,0.166666666666667
"pattern_118",7,"Careful",7,0.142857142857143
"pattern_140",7,"Careful",4,0.4
"pattern_150",7,"Careful",5,0.25
"pattern_156",7,"Careful",5,0.2
"pattern_158",7,"Careful",6,0.25
"pattern_159",7,"Careful",5,0.166666666666667
"pattern_160",7,"Careful",5,0.25
"pattern_113",6,"Careful",5,0
"pattern_127",6,"Careful",6,0.25
"pattern_148",6,"Careful",7,0.2
"pattern_149",6,"Careful",7,0.142857142857143
"pattern_164",6,"Careful",5,0.25
"pattern_172",6,"Careful",7,0.25
"pattern_131",5,"Careful",6,0.333333333333333
"pattern_132",5,"Careful",6,0.2
"pattern_143",5,"Careful",6,0.166666666666667
"pattern_177",5,"Careful",4,0.25
"pattern_83",4,"Careful",6,0.166666666666667
"pattern_92",4,"Careful",6,0
"pattern_101",4,"Careful",6,0.2
"pattern_109",4,"Careful",6,0
"pattern_145",4,"Careful",6,0.142857142857143
"pattern_146",4,"Careful",6,0.2
"pattern_161",4,"Careful",5,0.2
"pattern_170",4,"Careful",5,0.333333333333333
"pattern_178",4,"Careful",6,0.333333333333333
"pattern_183",4,"Careful",6,0.285714285714286
"pattern_87",3,"Careful",6,0
"pattern_120",3,"Careful",7,0
"pattern_144",3,"Careful",5,0.333333333333333
"pattern_180",3,"Careful",5,0
"pattern_188",3,"Careful",6,0
"pattern_197",3,"Careful",6,0.2
"pattern_124",2,"Careful",5,0.333333333333333
"pattern_147",2,"Careful",7,0
"pattern_152",2,"Careful",7,0
"pattern_162",2,"Careful",6,0
"pattern_165",2,"Careful",7,0
"pattern_168",2,"Careful",6,0
"pattern_175",2,"Careful",6,0.285714285714286
"pattern_176",2,"Careful",6,0.166666666666667
"pattern_179",2,"Careful",5,0.4
"pattern_181",2,"Careful",8,0.125
"pattern_184",2,"Careful",6,0.2
"pattern_186",2,"Careful",5,0
"pattern_187",2,"Careful",7,0.166666666666667
"pattern_191",2,"Careful",6,0.285714285714286
"pattern_195",2,"Careful",6,0.285714285714286
"pattern_205",2,"Careful",5,0.25
"pattern_206",2,"Careful",6,0.4
"pattern_207",2,"Careful",5,0.333333333333333
"pattern_58",1,"Careful",6,0.2
"pattern_102",1,"Careful",4,0.5
"pattern_122",1,"Careful",5,0.25
"pattern_128",1,"Careful",5,0.2
"pattern_136",1,"Careful",6,0
"pattern_138",1,"Careful",4,0.4
"pattern_151",1,"Careful",6,0.142857142857143
"pattern_155",1,"Careful",5,0.333333333333333
"pattern_166",1,"Careful",6,0
"pattern_167",1,"Careful",6,0.2
"pattern_171",1,"Careful",5,0.5
"pattern_173",1,"Careful",4,0.5
"pattern_174",1,"Careful",4,0.25
"pattern_182",1,"Careful",5,0.166666666666667
"pattern_185",1,"Careful",6,0.142857142857143
"pattern_189",1,"Careful",5,0.4
"pattern_190",1,"Careful",7,0.142857142857143
"pattern_192",1,"Careful",8,0
"pattern_193",1,"Careful",4,0.25
"pattern_194",1,"Careful",6,0.2
"pattern_196",1,"Careful",6,0.333333333333333
"pattern_198",1,"Careful",4,0.5
"pattern_199",1,"Careful",4,0.4
"pattern_200",1,"Careful",5,0.25
"pattern_201",1,"Careful",7,0.333333333333333
"pattern_202",1,"Careful",7,0
"pattern_203",1,"Careful",5,0.2
"pattern_204",1,"Careful",6,0.4
"pattern_208",1,"Careful",5,0.333333333333333
"pattern_2",2401891,"Stubborn",7,0
"pattern_3",765600,"Stubborn",8,0
"pattern_7",641140,"Stubborn",6,0.333333333333333
"pattern_4",614310,"Stubborn",8,0
"pattern_5",456741,"Stubborn",7,0.25
"pattern_9",448670,"Stubborn",6,0.25
"pattern_12",395733,"Stubborn",8,0.111111111111111
"pattern_15",259800,"Stubborn",8,0.125
"pattern_25",257482,"Stubborn",6,1
"pattern_22",226490,"Stubborn",8,0
"pattern_11",197843,"Stubborn",7,0.333333333333333
"pattern_18",148053,"Stubborn",7,0.2
"pattern_24",147185,"Stubborn",6,0.2
"pattern_1",120793,"Stubborn",6,0.5
"pattern_17",114680,"Stubborn",8,0
"pattern_20",100929,"Stubborn",7,0
"pattern_13",90681,"Stubborn",8,0
"pattern_19",78792,"Stubborn",6,0.333333333333333
"pattern_16",77851,"Stubborn",7,0.142857142857143
