"cluster","n_patterns","pct_total_patterns","pct_rest_patterns"
"1",9283,28.8722318984822,100
"2",15207,47.2972132371237,71.1277681015178
"3",2801,8.71174421497885,23.8305548643941
"Restantes",4861,15.1188106494153,0
