n_participants,macro_archetype_5,dimension,n_boot,mean_total_effect,sd_total_effect,min_total_effect,max_total_effect,prop_positive,prop_negative,stable_direction,abs_mean_total_effect
1000,G5_Uninterested,AUTONOMY,5,2.449821651681126,0.37578039009952696,1.8250284811310766,2.694790423131442,1,0,positive,2.449821651681126
1000,G5_Uninterested,PHYSIOLOGICAL,5,-2.0162220953147254,0.14189358841264757,-2.164506793658345,-1.8661430309648983,0,1,negative,2.0162220953147254
1000,G5_Uninterested,SECURITY,5,-1.0156374279436184,0.30570493155463097,-1.5299264966727542,-0.7322101083269983,0,1,negative,1.0156374279436184
1000,G5_Uninterested,COMPETENCE,5,-0.9828156242744323,0.30836826635424874,-1.22823465940393,-0.47089170616556264,0,1,negative,0.9828156242744323
1000,G5_Uninterested,MEANING,5,0.9629487755398647,0.47897165518505125,0.2520704227169859,1.415741799626516,1,0,positive,0.9629487755398647
1000,G5_Uninterested,STIMULATION,5,0.8170161742839277,0.1565942211979179,0.667120151969496,1.0302240270497496,1,0,positive,0.8170161742839277
1000,G5_Uninterested,RELATEDNESS,5,0.3114389498190002,0.4749067785210317,-0.2606987245380671,0.9782011575956945,0.8,0.2,positive,0.3114389498190002
1000,G5_Uninterested,POPULARITY,5,0.24572354804872878,0.324264149231997,-0.1602381825429623,0.6912148108977496,0.8,0.2,positive,0.24572354804872878
1000,G5_Uninterested,FINANCIAL,5,-0.12723093468606914,0.17318715367888457,-0.2832123706630575,0.13296572040065124,0.2,0.8,negative,0.12723093468606914
2000,G1_Activist_Stubborn_Sentient,AUTONOMY,5,2.9783510622653107,0.07005808731066522,2.899719380481628,3.051271514342409,1,0,positive,2.9783510622653107
2000,G1_Activist_Stubborn_Sentient,MEANING,5,1.4667488989497564,0.0955941119604454,1.3305631355141103,1.5871179258573298,1,0,positive,1.4667488989497564
2000,G1_Activist_Stubborn_Sentient,SECURITY,5,-1.3838356209859333,0.01900876872629062,-1.4037365230286063,-1.3542886963934222,0,1,negative,1.3838356209859333
2000,G1_Activist_Stubborn_Sentient,FINANCIAL,5,-0.9992125710462679,0.10879075078471893,-1.173693358111814,-0.8915811602658951,0,1,negative,0.9992125710462679
2000,G1_Activist_Stubborn_Sentient,PHYSIOLOGICAL,5,0.6752219150966523,0.05742459415763145,0.5990877774031588,0.7606763330043005,1,0,positive,0.6752219150966523
2000,G1_Activist_Stubborn_Sentient,POPULARITY,5,0.4428309430319323,0.09914987601877129,0.33916918758790016,0.5486551412157564,1,0,positive,0.4428309430319323
2000,G1_Activist_Stubborn_Sentient,STIMULATION,5,-0.07570793716751972,0.1142547670054503,-0.18005401548966599,0.11114020027882346,0.2,0.8,negative,0.07570793716751972
2000,G1_Activist_Stubborn_Sentient,COMPETENCE,5,0.03310601691371752,0.14152286074281617,-0.11608014426570532,0.2324780374877748,0.4,0.6,unstable,0.03310601691371752
2000,G1_Activist_Stubborn_Sentient,RELATEDNESS,5,0.004513580313986789,0.0628658060438564,-0.06151241028862321,0.0986341725413459,0.6,0.4,unstable,0.004513580313986789
2000,G2_EarlyAdopter_Influencer,AUTONOMY,5,2.8666091390522124,0.09379496016173462,2.7865217814444305,3.0248254263093894,1,0,positive,2.8666091390522124
2000,G2_EarlyAdopter_Influencer,MEANING,5,1.818904575470118,0.038436114252006305,1.781144697959604,1.8723501777422722,1,0,positive,1.818904575470118
2000,G2_EarlyAdopter_Influencer,SECURITY,5,-1.4619089887459085,0.07717913148348172,-1.5233504768590485,-1.3486785732407303,0,1,negative,1.4619089887459085
2000,G2_EarlyAdopter_Influencer,FINANCIAL,5,1.1992219342296564,0.1253092387389356,1.0854151463844115,1.4068631470148083,1,0,positive,1.1992219342296564
2000,G2_EarlyAdopter_Influencer,COMPETENCE,5,-1.1033536603935794,0.13416369363234337,-1.2155799239171228,-0.8884406628562325,0,1,negative,1.1033536603935794
2000,G2_EarlyAdopter_Influencer,STIMULATION,5,-0.8054824773254495,0.0843537164965863,-0.9253278923253105,-0.7354151103446801,0,1,negative,0.8054824773254495
2000,G2_EarlyAdopter_Influencer,RELATEDNESS,5,-0.5765483787459376,0.02556537561067137,-0.593951360485715,-0.5317101501245752,0,1,negative,0.5765483787459376
2000,G2_EarlyAdopter_Influencer,PHYSIOLOGICAL,5,-0.26173744375632657,0.06674001012317451,-0.3490053082767308,-0.17543322714432563,0,1,negative,0.26173744375632657
2000,G2_EarlyAdopter_Influencer,POPULARITY,5,-0.053068911589070365,0.0696417681576194,-0.1730623430389947,0.0076331262537421285,0.2,0.8,negative,0.053068911589070365
2000,G3_Fearful_Careful,AUTONOMY,5,2.66234362676576,0.1236080238057637,2.5882333103548936,2.881161820995991,1,0,positive,2.66234362676576
2000,G3_Fearful_Careful,SECURITY,5,-2.171676610981408,0.12097856392953805,-2.307977936170184,-2.023224578275531,0,1,negative,2.171676610981408
2000,G3_Fearful_Careful,PHYSIOLOGICAL,5,-1.210234075075883,0.048907975386374314,-1.2549826920206448,-1.1409164713744484,0,1,negative,1.210234075075883
2000,G3_Fearful_Careful,STIMULATION,5,0.8241496615957574,0.12025222784332168,0.6410640784041565,0.9231126428658701,1,0,positive,0.8241496615957574
2000,G3_Fearful_Careful,MEANING,5,0.20256861834435513,0.06977122524468003,0.11948057433562642,0.26679172197848033,1,0,positive,0.20256861834435513
2000,G3_Fearful_Careful,POPULARITY,5,-0.1584017302433287,0.0675297514668148,-0.26668305927579283,-0.09336580109838077,0,1,negative,0.1584017302433287
2000,G3_Fearful_Careful,FINANCIAL,5,-0.15327958831278168,0.06772315289770849,-0.24216024709388284,-0.08599612728677919,0,1,negative,0.15327958831278168
2000,G3_Fearful_Careful,COMPETENCE,5,-0.07167201223714785,0.11205523973744021,-0.15899442631100544,0.11426325090446054,0.2,0.8,negative,0.07167201223714785
2000,G3_Fearful_Careful,RELATEDNESS,5,6.615806287847927e-4,0.10864179242753597,-0.1064115733681478,0.14608192226737782,0.6,0.4,unstable,6.615806287847927e-4
2000,G4_HomoEconomicus,AUTONOMY,5,2.6132058959836115,0.1888394270811998,2.399933483846655,2.871925908273044,1,0,positive,2.6132058959836115
2000,G4_HomoEconomicus,FINANCIAL,5,-1.637063464716782,0.06525936630086923,-1.7157336472005096,-1.5513625346253423,0,1,negative,1.637063464716782
2000,G4_HomoEconomicus,STIMULATION,5,1.4831953874538166,0.12561017847117642,1.2766545029730068,1.575254229316479,1,0,positive,1.4831953874538166
2000,G4_HomoEconomicus,COMPETENCE,5,-0.9724719975825401,0.10086939646168702,-1.1336559575790128,-0.8798477984027565,0,1,negative,0.9724719975825401
2000,G4_HomoEconomicus,SECURITY,5,-0.2660826816780963,0.14409184539333894,-0.49286574341068357,-0.11101692747944081,0,1,negative,0.2660826816780963
2000,G4_HomoEconomicus,POPULARITY,5,0.26482185266998104,0.1995251387404163,-0.0719343259983336,0.4445366694809674,0.8,0.2,positive,0.26482185266998104
2000,G4_HomoEconomicus,PHYSIOLOGICAL,5,0.0805848036378751,0.07408958307426955,0.0014883332404532768,0.2017569896758919,1,0,positive,0.0805848036378751
2000,G4_HomoEconomicus,RELATEDNESS,5,-0.041885636078824715,0.11934697161475696,-0.17235585665587286,0.10959404515393374,0.4,0.6,unstable,0.041885636078824715
2000,G4_HomoEconomicus,MEANING,5,-0.010884628451927099,0.12352732337847061,-0.19087842458138216,0.1501142468067982,0.6,0.4,unstable,0.010884628451927099
2000,G5_Uninterested,AUTONOMY,5,2.4461634234219196,0.28273714701696623,2.2299181082027033,2.940183103927172,1,0,positive,2.4461634234219196
2000,G5_Uninterested,PHYSIOLOGICAL,5,-2.0432218685514427,0.06187335107198475,-2.110832841003007,-1.9722858356587343,0,1,negative,2.0432218685514427
2000,G5_Uninterested,SECURITY,5,-1.0787263790027894,0.14062145881051438,-1.2030665206610276,-0.8483499261801236,0,1,negative,1.0787263790027894
2000,G5_Uninterested,STIMULATION,5,0.8865077512195598,0.19253009902626786,0.6695619372175596,1.085180550393418,1,0,positive,0.8865077512195598
2000,G5_Uninterested,COMPETENCE,5,-0.6866673006023843,0.21714202871568775,-1.0325887489306869,-0.4662695563308874,0,1,negative,0.6866673006023843
2000,G5_Uninterested,MEANING,5,0.5444157900681608,0.21021695709649613,0.3017634528971247,0.7945473503112558,1,0,positive,0.5444157900681608
2000,G5_Uninterested,POPULARITY,5,0.3704138933578684,0.17460684223852568,0.23005629371501707,0.6242591271861612,1,0,positive,0.3704138933578684
2000,G5_Uninterested,RELATEDNESS,5,0.14000691257421255,0.13784141444576806,-0.033331628909697014,0.340252470689216,0.8,0.2,positive,0.14000691257421255
2000,G5_Uninterested,FINANCIAL,5,-0.0320220809229834,0.19813620637782267,-0.3755297278109859,0.1245374907718908,0.6,0.4,unstable,0.0320220809229834
