bootstrap_id,target_sample_type,row_quality_final,n,prop_within_type
171,voter,usable_partial_limited_metadata,1,0.0020242914979757085
172,abstention,usable_complete,435,0.8596837944664032
172,abstention,usable_complete_limited_metadata,19,0.037549407114624504
172,abstention,usable_partial,48,0.09486166007905138
172,abstention,usable_partial_limited_metadata,4,0.007905138339920948
172,voter,usable_complete,306,0.6194331983805668
172,voter,usable_complete_limited_metadata,12,0.024291497975708502
172,voter,usable_partial,175,0.354251012145749
172,voter,usable_partial_limited_metadata,1,0.0020242914979757085
173,abstention,usable_complete,432,0.8537549407114624
173,abstention,usable_complete_limited_metadata,21,0.041501976284584984
173,abstention,usable_partial,51,0.1007905138339921
173,abstention,usable_partial_limited_metadata,2,0.003952569169960474
173,voter,usable_complete,315,0.6376518218623481
173,voter,usable_complete_limited_metadata,7,0.01417004048582996
173,voter,usable_partial,171,0.34615384615384615
173,voter,usable_partial_limited_metadata,1,0.0020242914979757085
174,abstention,usable_complete,438,0.8656126482213439
174,abstention,usable_complete_limited_metadata,27,0.0533596837944664
174,abstention,usable_partial,40,0.07905138339920949
174,abstention,usable_partial_limited_metadata,1,0.001976284584980237
174,voter,usable_complete,315,0.6376518218623481
174,voter,usable_complete_limited_metadata,9,0.018218623481781375
174,voter,usable_partial,168,0.340080971659919
174,voter,usable_partial_limited_metadata,2,0.004048582995951417
175,abstention,usable_complete,434,0.857707509881423
175,abstention,usable_complete_limited_metadata,19,0.037549407114624504
175,abstention,usable_partial,49,0.09683794466403162
175,abstention,usable_partial_limited_metadata,4,0.007905138339920948
175,voter,usable_complete,333,0.6740890688259109
175,voter,usable_complete_limited_metadata,3,0.006072874493927126
175,voter,usable_partial,158,0.31983805668016196
176,abstention,usable_complete,428,0.8458498023715415
176,abstention,usable_complete_limited_metadata,26,0.05138339920948617
176,abstention,usable_partial,46,0.09090909090909091
176,abstention,usable_partial_limited_metadata,6,0.011857707509881422
176,voter,usable_complete,308,0.6234817813765182
176,voter,usable_complete_limited_metadata,7,0.01417004048582996
176,voter,usable_partial,177,0.3582995951417004
176,voter,usable_partial_limited_metadata,2,0.004048582995951417
177,abstention,usable_complete,434,0.857707509881423
177,abstention,usable_complete_limited_metadata,24,0.04743083003952569
177,abstention,usable_partial,48,0.09486166007905138
177,voter,usable_complete,332,0.6720647773279352
177,voter,usable_complete_limited_metadata,8,0.016194331983805668
177,voter,usable_partial,153,0.3097165991902834
177,voter,usable_partial_limited_metadata,1,0.0020242914979757085
178,abstention,usable_complete,420,0.8300395256916996
178,abstention,usable_complete_limited_metadata,26,0.05138339920948617
178,abstention,usable_partial,56,0.11067193675889328
178,abstention,usable_partial_limited_metadata,4,0.007905138339920948
178,voter,usable_complete,319,0.64574898785425106
178,voter,usable_complete_limited_metadata,10,0.020242914979757085
178,voter,usable_partial,165,0.3340080971659919
179,abstention,usable_complete,423,0.8359683794466403
179,abstention,usable_complete_limited_metadata,15,0.029644268774703556
179,abstention,usable_partial,63,0.12450592885375494
179,abstention,usable_partial_limited_metadata,5,0.009881422924901186
179,voter,usable_complete,317,0.6417004048582996
179,voter,usable_complete_limited_metadata,14,0.02834008097165992
179,voter,usable_partial,162,0.32793522267206476
179,voter,usable_partial_limited_metadata,1,0.0020242914979757085
180,abstention,usable_complete,437,0.8636363636363636
180,abstention,usable_complete_limited_metadata,16,0.03162055335968379
180,abstention,usable_partial,53,0.10474308300395258
180,voter,usable_complete,290,0.5870445344129555
180,voter,usable_complete_limited_metadata,14,0.02834008097165992
180,voter,usable_partial,188,0.3805668016194332
180,voter,usable_partial_limited_metadata,2,0.004048582995951417
181,abstention,usable_complete,428,0.8458498023715415
181,abstention,usable_complete_limited_metadata,23,0.045454545454545456
181,abstention,usable_partial,48,0.09486166007905138
181,abstention,usable_partial_limited_metadata,7,0.01383399209486166
181,voter,usable_complete,311,0.6295546558704453
181,voter,usable_complete_limited_metadata,3,0.006072874493927126
181,voter,usable_partial,180,0.3643724696356275
182,abstention,usable_complete,444,0.8774703557312253
182,abstention,usable_complete_limited_metadata,22,0.043478260869565216
182,abstention,usable_partial,38,0.07509881422924901
182,abstention,usable_partial_limited_metadata,2,0.003952569169960474
182,voter,usable_complete,317,0.6417004048582996
182,voter,usable_complete_limited_metadata,12,0.024291497975708502
182,voter,usable_partial,165,0.3340080971659919
183,abstention,usable_complete,424,0.8379446640316206
183,abstention,usable_complete_limited_metadata,25,0.04940711462450593
183,abstention,usable_partial,55,0.10869565217391304
183,abstention,usable_partial_limited_metadata,2,0.003952569169960474
183,voter,usable_complete,308,0.6234817813765182
183,voter,usable_complete_limited_metadata,10,0.020242914979757085
183,voter,usable_partial,175,0.354251012145749
183,voter,usable_partial_limited_metadata,1,0.0020242914979757085
184,abstention,usable_complete,408,0.8063241106719368
184,abstention,usable_complete_limited_metadata,35,0.0691699604743083
184,abstention,usable_partial,60,0.11857707509881422
184,abstention,usable_partial_limited_metadata,3,0.005928853754940711
184,voter,usable_complete,314,0.6356275303643725
184,voter,usable_complete_limited_metadata,11,0.022267206477732792
184,voter,usable_partial,168,0.340080971659919
184,voter,usable_partial_limited_metadata,1,0.0020242914979757085
185,abstention,usable_complete,429,0.8478260869565217
185,abstention,usable_complete_limited_metadata,13,0.025691699604743084
185,abstention,usable_partial,61,0.12055335968379446
185,abstention,usable_partial_limited_metadata,3,0.005928853754940711
185,voter,usable_complete,312,0.631578947368421
185,voter,usable_complete_limited_metadata,11,0.022267206477732792
185,voter,usable_partial,170,0.3441295546558704
185,voter,usable_partial_limited_metadata,1,0.0020242914979757085
186,abstention,usable_complete,434,0.857707509881423
186,abstention,usable_complete_limited_metadata,20,0.039525691699604744
186,abstention,usable_partial,48,0.09486166007905138
186,abstention,usable_partial_limited_metadata,4,0.007905138339920948
186,voter,usable_complete,327,0.6619433198380567
186,voter,usable_complete_limited_metadata,6,0.012145748987854251
186,voter,usable_partial,160,0.32388663967611336
186,voter,usable_partial_limited_metadata,1,0.0020242914979757085
187,abstention,usable_complete,408,0.8063241106719368
187,abstention,usable_complete_limited_metadata,20,0.039525691699604744
187,abstention,usable_partial,72,0.1422924901185771
187,abstention,usable_partial_limited_metadata,6,0.011857707509881422
187,voter,usable_complete,310,0.6275303643724697
187,voter,usable_complete_limited_metadata,8,0.016194331983805668
187,voter,usable_partial,176,0.3562753036437247
188,abstention,usable_complete,443,0.8754940711462451
188,abstention,usable_complete_limited_metadata,17,0.03359683794466403
188,abstention,usable_partial,44,0.08695652173913043
188,abstention,usable_partial_limited_metadata,2,0.003952569169960474
188,voter,usable_complete,328,0.6639676113360324
188,voter,usable_complete_limited_metadata,5,0.010121457489878543
188,voter,usable_partial,161,0.3259109311740891
189,abstention,usable_complete,436,0.8616600790513834
189,abstention,usable_complete_limited_metadata,18,0.03557312252964427
189,abstention,usable_partial,52,0.10276679841897234
189,voter,usable_complete,316,0.6396761133603239
189,voter,usable_complete_limited_metadata,13,0.02631578947368421
189,voter,usable_partial,164,0.3319838056680162
189,voter,usable_partial_limited_metadata,1,0.0020242914979757085
190,abstention,usable_complete,415,0.8201581027667985
190,abstention,usable_complete_limited_metadata,29,0.05731225296442688
190,abstention,usable_partial,59,0.116600790513834
190,abstention,usable_partial_limited_metadata,3,0.005928853754940711
190,voter,usable_complete,325,0.6578947368421053
190,voter,usable_complete_limited_metadata,6,0.012145748987854251
190,voter,usable_partial,162,0.32793522267206476
190,voter,usable_partial_limited_metadata,1,0.0020242914979757085
191,abstention,usable_complete,451,0.8913043478260869
191,abstention,usable_complete_limited_metadata,10,0.019762845849802372
191,abstention,usable_partial,42,0.08300395256916997
191,abstention,usable_partial_limited_metadata,3,0.005928853754940711
191,voter,usable_complete,308,0.6234817813765182
191,voter,usable_complete_limited_metadata,8,0.016194331983805668
191,voter,usable_partial,177,0.3582995951417004
191,voter,usable_partial_limited_metadata,1,0.0020242914979757085
192,abstention,usable_complete,423,0.8359683794466403
192,abstention,usable_complete_limited_metadata,26,0.05138339920948617
192,abstention,usable_partial,52,0.10276679841897234
192,abstention,usable_partial_limited_metadata,5,0.009881422924901186
192,voter,usable_complete,308,0.6234817813765182
192,voter,usable_complete_limited_metadata,6,0.012145748987854251
192,voter,usable_partial,180,0.3643724696356275
193,abstention,usable_complete,440,0.8695652173913043
193,abstention,usable_complete_limited_metadata,20,0.039525691699604744
193,abstention,usable_partial,46,0.09090909090909091
193,voter,usable_complete,320,0.6477732793522267
193,voter,usable_complete_limited_metadata,12,0.024291497975708502
193,voter,usable_partial,161,0.3259109311740891
193,voter,usable_partial_limited_metadata,1,0.0020242914979757085
194,abstention,usable_complete,421,0.8320158102766798
194,abstention,usable_complete_limited_metadata,20,0.039525691699604744
194,abstention,usable_partial,62,0.1225296442687747
194,abstention,usable_partial_limited_metadata,3,0.005928853754940711
194,voter,usable_complete,306,0.6194331983805668
194,voter,usable_complete_limited_metadata,7,0.01417004048582996
194,voter,usable_partial,181,0.36639676113360325
195,abstention,usable_complete,420,0.8300395256916996
195,abstention,usable_complete_limited_metadata,27,0.0533596837944664
195,abstention,usable_partial,56,0.11067193675889328
195,abstention,usable_partial_limited_metadata,3,0.005928853754940711
195,voter,usable_complete,312,0.631578947368421
195,voter,usable_complete_limited_metadata,5,0.010121457489878543
195,voter,usable_partial,174,0.3522267206477733
195,voter,usable_partial_limited_metadata,3,0.006072874493927126
196,abstention,usable_complete,422,0.83399209486166
196,abstention,usable_complete_limited_metadata,15,0.029644268774703556
196,abstention,usable_partial,64,0.12648221343873517
196,abstention,usable_partial_limited_metadata,5,0.009881422924901186
196,voter,usable_complete,319,0.64574898785425106
196,voter,usable_complete_limited_metadata,11,0.022267206477732792
196,voter,usable_partial,164,0.3319838056680162
197,abstention,usable_complete,431,0.8517786561264822
197,abstention,usable_complete_limited_metadata,18,0.03557312252964427
197,abstention,usable_partial,54,0.1067193675889328
197,abstention,usable_partial_limited_metadata,3,0.005928853754940711
197,voter,usable_complete,312,0.631578947368421
197,voter,usable_complete_limited_metadata,13,0.02631578947368421
197,voter,usable_partial,167,0.33805668016194335
197,voter,usable_partial_limited_metadata,2,0.004048582995951417
198,abstention,usable_complete,438,0.8656126482213439
198,abstention,usable_complete_limited_metadata,16,0.03162055335968379
198,abstention,usable_partial,48,0.09486166007905138
198,abstention,usable_partial_limited_metadata,4,0.007905138339920948
198,voter,usable_complete,320,0.6477732793522267
198,voter,usable_complete_limited_metadata,6,0.012145748987854251
198,voter,usable_partial,166,0.3360323886639676
198,voter,usable_partial_limited_metadata,2,0.004048582995951417
199,abstention,usable_complete,424,0.8379446640316206
199,abstention,usable_complete_limited_metadata,21,0.041501976284584984
199,abstention,usable_partial,55,0.10869565217391304
199,abstention,usable_partial_limited_metadata,6,0.011857707509881422
199,voter,usable_complete,321,0.6497975708502024
199,voter,usable_complete_limited_metadata,6,0.012145748987854251
199,voter,usable_partial,165,0.3340080971659919
199,voter,usable_partial_limited_metadata,2,0.004048582995951417
200,abstention,usable_complete,433,0.8557312252964426
200,abstention,usable_complete_limited_metadata,19,0.037549407114624504
200,abstention,usable_partial,54,0.1067193675889328
200,voter,usable_complete,319,0.64574898785425106
200,voter,usable_complete_limited_metadata,6,0.012145748987854251
200,voter,usable_partial,169,0.34210526315789475
201,abstention,usable_complete,436,0.8616600790513834
201,abstention,usable_complete_limited_metadata,22,0.043478260869565216
201,abstention,usable_partial,47,0.09288537549407115
201,abstention,usable_partial_limited_metadata,1,0.001976284584980237
201,voter,usable_complete,325,0.6578947368421053
201,voter,usable_complete_limited_metadata,8,0.016194331983805668
201,voter,usable_partial,161,0.3259109311740891
202,abstention,usable_complete,429,0.8478260869565217
202,abstention,usable_complete_limited_metadata,25,0.04940711462450593
202,abstention,usable_partial,51,0.1007905138339921
202,abstention,usable_partial_limited_metadata,1,0.001976284584980237
202,voter,usable_complete,306,0.6194331983805668
202,voter,usable_complete_limited_metadata,10,0.020242914979757085
202,voter,usable_partial,177,0.3582995951417004
202,voter,usable_partial_limited_metadata,1,0.0020242914979757085
203,abstention,usable_complete,427,0.8438735177865613
203,abstention,usable_complete_limited_metadata,25,0.04940711462450593
203,abstention,usable_partial,52,0.10276679841897234
203,abstention,usable_partial_limited_metadata,2,0.003952569169960474
203,voter,usable_complete,310,0.6275303643724697
203,voter,usable_complete_limited_metadata,7,0.01417004048582996
203,voter,usable_partial,176,0.3562753036437247
203,voter,usable_partial_limited_metadata,1,0.0020242914979757085
204,abstention,usable_complete,417,0.8241106719367589
204,abstention,usable_complete_limited_metadata,17,0.03359683794466403
204,abstention,usable_partial,68,0.13438735177865613
204,abstention,usable_partial_limited_metadata,4,0.007905138339920948
204,voter,usable_complete,324,0.6558704453441295
204,voter,usable_complete_limited_metadata,10,0.020242914979757085
204,voter,usable_partial,160,0.32388663967611336
205,abstention,usable_complete,441,0.8715415019762845
205,abstention,usable_complete_limited_metadata,18,0.03557312252964427
205,abstention,usable_partial,41,0.08102766798418973
205,abstention,usable_partial_limited_metadata,6,0.011857707509881422
205,voter,usable_complete,316,0.6396761133603239
205,voter,usable_complete_limited_metadata,8,0.016194331983805668
205,voter,usable_partial,170,0.3441295546558704
206,abstention,usable_complete,427,0.8438735177865613
206,abstention,usable_complete_limited_metadata,20,0.039525691699604744
206,abstention,usable_partial,53,0.10474308300395258
206,abstention,usable_partial_limited_metadata,6,0.011857707509881422
206,voter,usable_complete,316,0.6396761133603239
206,voter,usable_complete_limited_metadata,7,0.01417004048582996
206,voter,usable_partial,170,0.3441295546558704
206,voter,usable_partial_limited_metadata,1,0.0020242914979757085
207,abstention,usable_complete,423,0.8359683794466403
207,abstention,usable_complete_limited_metadata,23,0.045454545454545456
207,abstention,usable_partial,58,0.11462450592885376
207,abstention,usable_partial_limited_metadata,2,0.003952569169960474
207,voter,usable_complete,318,0.6437246963562753
207,voter,usable_complete_limited_metadata,8,0.016194331983805668
207,voter,usable_partial,166,0.3360323886639676
207,voter,usable_partial_limited_metadata,2,0.004048582995951417
208,abstention,usable_complete,419,0.8280632411067194
208,abstention,usable_complete_limited_metadata,27,0.0533596837944664
208,abstention,usable_partial,59,0.116600790513834
208,abstention,usable_partial_limited_metadata,1,0.001976284584980237
208,voter,usable_complete,321,0.6497975708502024
208,voter,usable_complete_limited_metadata,13,0.02631578947368421
208,voter,usable_partial,158,0.31983805668016196
208,voter,usable_partial_limited_metadata,2,0.004048582995951417
209,abstention,usable_complete,432,0.8537549407114624
209,abstention,usable_complete_limited_metadata,21,0.041501976284584984
209,abstention,usable_partial,47,0.09288537549407115
209,abstention,usable_partial_limited_metadata,6,0.011857707509881422
209,voter,usable_complete,310,0.6275303643724697
209,voter,usable_complete_limited_metadata,10,0.020242914979757085
209,voter,usable_partial,171,0.34615384615384615
209,voter,usable_partial_limited_metadata,3,0.006072874493927126
210,abstention,usable_complete,433,0.8557312252964426
210,abstention,usable_complete_limited_metadata,23,0.045454545454545456
210,abstention,usable_partial,49,0.09683794466403162
210,abstention,usable_partial_limited_metadata,1,0.001976284584980237
210,voter,usable_complete,303,0.6133603238866396
210,voter,usable_complete_limited_metadata,10,0.020242914979757085
210,voter,usable_partial,181,0.36639676113360325
211,abstention,usable_complete,416,0.8221343873517787
211,abstention,usable_complete_limited_metadata,32,0.06324110671936758
211,abstention,usable_partial,55,0.10869565217391304
211,abstention,usable_partial_limited_metadata,3,0.005928853754940711
211,voter,usable_complete,316,0.6396761133603239
211,voter,usable_complete_limited_metadata,8,0.016194331983805668
211,voter,usable_partial,165,0.3340080971659919
211,voter,usable_partial_limited_metadata,5,0.010121457489878543
212,abstention,usable_complete,428,0.8458498023715415
212,abstention,usable_complete_limited_metadata,25,0.04940711462450593
212,abstention,usable_partial,48,0.09486166007905138
212,abstention,usable_partial_limited_metadata,5,0.009881422924901186
212,voter,usable_complete,316,0.6396761133603239
212,voter,usable_complete_limited_metadata,10,0.020242914979757085
212,voter,usable_partial,167,0.33805668016194335
212,voter,usable_partial_limited_metadata,1,0.0020242914979757085
213,abstention,usable_complete,435,0.8596837944664032
213,abstention,usable_complete_limited_metadata,24,0.04743083003952569
213,abstention,usable_partial,45,0.08893280632411067
213,abstention,usable_partial_limited_metadata,2,0.003952569169960474
213,voter,usable_complete,297,0.6012145748987854
213,voter,usable_complete_limited_metadata,13,0.02631578947368421
213,voter,usable_partial,182,0.3684210526315789
213,voter,usable_partial_limited_metadata,2,0.004048582995951417
214,abstention,usable_complete,436,0.8616600790513834
214,abstention,usable_complete_limited_metadata,20,0.039525691699604744
214,abstention,usable_partial,49,0.09683794466403162
214,abstention,usable_partial_limited_metadata,1,0.001976284584980237
214,voter,usable_complete,315,0.6376518218623481
214,voter,usable_complete_limited_metadata,6,0.012145748987854251
214,voter,usable_partial,173,0.35020242914979755
215,abstention,usable_complete,427,0.8438735177865613
215,abstention,usable_complete_limited_metadata,18,0.03557312252964427
215,abstention,usable_partial,59,0.116600790513834
215,abstention,usable_partial_limited_metadata,2,0.003952569169960474
215,voter,usable_complete,329,0.6659919028340081
215,voter,usable_complete_limited_metadata,6,0.012145748987854251
215,voter,usable_partial,158,0.31983805668016196
215,voter,usable_partial_limited_metadata,1,0.0020242914979757085
216,abstention,usable_complete,430,0.849802371541502
216,abstention,usable_complete_limited_metadata,19,0.037549407114624504
216,abstention,usable_partial,53,0.10474308300395258
216,abstention,usable_partial_limited_metadata,4,0.007905138339920948
216,voter,usable_complete,323,0.6538461538461539
216,voter,usable_complete_limited_metadata,10,0.020242914979757085
216,voter,usable_partial,161,0.3259109311740891
217,abstention,usable_complete,429,0.8478260869565217
217,abstention,usable_complete_limited_metadata,19,0.037549407114624504
217,abstention,usable_partial,53,0.10474308300395258
217,abstention,usable_partial_limited_metadata,5,0.009881422924901186
217,voter,usable_complete,304,0.6153846153846154
217,voter,usable_complete_limited_metadata,8,0.016194331983805668
217,voter,usable_partial,180,0.3643724696356275
217,voter,usable_partial_limited_metadata,2,0.004048582995951417
218,abstention,usable_complete,430,0.849802371541502
218,abstention,usable_complete_limited_metadata,21,0.041501976284584984
218,abstention,usable_partial,50,0.09881422924901186
218,abstention,usable_partial_limited_metadata,5,0.009881422924901186
218,voter,usable_complete,301,0.6093117408906883
218,voter,usable_complete_limited_metadata,10,0.020242914979757085
218,voter,usable_partial,182,0.3684210526315789
218,voter,usable_partial_limited_metadata,1,0.0020242914979757085
219,abstention,usable_complete,429,0.8478260869565217
219,abstention,usable_complete_limited_metadata,25,0.04940711462450593
219,abstention,usable_partial,49,0.09683794466403162
219,abstention,usable_partial_limited_metadata,3,0.005928853754940711
219,voter,usable_complete,310,0.6275303643724697
219,voter,usable_complete_limited_metadata,6,0.012145748987854251
219,voter,usable_partial,177,0.3582995951417004
219,voter,usable_partial_limited_metadata,1,0.0020242914979757085
220,abstention,usable_complete,422,0.83399209486166
220,abstention,usable_complete_limited_metadata,22,0.043478260869565216
220,abstention,usable_partial,61,0.12055335968379446
220,abstention,usable_partial_limited_metadata,1,0.001976284584980237
220,voter,usable_complete,311,0.6295546558704453
220,voter,usable_complete_limited_metadata,9,0.018218623481781375
220,voter,usable_partial,174,0.3522267206477733
221,abstention,usable_complete,436,0.8616600790513834
221,abstention,usable_complete_limited_metadata,28,0.05533596837944664
221,abstention,usable_partial,38,0.07509881422924901
221,abstention,usable_partial_limited_metadata,4,0.007905138339920948
221,voter,usable_complete,315,0.6376518218623481
221,voter,usable_complete_limited_metadata,5,0.010121457489878543
221,voter,usable_partial,173,0.35020242914979755
221,voter,usable_partial_limited_metadata,1,0.0020242914979757085
222,abstention,usable_complete,443,0.8754940711462451
222,abstention,usable_complete_limited_metadata,15,0.029644268774703556
222,abstention,usable_partial,47,0.09288537549407115
222,abstention,usable_partial_limited_metadata,1,0.001976284584980237
222,voter,usable_complete,301,0.6093117408906883
222,voter,usable_complete_limited_metadata,9,0.018218623481781375
222,voter,usable_partial,183,0.37044534412955465
222,voter,usable_partial_limited_metadata,1,0.0020242914979757085
223,abstention,usable_complete,439,0.8675889328063241
223,abstention,usable_complete_limited_metadata,16,0.03162055335968379
223,abstention,usable_partial,48,0.09486166007905138
223,abstention,usable_partial_limited_metadata,3,0.005928853754940711
223,voter,usable_complete,313,0.6336032388663968
223,voter,usable_complete_limited_metadata,10,0.020242914979757085
223,voter,usable_partial,170,0.3441295546558704
223,voter,usable_partial_limited_metadata,1,0.0020242914979757085
224,abstention,usable_complete,427,0.8438735177865613
224,abstention,usable_complete_limited_metadata,22,0.043478260869565216
224,abstention,usable_partial,52,0.10276679841897234
224,abstention,usable_partial_limited_metadata,5,0.009881422924901186
224,voter,usable_complete,330,0.6680161943319838
224,voter,usable_complete_limited_metadata,8,0.016194331983805668
224,voter,usable_partial,156,0.3157894736842105
225,abstention,usable_complete,431,0.8517786561264822
225,abstention,usable_complete_limited_metadata,26,0.05138339920948617
225,abstention,usable_partial,49,0.09683794466403162
225,voter,usable_complete,318,0.6437246963562753
225,voter,usable_complete_limited_metadata,10,0.020242914979757085
225,voter,usable_partial,163,0.3299595141700405
225,voter,usable_partial_limited_metadata,3,0.006072874493927126
226,abstention,usable_complete,432,0.8537549407114624
226,abstention,usable_complete_limited_metadata,18,0.03557312252964427
226,abstention,usable_partial,52,0.10276679841897234
226,abstention,usable_partial_limited_metadata,4,0.007905138339920948
226,voter,usable_complete,281,0.5688259109311741
226,voter,usable_complete_limited_metadata,11,0.022267206477732792
226,voter,usable_partial,201,0.4068825910931174
226,voter,usable_partial_limited_metadata,1,0.0020242914979757085
227,abstention,usable_complete,428,0.8458498023715415
227,abstention,usable_complete_limited_metadata,21,0.041501976284584984
227,abstention,usable_partial,56,0.11067193675889328
227,abstention,usable_partial_limited_metadata,1,0.001976284584980237
227,voter,usable_complete,330,0.6680161943319838
227,voter,usable_complete_limited_metadata,6,0.012145748987854251
227,voter,usable_partial,156,0.3157894736842105
227,voter,usable_partial_limited_metadata,2,0.004048582995951417
228,abstention,usable_complete,445,0.8794466403162056
228,abstention,usable_complete_limited_metadata,17,0.03359683794466403
228,abstention,usable_partial,42,0.08300395256916997
228,abstention,usable_partial_limited_metadata,2,0.003952569169960474
228,voter,usable_complete,301,0.6093117408906883
228,voter,usable_complete_limited_metadata,11,0.022267206477732792
228,voter,usable_partial,182,0.3684210526315789
229,abstention,usable_complete,437,0.8636363636363636
229,abstention,usable_complete_limited_metadata,16,0.03162055335968379
229,abstention,usable_partial,50,0.09881422924901186
229,abstention,usable_partial_limited_metadata,3,0.005928853754940711
229,voter,usable_complete,307,0.6214574898785425
229,voter,usable_complete_limited_metadata,12,0.024291497975708502
229,voter,usable_partial,173,0.35020242914979755
229,voter,usable_partial_limited_metadata,2,0.004048582995951417
230,abstention,usable_complete,434,0.857707509881423
230,abstention,usable_complete_limited_metadata,17,0.03359683794466403
230,abstention,usable_partial,51,0.1007905138339921
230,abstention,usable_partial_limited_metadata,4,0.007905138339920948
230,voter,usable_complete,318,0.6437246963562753
230,voter,usable_complete_limited_metadata,10,0.020242914979757085
230,voter,usable_partial,166,0.3360323886639676
231,abstention,usable_complete,426,0.841897233201581
231,abstention,usable_complete_limited_metadata,21,0.041501976284584984
231,abstention,usable_partial,56,0.11067193675889328
231,abstention,usable_partial_limited_metadata,3,0.005928853754940711
231,voter,usable_complete,322,0.6518218623481782
231,voter,usable_complete_limited_metadata,3,0.006072874493927126
231,voter,usable_partial,168,0.340080971659919
231,voter,usable_partial_limited_metadata,1,0.0020242914979757085
232,abstention,usable_complete,425,0.8399209486166008
232,abstention,usable_complete_limited_metadata,29,0.05731225296442688
232,abstention,usable_partial,48,0.09486166007905138
232,abstention,usable_partial_limited_metadata,4,0.007905138339920948
232,voter,usable_complete,303,0.6133603238866396
232,voter,usable_complete_limited_metadata,13,0.02631578947368421
232,voter,usable_partial,177,0.3582995951417004
232,voter,usable_partial_limited_metadata,1,0.0020242914979757085
233,abstention,usable_complete,434,0.857707509881423
233,abstention,usable_complete_limited_metadata,13,0.025691699604743084
233,abstention,usable_partial,57,0.11264822134387352
233,abstention,usable_partial_limited_metadata,2,0.003952569169960474
233,voter,usable_complete,324,0.6558704453441295
233,voter,usable_complete_limited_metadata,9,0.018218623481781375
233,voter,usable_partial,159,0.32186234817813764
233,voter,usable_partial_limited_metadata,2,0.004048582995951417
234,abstention,usable_complete,436,0.8616600790513834
234,abstention,usable_complete_limited_metadata,23,0.045454545454545456
234,abstention,usable_partial,42,0.08300395256916997
234,abstention,usable_partial_limited_metadata,5,0.009881422924901186
234,voter,usable_complete,316,0.6396761133603239
234,voter,usable_complete_limited_metadata,11,0.022267206477732792
234,voter,usable_partial,165,0.3340080971659919
234,voter,usable_partial_limited_metadata,2,0.004048582995951417
235,abstention,usable_complete,427,0.8438735177865613
235,abstention,usable_complete_limited_metadata,19,0.037549407114624504
235,abstention,usable_partial,58,0.11462450592885376
235,abstention,usable_partial_limited_metadata,2,0.003952569169960474
235,voter,usable_complete,320,0.6477732793522267
235,voter,usable_complete_limited_metadata,5,0.010121457489878543
235,voter,usable_partial,167,0.33805668016194335
235,voter,usable_partial_limited_metadata,2,0.004048582995951417
236,abstention,usable_complete,436,0.8616600790513834
236,abstention,usable_complete_limited_metadata,20,0.039525691699604744
236,abstention,usable_partial,47,0.09288537549407115
236,abstention,usable_partial_limited_metadata,3,0.005928853754940711
236,voter,usable_complete,304,0.6153846153846154
236,voter,usable_complete_limited_metadata,14,0.02834008097165992
236,voter,usable_partial,176,0.3562753036437247
237,abstention,usable_complete,426,0.841897233201581
237,abstention,usable_complete_limited_metadata,18,0.03557312252964427
237,abstention,usable_partial,58,0.11462450592885376
237,abstention,usable_partial_limited_metadata,4,0.007905138339920948
237,voter,usable_complete,311,0.6295546558704453
237,voter,usable_complete_limited_metadata,9,0.018218623481781375
237,voter,usable_partial,173,0.35020242914979755
237,voter,usable_partial_limited_metadata,1,0.0020242914979757085
238,abstention,usable_complete,435,0.8596837944664032
238,abstention,usable_complete_limited_metadata,20,0.039525691699604744
238,abstention,usable_partial,48,0.09486166007905138
238,abstention,usable_partial_limited_metadata,3,0.005928853754940711
238,voter,usable_complete,330,0.6680161943319838
238,voter,usable_complete_limited_metadata,11,0.022267206477732792
238,voter,usable_partial,153,0.3097165991902834
239,abstention,usable_complete,447,0.883399209486166
239,abstention,usable_complete_limited_metadata,22,0.043478260869565216
239,abstention,usable_partial,34,0.06719367588932806
239,abstention,usable_partial_limited_metadata,3,0.005928853754940711
239,voter,usable_complete,302,0.611336032388664
239,voter,usable_complete_limited_metadata,7,0.01417004048582996
239,voter,usable_partial,184,0.3724696356275304
239,voter,usable_partial_limited_metadata,1,0.0020242914979757085
240,abstention,usable_complete,423,0.8359683794466403
240,abstention,usable_complete_limited_metadata,31,0.06126482213438735
240,abstention,usable_partial,50,0.09881422924901186
240,abstention,usable_partial_limited_metadata,2,0.003952569169960474
240,voter,usable_complete,305,0.6174089068825911
240,voter,usable_complete_limited_metadata,5,0.010121457489878543
240,voter,usable_partial,183,0.37044534412955465
240,voter,usable_partial_limited_metadata,1,0.0020242914979757085
241,abstention,usable_complete,428,0.8458498023715415
241,abstention,usable_complete_limited_metadata,16,0.03162055335968379
241,abstention,usable_partial,55,0.10869565217391304
241,abstention,usable_partial_limited_metadata,7,0.01383399209486166
241,voter,usable_complete,329,0.6659919028340081
241,voter,usable_complete_limited_metadata,14,0.02834008097165992
241,voter,usable_partial,150,0.30364372469635625
241,voter,usable_partial_limited_metadata,1,0.0020242914979757085
242,abstention,usable_complete,427,0.8438735177865613
242,abstention,usable_complete_limited_metadata,24,0.04743083003952569
242,abstention,usable_partial,53,0.10474308300395258
242,abstention,usable_partial_limited_metadata,2,0.003952569169960474
242,voter,usable_complete,315,0.6376518218623481
242,voter,usable_complete_limited_metadata,11,0.022267206477732792
242,voter,usable_partial,166,0.3360323886639676
