id,prototype,determinants,incremental_covered_pct,cumulative_covered_pct
KM1,1,det_02_credit_score; det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,18.883809523809244,18.883809523809244
KM2,2,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,24.192142857142503,43.07595238095175
KM3,3,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment,19.22857142857113,62.30452380952288
KM4,4,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_31_approval,9.19166666666654,71.49619047618941
KM5,5,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_25_agreement; det_30_authority; det_31_approval,5.737857142857056,77.23404761904646
KM6,6,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties,5.370238095238013,82.60428571428449
