left_id,right_id,matching_similarity_pct
KM1,Influencer,44.44444444444444
KM2,Careful,42.857142857142854
KM3,Homo.Economicus,41.666666666666664
KM4,Stubborn,37.5
KM5,Fearful,21.428571428571427
KM6,Activist,27.272727272727273
