bootstrap_id,mean_similarity_to_others
84,72.13804713804714
59,71.54882154882155
41,70.81228956228956
70,70.79124579124579
74,70.58080808080808
21,70.45454545454545
27,70.43350168350169
66,70.37037037037037
11,70.3493265993266
49,70.3493265993266
51,70.24410774410774
24,70.15993265993266
90,70.15993265993266
10,70.0547138047138
36,69.92845117845118
45,69.92845117845118
1,69.9074074074074
15,69.80218855218855
93,69.73905723905725
13,69.50757575757576
6,69.36026936026936
39,68.98148148148148
92,68.83417508417509
71,68.75
28,68.68686868686869
7,68.66582491582491
40,68.53956228956228
80,68.51851851851852
58,68.45538720538721
8,68.39225589225589
37,68.39225589225589
29,68.20286195286195
94,68.20286195286195
46,68.16077441077441
62,68.0976430976431
18,68.03451178451178
86,68.03451178451178
57,67.9503367003367
19,67.84511784511784
47,67.73989898989899
95,67.69781144781145
60,67.55050505050505
68,67.52946127946127
76,67.52946127946127
89,67.50841750841751
33,67.40319865319866
30,67.36111111111111
4,67.34006734006734
54,67.31902356902357
87,67.31902356902357
69,67.25589225589225
23,67.19276094276094
5,67.06649831649831
25,66.98232323232324
20,66.98232323232322
3,66.96127946127946
83,66.77188552188552
100,66.75084175084174
85,66.72979797979798
88,66.70875420875421
63,66.4983164983165
26,66.24579124579125
65,66.03535353535354
52,65.97222222222223
61,65.86700336700336
50,65.80387205387206
17,65.78282828282828
38,65.78282828282828
12,65.42508417508418
72,65.42508417508418
78,65.42508417508418
56,65.31986531986531
77,65.27777777777777
97,65.21464646464646
16,65.02525252525253
42,65.02525252525253
79,65.02525252525253
91,64.83585858585859
31,64.81481481481481
35,64.79377104377105
99,64.41498316498317
43,64.28872053872054
55,64.28872053872054
75,64.26767676767676
82,64.246632996633
96,64.20454545454545
22,64.14141414141415
44,64.0993265993266
9,64.03619528619528
32,63.93097643097643
14,63.90993265993266
64,63.84680134680135
2,63.63636363636363
81,63.51010101010101
53,63.36279461279461
98,62.41582491582491
67,62.3526936026936
48,62.28956228956229
34,61.51094276094276
73,61.23737373737374
