matrix_name,bootstrap_id,n_factors,determinant,importance,mean_abs_loading,strongest_factor,importance_rank,above_0_20,above_0_30,above_0_40
matrix_32_raw_0_1,2,4,det_31_approval,0.6524087908865345,0.2194795567579439,MR4,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_30_authority,0.6339401084182038,0.21856221186717967,MR4,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_01_profits,0.6282515163787971,0.25436829682169937,MR1,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_10_cost_efficiency,0.6118157672791996,0.18083091011573718,MR1,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_24_socialising,0.6078348469310098,0.2226050226471481,MR4,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_03_risk_profile,0.5678169087615735,0.16619743488853916,MR1,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_05_frugality,0.5601654956240038,0.15154332152259903,MR1,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_29_trends,0.5416328028274463,0.20234250482383576,MR4,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_02_credit_score,0.5315237455086499,0.18213631591944734,MR1,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_19_wellbeing,0.5127170655481156,0.18666365278763955,MR1,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_20_coziness,0.49914717420429755,0.19967065091161762,MR1,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_23_support,0.4786074847423337,0.21363262805324895,MR3,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_22_peer_pressure,0.47489230097751123,0.20237582351767908,MR4,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_27_fun,0.4444042111622635,0.1985905601840211,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,2,4,det_21_rights_and_duties,0.3996839627445415,0.17857669130257134,MR3,18,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_16_commitment,0.39218267872323903,0.15996102196167267,MR2,19,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_26_novelty,0.38949233153992835,0.1849922243417649,MR4,20,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_15_self_satisfaction,0.35702920647110625,0.1719529032643981,MR2,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_09_safety,0.35141818615527615,0.21310653936428015,MR1,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_07_legal,0.3456968752788843,0.20989965118059187,MR3,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_25_agreement,0.3351323643472162,0.25148088319678724,MR3,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_18_autonomy,0.3107072261381103,0.19695335869153302,MR2,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,2,4,det_32_own_significance,0.2943991622298905,0.19515658416419893,MR2,26,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_08_trust,0.286894588609878,0.19288041240492884,MR2,27,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_13_technical_fit,0.2865001754114645,0.20497366169703593,MR1,28,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_12_own_competence,0.26175781732989295,0.1730348955350012,MR2,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_11_knowledge,0.2570269000724641,0.208353237389406,MR2,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_17_adherence,0.2390754569218254,0.17281223613903307,MR1,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,2,4,det_04_added_value,0.23688348836913697,0.15315142664644443,MR3,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,3,4,det_31_approval,0.7412261158795278,0.22510065935200468,MR3,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_06_climate_protection,0.7187486887249963,0.1927620859493282,MR2,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_28_recognition,0.6831733457599362,0.2049666234995976,MR3,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_14_environmental_concerns,0.6659829301182284,0.186814624663279,MR2,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_24_socialising,0.6177913689362936,0.21711181125654497,MR3,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_10_cost_efficiency,0.5845370942792206,0.2030383877654893,MR4,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_01_profits,0.5815308844717221,0.2712215724440422,MR4,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_30_authority,0.5799957185345461,0.21525298525543982,MR3,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_29_trends,0.5471298635677985,0.17007388045923055,MR3,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_03_risk_profile,0.5442127289898803,0.16586317919219062,MR4,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_05_frugality,0.5340877360456494,0.1738525014418852,MR4,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_19_wellbeing,0.5092334405359371,0.18693292086790117,MR4,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_22_peer_pressure,0.5067370714080452,0.21741999467610823,MR3,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_23_support,0.48281986562856516,0.19804633798307372,MR2,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_20_coziness,0.47431900883347944,0.2310826878453987,MR4,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_09_safety,0.47364860203000436,0.20954228818251253,MR4,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_07_legal,0.45993820988480216,0.23396272861897477,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_13_technical_fit,0.4410921284082953,0.20128958365023022,MR4,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_02_credit_score,0.43989268720214497,0.16330144401412952,MR4,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_27_fun,0.40917417021641755,0.20462664561092847,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_11_knowledge,0.40074424552444377,0.2021012437714428,MR4,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,3,4,det_15_self_satisfaction,0.38441520806782814,0.15919678567719744,MR4,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_26_novelty,0.36754332861793937,0.16511509614383924,MR3,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_21_rights_and_duties,0.3649885152595415,0.22912514963363387,MR4,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_04_added_value,0.3449361186102497,0.1473013156825069,MR2,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_32_own_significance,0.32941602523647023,0.21847193202576284,MR1,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_12_own_competence,0.32641513849761034,0.13916855837576503,MR4,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_17_adherence,0.31785996512964887,0.15878867047030523,MR4,28,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_08_trust,0.31507707364458487,0.19964164660719008,MR2,29,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_18_autonomy,0.3146319353494464,0.1760777246287225,MR4,30,TRUE,TRUE,FALSE
matrix_32_raw_0_1,3,4,det_25_agreement,0.29356130151009197,0.22358925488701692,MR4,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,3,4,det_16_commitment,0.23108094192258102,0.17068996079971707,MR2,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,4,4,det_28_recognition,0.7439831902037616,0.23796965903251285,MR2,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_06_climate_protection,0.7299046390153072,0.2086207261088578,MR3,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_14_environmental_concerns,0.683206921244391,0.1880006059639871,MR3,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_31_approval,0.6600419706541901,0.22886080213596532,MR2,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_30_authority,0.6325799987318921,0.21150444385519984,MR2,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_24_socialising,0.6136397067402193,0.24426587229909136,MR2,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_01_profits,0.5964789596096177,0.2415741936712864,MR1,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_19_wellbeing,0.5949503312404542,0.18290729908468165,MR1,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_03_risk_profile,0.5919054364655839,0.18819408196426818,MR1,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_05_frugality,0.5906236746442559,0.20843136247142155,MR1,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_10_cost_efficiency,0.5850379551055492,0.19880832580489533,MR1,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_29_trends,0.5775063440570484,0.1860551976120853,MR2,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_20_coziness,0.5610430321046456,0.21703360104077596,MR1,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_23_support,0.48276962151969033,0.21780831312662344,MR3,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_02_credit_score,0.477958237059866,0.15592999281337064,MR1,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_22_peer_pressure,0.477624323991393,0.20492944816764258,MR2,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_09_safety,0.4315937278237677,0.19287336385859152,MR1,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_27_fun,0.41516745808086475,0.23978606821380063,MR2,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_26_novelty,0.40912889323600987,0.17441084445173188,MR2,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_07_legal,0.40095119857318073,0.22406048779300203,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,4,4,det_16_commitment,0.37484585370867946,0.18068911554770234,MR4,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_11_knowledge,0.371180986663636,0.2366208786522954,MR1,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_13_technical_fit,0.3619258112140712,0.206064869417399,MR1,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_18_autonomy,0.36101576251020856,0.19658851300808863,MR1,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_21_rights_and_duties,0.34626851714471274,0.17005525596220594,MR3,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_15_self_satisfaction,0.3337339558281779,0.1944907692795191,MR1,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_32_own_significance,0.33197853223693846,0.2020407875588665,MR4,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_25_agreement,0.3309868754430973,0.23438109926756917,MR3,28,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_04_added_value,0.3241992704313291,0.16158372554835246,MR3,29,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_12_own_competence,0.3170050536045516,0.18783396539588754,MR1,30,TRUE,TRUE,FALSE
matrix_32_raw_0_1,4,4,det_17_adherence,0.29937594819154384,0.15594233452829775,MR1,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,4,4,det_08_trust,0.27772693769402484,0.18228098051895567,MR3,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,5,4,det_06_climate_protection,0.7288272908858587,0.21234568264184234,MR2,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_28_recognition,0.6910056844903855,0.19800598770542796,MR4,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_14_environmental_concerns,0.6580629218865505,0.19127703884130975,MR2,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_10_cost_efficiency,0.6459767471530388,0.22634501443577387,MR1,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_29_trends,0.61901625057252,0.18446321147549655,MR4,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_31_approval,0.6060713971614429,0.2011695771536703,MR4,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_30_authority,0.5972521146796897,0.1935425896984526,MR4,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_01_profits,0.5928007339537131,0.25685695533969816,MR1,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_05_frugality,0.5925414531046213,0.18120707827127042,MR1,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_24_socialising,0.582270608907421,0.20183385487201055,MR4,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_03_risk_profile,0.5660525717586203,0.17715585683234242,MR1,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_19_wellbeing,0.5511729336570043,0.18990155507548567,MR1,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_20_coziness,0.5192330863057975,0.19115515670700234,MR1,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_23_support,0.5158155768707622,0.2408003580664283,MR2,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_09_safety,0.4981254887671211,0.2023804049588269,MR1,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_02_credit_score,0.4873799676465162,0.15133810095197187,MR1,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_27_fun,0.4724472914476445,0.1727226573006935,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_22_peer_pressure,0.43790528534593315,0.16769908983968793,MR4,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_07_legal,0.42563775251368463,0.23473107381420583,MR1,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_26_novelty,0.421876212195821,0.21769169253637735,MR4,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,5,4,det_04_added_value,0.3858952646785229,0.1578985773368071,MR2,21,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_15_self_satisfaction,0.37619660569110297,0.14265694648622124,MR1,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_11_knowledge,0.3722612824450776,0.21922651516289,MR1,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_25_agreement,0.3560641776236349,0.2581516322997074,MR1,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_16_commitment,0.3435520820672535,0.20547809126461059,MR3,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_12_own_competence,0.32446099651635524,0.19002934875734692,MR3,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_21_rights_and_duties,0.32440080925859893,0.1715217368565114,MR2,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_18_autonomy,0.31505222179098086,0.201016640314344,MR1,28,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_13_technical_fit,0.31219170223643883,0.21599796814395272,MR1,29,TRUE,TRUE,FALSE
matrix_32_raw_0_1,5,4,det_32_own_significance,0.2963110154706811,0.2164084568363943,MR2,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,5,4,det_17_adherence,0.2855515201739154,0.20394363389287223,MR1,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,5,4,det_08_trust,0.2576215579451496,0.21485423614064802,MR2,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,6,4,det_06_climate_protection,0.7237581300109532,0.20364389663083365,MR1,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_28_recognition,0.7093773043312961,0.23830932012783804,MR2,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_30_authority,0.6654383184351322,0.2235061549798894,MR2,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_10_cost_efficiency,0.6634038866089584,0.20490412712235706,MR4,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_14_environmental_concerns,0.6633150732445826,0.18523955559092298,MR1,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_01_profits,0.6404544416494456,0.25290784666321187,MR4,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_31_approval,0.6124305641018909,0.21317047671870545,MR2,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_24_socialising,0.6090276112413647,0.22476921436575192,MR2,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_29_trends,0.6077487584725675,0.18548711661917278,MR2,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_05_frugality,0.6016420066628263,0.16872710561033843,MR4,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_03_risk_profile,0.5244407427638562,0.17015046597511285,MR4,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_27_fun,0.4970456332669344,0.22605217155840363,MR2,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_22_peer_pressure,0.48739554116487804,0.17324580429788822,MR2,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_02_credit_score,0.47320717561101505,0.16110698041880972,MR4,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_20_coziness,0.46750303645410385,0.189578862428135,MR4,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_19_wellbeing,0.4555196792103498,0.1574402182995822,MR4,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_23_support,0.440128336107145,0.1866484563106146,MR1,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_09_safety,0.4345154058997788,0.19056610459598983,MR4,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_07_legal,0.43331712801415173,0.21979818681623461,MR4,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_16_commitment,0.41974771505217706,0.19007056153992533,MR3,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_26_novelty,0.4149921098217705,0.1721178955352852,MR2,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,6,4,det_11_knowledge,0.3745589272950094,0.21197202374683652,MR4,22,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_15_self_satisfaction,0.3723844984845225,0.16832886550811788,MR3,23,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_25_agreement,0.35002733564030947,0.24586758289307348,MR1,24,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_32_own_significance,0.3445121694554723,0.2194698960229891,MR3,25,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_21_rights_and_duties,0.34234057391151285,0.18441597619244623,MR4,26,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_18_autonomy,0.31900525262968943,0.1808416040773375,MR3,27,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_12_own_competence,0.31491607653685455,0.17860626078766587,MR4,28,TRUE,TRUE,FALSE
matrix_32_raw_0_1,6,4,det_13_technical_fit,0.282445109523953,0.1853676940904772,MR4,29,TRUE,FALSE,FALSE
matrix_32_raw_0_1,6,4,det_17_adherence,0.2823815770525905,0.20115478143657314,MR3,30,TRUE,FALSE,FALSE
matrix_32_raw_0_1,6,4,det_04_added_value,0.2632958001049722,0.14021387206444452,MR1,31,TRUE,FALSE,FALSE
matrix_32_raw_0_1,6,4,det_08_trust,0.2539762827730075,0.1905209917988973,MR1,32,TRUE,FALSE,FALSE
matrix_32_raw_0_1,7,4,det_28_recognition,0.7238995610086986,0.2321872870510046,MR4,1,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_06_climate_protection,0.6845834270609316,0.2021497870635955,MR3,2,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_10_cost_efficiency,0.6602675290426405,0.20253022511468316,MR2,3,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_14_environmental_concerns,0.6501712413262823,0.18263430618867652,MR3,4,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_03_risk_profile,0.6435177995394241,0.18832256124893043,MR2,5,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_24_socialising,0.6133941763555962,0.24870292615331346,MR4,6,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_01_profits,0.6058789893070258,0.2324531949021652,MR2,7,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_31_approval,0.5942638213868842,0.24679511804979998,MR4,8,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_30_authority,0.5909746652459669,0.19680060669241456,MR4,9,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_05_frugality,0.5620002866264958,0.19057650874921106,MR2,10,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_29_trends,0.5458249055507275,0.1429893534919977,MR4,11,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_23_support,0.5068303190614277,0.21940616558505108,MR3,12,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_02_credit_score,0.476291704874897,0.1562162134468848,MR2,13,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_27_fun,0.46679582754198484,0.21213992668327528,MR4,14,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_16_commitment,0.4568129890854607,0.1782466934081985,MR1,15,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_07_legal,0.45093120907177914,0.2558743740433283,MR2,16,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_22_peer_pressure,0.4457928825848714,0.18824303602696388,MR4,17,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_26_novelty,0.4385297536166064,0.1508374858057155,MR4,18,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_19_wellbeing,0.4378911875957935,0.1712077609037415,MR2,19,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_20_coziness,0.42322682319235166,0.22972612657873903,MR2,20,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_15_self_satisfaction,0.4231772309760216,0.20220018414091157,MR1,21,TRUE,TRUE,TRUE
matrix_32_raw_0_1,7,4,det_09_safety,0.404078325808944,0.1912122766264584,MR2,22,TRUE,TRUE,TRUE
