analysis_sample,matrix_name,n_factors,determinant,mean_importance,sd_importance,median_importance,mean_rank,prop_above_0_20,prop_above_0_30,prop_above_0_40
COMPLETE,matrix_32_ext_0_1,2,det_01_profits,0.4624123791742018,0.028876762963602892,0.464918357073939,15.95,1,1,0.98
COMPLETE,matrix_32_ext_0_1,2,det_18_autonomy,0.4434958409493687,0.033536415090222614,0.44497542346720065,17.9,1,1,0.89
COMPLETE,matrix_32_ext_0_1,2,det_11_knowledge,0.4305207690360053,0.023789225745581156,0.43169701809271127,19.14,1,1,0.89
COMPLETE,matrix_32_ext_0_1,2,det_08_trust,0.4241685722291359,0.02969623455254867,0.42549164681865037,19.73,1,1,0.79
COMPLETE,matrix_32_ext_0_1,2,det_21_rights_and_duties,0.40153333020755977,0.027371209816108803,0.40045379382666796,21.48,1,1,0.52
COMPLETE,matrix_32_ext_0_1,2,det_07_legal,0.3982958518460518,0.031363074902405315,0.39711066958441976,21.66,1,1,0.44
COMPLETE,matrix_32_ext_0_1,2,det_05_frugality,0.3759702925287093,0.031830867643336765,0.3796028648515067,23.56,1,0.99,0.2
COMPLETE,matrix_32_ext_0_1,2,det_04_added_value,0.37031994120503287,0.035372075163748545,0.3690016094848016,23.73,1,0.99,0.22
COMPLETE,matrix_32_ext_0_1,2,det_27_fun,0.3650541163405518,0.03157750162978142,0.365304257215333,24.32,1,0.98,0.13
COMPLETE,matrix_32_ext_0_1,2,det_02_credit_score,0.3559161631571793,0.028232755658570183,0.35877827632564585,25.06,1,0.98,0.03
COMPLETE,matrix_32_ext_0_1,2,det_32_own_significance,0.3204785556842992,0.03150311284567301,0.32180954339218965,27.27,1,0.74,0
COMPLETE,matrix_32_ext_0_1,2,det_14_environmental_concerns,0.31072405548768606,0.039328454072230123,0.31392119556530074,27.71,1,0.64,0.01
COMPLETE,matrix_32_ext_0_1,2,det_25_agreement,0.29245228826885916,0.026032167764719786,0.289904695916695,28.94,1,0.33,0
COMPLETE,matrix_32_ext_0_1,2,det_23_support,0.2825695392868769,0.02877829634519819,0.279301985656458,29.55,1,0.31,0
COMPLETE,matrix_32_ext_0_1,2,det_06_climate_protection,0.26629566358512763,0.03551399147768597,0.2703760557869088,30.28,0.97,0.15,0
COMPLETE,matrix_32_ext_0_1,2,det_26_novelty,0.22045884147032913,0.02281790628145378,0.21723472296398758,31.76,0.8,0,0
COMPLETE,matrix_32_ext_0_1,3,det_28_recognition,0.6765106848147084,0.021698444905147808,0.6776328759070621,1.79,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_24_socialising,0.6637404055780153,0.021604941171811852,0.6649038588774177,2.38,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_06_climate_protection,0.6497877394144753,0.044186478889062776,0.6579742542054524,3.09,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_31_approval,0.6461954729064044,0.027545855478396313,0.6504501919243382,3.22,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_30_authority,0.5916339896658634,0.024440315509370945,0.592955925544012,5.4,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_15_self_satisfaction,0.5765072165660543,0.029947632632398274,0.5764764812517953,6.42,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_10_cost_efficiency,0.5414420809098048,0.029870790127075993,0.5422312103477717,9.24,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_09_safety,0.5385251177998822,0.027445235271783008,0.5389448436451776,9.36,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_29_trends,0.5368775036958917,0.02757855816181565,0.5358298582522965,9.48,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_03_risk_profile,0.5321836381176971,0.03335207796003392,0.5367180164622453,9.84,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_19_wellbeing,0.5225786101686404,0.03644512874030568,0.52527148453575,11,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_16_commitment,0.507160033123491,0.030622445178984225,0.5051417158161049,12.2,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_14_environmental_concerns,0.5050525108526659,0.03818836222924434,0.508513563502381,12.55,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_20_coziness,0.4798224052741997,0.035394523868695134,0.48104877902361065,15.12,1,1,0.98
COMPLETE,matrix_32_ext_0_1,3,det_17_adherence,0.4757016530568439,0.031684530855321545,0.4742173243893286,15.23,1,1,1
COMPLETE,matrix_32_ext_0_1,3,det_22_peer_pressure,0.4740296641678407,0.03187569686123452,0.47586048816285653,15.52,1,1,0.98
COMPLETE,matrix_32_ext_0_1,3,det_13_technical_fit,0.4612428840219316,0.03464719774681908,0.45851554626287816,16.67,1,1,0.99
COMPLETE,matrix_32_ext_0_1,3,det_12_own_competence,0.45524655143164616,0.03680927006488776,0.45532874990955574,17.11,1,1,0.92
COMPLETE,matrix_32_ext_0_1,3,det_11_knowledge,0.4385454670071652,0.033626578937230346,0.43703677312862754,18.7,1,1,0.86
COMPLETE,matrix_32_ext_0_1,3,det_01_profits,0.42398871535200894,0.03764712004462304,0.4310840729079491,19.76,1,1,0.75
COMPLETE,matrix_32_ext_0_1,3,det_18_autonomy,0.4152757695107428,0.03859828591678958,0.42420625346832885,20.79,1,1,0.68
COMPLETE,matrix_32_ext_0_1,3,det_04_added_value,0.40154412149833935,0.04132738138540558,0.39961939406400904,21.6,1,1,0.5
COMPLETE,matrix_32_ext_0_1,3,det_08_trust,0.3955370258531144,0.03462285193900944,0.39438633235939835,22.22,1,0.99,0.42
COMPLETE,matrix_32_ext_0_1,3,det_02_credit_score,0.35757564739916914,0.03343893269433037,0.3588283419913534,24.87,1,0.96,0.08
COMPLETE,matrix_32_ext_0_1,3,det_07_legal,0.3527242686375498,0.037865653199506945,0.3550509130795394,25.13,1,0.91,0.11
COMPLETE,matrix_32_ext_0_1,3,det_27_fun,0.33692712507548717,0.030175687529319102,0.33492832649902515,26.25,1,0.88,0.02
COMPLETE,matrix_32_ext_0_1,3,det_21_rights_and_duties,0.33506058531862104,0.035857742330275354,0.33287239307661176,26.23,1,0.85,0.03
COMPLETE,matrix_32_ext_0_1,3,det_05_frugality,0.332171056025416,0.03806609889796806,0.3272155156049652,26.51,1,0.78,0.03
COMPLETE,matrix_32_ext_0_1,3,det_23_support,0.2924131228554302,0.04146262284874473,0.28914192173880715,28.48,1,0.38,0.02
COMPLETE,matrix_32_ext_0_1,3,det_32_own_significance,0.27661183792070965,0.03986110658948411,0.27363455659759406,29.33,1,0.21,0.01
COMPLETE,matrix_32_ext_0_1,3,det_25_agreement,0.23914785911646141,0.02259324471053185,0.2359224138530981,30.72,0.99,0.01,0
COMPLETE,matrix_32_ext_0_1,3,det_26_novelty,0.1998213024546221,0.030076561004531405,0.19830586499364322,31.79,0.46,0,0
COMPLETE,matrix_32_ext_0_1,4,det_28_recognition,0.6737766279846851,0.021852434977572173,0.6745217827038084,2.03,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_24_socialising,0.6670694094883436,0.02189803435401764,0.6683962663789882,2.44,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_06_climate_protection,0.6640763402623702,0.03714186489373783,0.6643688494111966,2.69,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_31_approval,0.6495159120773865,0.028046945776644436,0.6558610462342631,3.23,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_30_authority,0.5942531052024053,0.023764716291724174,0.5963209154639364,5.37,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_19_wellbeing,0.5432715688251487,0.07054118020198452,0.5513353823280411,8.62,1,1,0.97
COMPLETE,matrix_32_ext_0_1,4,det_29_trends,0.538790405453823,0.02623780489456233,0.5370639732500008,8.22,1,1,1
COMPLETE,matrix_32_ext_0_1,4,det_20_coziness,0.5058300637413697,0.06322985708562796,0.5149133118577103,11.27,1,0.99,0.92
COMPLETE,matrix_32_ext_0_1,4,det_14_environmental_concerns,0.5052242925993319,0.03890646675852369,0.5077542384242897,10.94,1,1,0.99
COMPLETE,matrix_32_ext_0_1,4,det_15_self_satisfaction,0.47662064814559385,0.0839170833940896,0.4836736019257535,12.89,1,1,0.78
COMPLETE,matrix_32_ext_0_1,4,det_22_peer_pressure,0.472157375361954,0.032012842484870366,0.4730107117731128,13.28,1,1,0.97
COMPLETE,matrix_32_ext_0_1,4,det_10_cost_efficiency,0.46255614713812637,0.08367871181552167,0.4773904960969163,14.03,1,0.98,0.73
COMPLETE,matrix_32_ext_0_1,4,det_09_safety,0.4578511566640029,0.0712031387690008,0.47489533027859,14.63,1,0.99,0.8
COMPLETE,matrix_32_ext_0_1,4,det_01_profits,0.4572146191545203,0.07184001583465405,0.46151264964929384,14.81,1,0.99,0.78
COMPLETE,matrix_32_ext_0_1,4,det_03_risk_profile,0.4414137894933334,0.07497330236700679,0.45771908123118277,15.83,1,0.98,0.7
COMPLETE,matrix_32_ext_0_1,4,det_21_rights_and_duties,0.43670374180035393,0.06921204327648056,0.42800547944115874,16.42,1,1,0.7
COMPLETE,matrix_32_ext_0_1,4,det_16_commitment,0.43541062627755717,0.06972173794336707,0.4389749821999553,16.23,1,0.98,0.7
COMPLETE,matrix_32_ext_0_1,4,det_11_knowledge,0.4022603704075358,0.07683829476065705,0.3894753008955235,19.04,1,0.92,0.47
COMPLETE,matrix_32_ext_0_1,4,det_04_added_value,0.40178616481900276,0.04172637353224116,0.40297098615742033,19.16,1,1,0.55
COMPLETE,matrix_32_ext_0_1,4,det_07_legal,0.3970937321087367,0.06366234059791831,0.39847107312023494,19.36,1,0.95,0.49
COMPLETE,matrix_32_ext_0_1,4,det_17_adherence,0.3927618060296255,0.06418156245654336,0.39199866272509293,20.17,1,0.94,0.49
COMPLETE,matrix_32_ext_0_1,4,det_13_technical_fit,0.389025570087073,0.07062775804773504,0.39371615106520774,20.25,1,0.88,0.49
COMPLETE,matrix_32_ext_0_1,4,det_12_own_competence,0.3879254777498231,0.06501622115555475,0.3848710097226201,20.5,1,0.86,0.46
COMPLETE,matrix_32_ext_0_1,4,det_18_autonomy,0.35403981327444645,0.0654188239291691,0.35961261728351845,23.1,1,0.75,0.26
COMPLETE,matrix_32_ext_0_1,4,det_05_frugality,0.3528240413199203,0.060544918606869745,0.353883862829349,22.97,0.98,0.82,0.25
COMPLETE,matrix_32_ext_0_1,4,det_02_credit_score,0.3426309038187942,0.06466561340097404,0.35238529168988975,23.75,1,0.72,0.22
COMPLETE,matrix_32_ext_0_1,4,det_08_trust,0.34040284887370476,0.06522862971649353,0.3434876824817704,24.22,1,0.68,0.21
COMPLETE,matrix_32_ext_0_1,4,det_27_fun,0.3384653876442922,0.030234969908627334,0.3389894869802833,24.54,1,0.9,0.02
COMPLETE,matrix_32_ext_0_1,4,det_23_support,0.29470618958941686,0.03564735294702677,0.2940308803312821,27.85,1,0.43,0
COMPLETE,matrix_32_ext_0_1,4,det_32_own_significance,0.274418351041794,0.040265186659608675,0.27674208536409856,28.7,0.97,0.21,0
COMPLETE,matrix_32_ext_0_1,4,det_25_agreement,0.2364600739772114,0.025799681696743956,0.23154636622103753,30.92,0.94,0.01,0
COMPLETE,matrix_32_ext_0_1,4,det_26_novelty,0.23339747729545368,0.03801677229751653,0.23472451394382426,30.54,0.81,0.06,0
COMPLETE,matrix_32_ext_0_1,5,det_28_recognition,0.6750983220229989,0.02221347963046454,0.6778406962501968,2.48,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_19_wellbeing,0.6675379161288482,0.09206368035276698,0.681002344628666,3.66,1,0.99,0.98
COMPLETE,matrix_32_ext_0_1,5,det_06_climate_protection,0.664799646107173,0.03789330185370037,0.6645502295014636,3.14,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_24_socialising,0.6622246954409551,0.023244637363484914,0.6608061632582767,3.17,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_31_approval,0.6500543315967039,0.027002901678204804,0.6548852033236466,3.92,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_30_authority,0.5883089947424194,0.025539809592143112,0.5898897201670177,6.31,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_29_trends,0.5425048147089749,0.025204599227858844,0.5402900877196732,8.38,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_20_coziness,0.5279369766721215,0.07222201637027631,0.5265655439835517,9.78,1,1,0.97
COMPLETE,matrix_32_ext_0_1,5,det_14_environmental_concerns,0.5102659163658481,0.03833155201736149,0.5117885695231883,10.66,1,1,1
COMPLETE,matrix_32_ext_0_1,5,det_22_peer_pressure,0.4654849986506153,0.033189447261872236,0.46340266535567776,13.57,1,1,0.97
COMPLETE,matrix_32_ext_0_1,5,det_10_cost_efficiency,0.4521952479275938,0.08812536652227912,0.46594733680982314,14.7,1,0.98,0.7
COMPLETE,matrix_32_ext_0_1,5,det_03_risk_profile,0.4454994349033947,0.09431117062090082,0.45045371532182754,15.19,1,0.94,0.68
COMPLETE,matrix_32_ext_0_1,5,det_09_safety,0.4383999893200518,0.08882357021329101,0.42462049314920264,15.57,1,0.96,0.64
COMPLETE,matrix_32_ext_0_1,5,det_01_profits,0.43085502961484967,0.081288110760638,0.44252352495941016,16.22,1,0.91,0.66
COMPLETE,matrix_32_ext_0_1,5,det_16_commitment,0.4307420853222596,0.0810818816614809,0.443141269970936,16.08,1,0.94,0.64
COMPLETE,matrix_32_ext_0_1,5,det_21_rights_and_duties,0.42524403389531384,0.07562987255189603,0.43400485644629216,16.31,1,0.98,0.61
COMPLETE,matrix_32_ext_0_1,5,det_15_self_satisfaction,0.42121636217876696,0.08154153919987553,0.42750333629836035,16.66,1,0.92,0.6
COMPLETE,matrix_32_ext_0_1,5,det_12_own_competence,0.402608456161456,0.09086050454048403,0.4079792500429372,18.1,1,0.83,0.55
COMPLETE,matrix_32_ext_0_1,5,det_04_added_value,0.4023735533084498,0.04212898459503697,0.4018511627654231,17.97,1,1,0.52
COMPLETE,matrix_32_ext_0_1,5,det_07_legal,0.3994278570878502,0.08305619436794333,0.394645138674094,18.52,1,0.91,0.46
COMPLETE,matrix_32_ext_0_1,5,det_11_knowledge,0.3858003595834541,0.07363054467197169,0.38564747837331287,18.94,1,0.85,0.44
COMPLETE,matrix_32_ext_0_1,5,det_13_technical_fit,0.3767746725596382,0.07363290891394364,0.37539415210739235,20.08,1,0.85,0.36
COMPLETE,matrix_32_ext_0_1,5,det_02_credit_score,0.35361046965323295,0.07554036223487968,0.3592724825013355,21.53,0.97,0.76,0.28
COMPLETE,matrix_32_ext_0_1,5,det_05_frugality,0.3417187419570749,0.07753300822599701,0.33969930721414254,22.59,0.98,0.69,0.22
COMPLETE,matrix_32_ext_0_1,5,det_27_fun,0.33136481908085424,0.030587404669072633,0.3293713906111585,23.41,1,0.83,0.02
COMPLETE,matrix_32_ext_0_1,5,det_17_adherence,0.3162054386088355,0.06635372580471233,0.30342753781022946,24.68,0.98,0.5,0.12
COMPLETE,matrix_32_ext_0_1,5,det_08_trust,0.31024744749642974,0.06165412731211234,0.3084093563938465,25.07,0.97,0.54,0.06
COMPLETE,matrix_32_ext_0_1,5,det_23_support,0.29713899189643767,0.03929538789339632,0.2969458077000253,26.34,1,0.45,0
COMPLETE,matrix_32_ext_0_1,5,det_18_autonomy,0.28731940867359984,0.06373278990622126,0.2832835451186735,26.83,0.96,0.41,0.04
COMPLETE,matrix_32_ext_0_1,5,det_32_own_significance,0.2763102374172231,0.04692453398141673,0.27669943536017105,27.39,0.94,0.29,0.01
COMPLETE,matrix_32_ext_0_1,5,det_25_agreement,0.23193297024576104,0.02562076068881167,0.22991334404049948,30.19,0.91,0.01,0
COMPLETE,matrix_32_ext_0_1,5,det_26_novelty,0.22115027058933576,0.03928015879597454,0.21765685062818957,30.56,0.68,0.04,0
COMPLETE,matrix_32_ext_0_1,6,det_19_wellbeing,0.6860996871577925,0.08618400501904572,0.6966626057365342,3.19,1,1,0.98
COMPLETE,matrix_32_ext_0_1,6,det_28_recognition,0.671164043949653,0.0241541472189435,0.6697121932255414,3.03,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_06_climate_protection,0.6671469688868505,0.04848709512730995,0.665103180912055,3.49,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_24_socialising,0.6652795546223224,0.028050663398385214,0.6647738014089899,3.32,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_31_approval,0.6557033255360886,0.02851463966204943,0.6580826111914444,3.81,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_30_authority,0.5764167033096896,0.029521712190562616,0.5758447037695316,6.96,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_14_environmental_concerns,0.5333078647190382,0.05484826975186953,0.5255739983372827,9.48,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_29_trends,0.5321911962852433,0.03531834548328669,0.5356050028681241,9.17,1,1,1
COMPLETE,matrix_32_ext_0_1,6,det_20_coziness,0.5293100142362824,0.06949139765742762,0.5295011350746559,9.56,1,1,0.98
COMPLETE,matrix_32_ext_0_1,6,det_21_rights_and_duties,0.46249382763651037,0.12233299154404809,0.4698896233314769,14.11,1,0.95,0.7
COMPLETE,matrix_32_ext_0_1,6,det_22_peer_pressure,0.4562965058128796,0.036178960003952716,0.4554504520430885,13.91,1,1,0.94
COMPLETE,matrix_32_ext_0_1,6,det_09_safety,0.4466263600112592,0.0837976273089867,0.4359471778875913,14.65,1,0.99,0.7
COMPLETE,matrix_32_ext_0_1,6,det_07_legal,0.44649244996135257,0.1289777858099833,0.43515268737298274,15.15,1,0.89,0.63
COMPLETE,matrix_32_ext_0_1,6,det_01_profits,0.4392521099026107,0.08478258829152781,0.4418177359386321,15.01,1,0.94,0.67
COMPLETE,matrix_32_ext_0_1,6,det_10_cost_efficiency,0.4292745574460439,0.09771273034828173,0.4362144667784058,15.45,1,0.86,0.6
COMPLETE,matrix_32_ext_0_1,6,det_16_commitment,0.4008849244626581,0.09588021267274886,0.39229665744053194,17.55,1,0.84,0.46
COMPLETE,matrix_32_ext_0_1,6,det_03_risk_profile,0.4002268533333823,0.08912204914014092,0.38474836824984077,17.33,1,0.86,0.47
COMPLETE,matrix_32_ext_0_1,6,det_04_added_value,0.38193311307359906,0.051266117232986,0.38245086929348293,18.4,1,0.96,0.39
COMPLETE,matrix_32_ext_0_1,6,det_11_knowledge,0.3807037207892235,0.08850820496727473,0.3665636558626557,18.96,1,0.81,0.4
COMPLETE,matrix_32_ext_0_1,6,det_15_self_satisfaction,0.3739868521515207,0.08570891627030927,0.3647030566527417,19.4,1,0.75,0.36
COMPLETE,matrix_32_ext_0_1,6,det_12_own_competence,0.36888331789497286,0.09113534966813815,0.35539250803512457,19.71,0.99,0.76,0.33
COMPLETE,matrix_32_ext_0_1,6,det_05_frugality,0.35541852398394363,0.08046496914194211,0.35492384194389814,20.79,0.99,0.72,0.28
COMPLETE,matrix_32_ext_0_1,6,det_02_credit_score,0.3507351112739895,0.0667737868528261,0.35729464148488194,20.81,0.99,0.75,0.25
COMPLETE,matrix_32_ext_0_1,6,det_13_technical_fit,0.3357638247098389,0.07958351156722981,0.318220569946577,22.17,1,0.61,0.24
COMPLETE,matrix_32_ext_0_1,6,det_27_fun,0.32523365959095735,0.030467004669655996,0.32568114832163236,22.82,1,0.79,0.01
COMPLETE,matrix_32_ext_0_1,6,det_17_adherence,0.3076782033010063,0.05661521783367549,0.3044911932876292,24.02,0.98,0.53,0.04
COMPLETE,matrix_32_ext_0_1,6,det_23_support,0.287454879590804,0.04671895921139093,0.27855656525022443,25.77,0.98,0.44,0.01
COMPLETE,matrix_32_ext_0_1,6,det_32_own_significance,0.2861613412638921,0.07818046971925487,0.2725044761656793,25.71,0.94,0.32,0.11
COMPLETE,matrix_32_ext_0_1,6,det_08_trust,0.26675151688840315,0.052102418748956894,0.2567788325451146,27.33,0.95,0.19,0.02
COMPLETE,matrix_32_ext_0_1,6,det_18_autonomy,0.2657046385519549,0.05327936135793744,0.25583412965744223,27.43,0.93,0.23,0.01
COMPLETE,matrix_32_ext_0_1,6,det_26_novelty,0.23640415631851794,0.05449496235376566,0.23061500175643657,29.3,0.77,0.1,0.01
COMPLETE,matrix_32_ext_0_1,6,det_25_agreement,0.22585570947754655,0.028768779301504913,0.22417092853674192,30.21,0.82,0.01,0
COMPLETE,matrix_32_ext_0_1,7,det_19_wellbeing,0.6964520614114496,0.07718241351790905,0.6948008163159649,3.09,1,1,0.99
COMPLETE,matrix_32_ext_0_1,7,det_24_socialising,0.6754849334223775,0.03933284066633522,0.6723543514703694,3.32,1,1,1
COMPLETE,matrix_32_ext_0_1,7,det_06_climate_protection,0.6634446748949346,0.06727589058166393,0.6685702646989281,4.02,1,1,0.99
COMPLETE,matrix_32_ext_0_1,7,det_31_approval,0.6606901797006468,0.035415475853704095,0.6622091047076726,3.97,1,1,1
COMPLETE,matrix_32_ext_0_1,7,det_28_recognition,0.6558003206492373,0.035998632249780976,0.6596796207253782,3.92,1,1,1
COMPLETE,matrix_32_ext_0_1,7,det_14_environmental_concerns,0.5493789866014336,0.08160561354499349,0.5333110351062771,8.63,1,1,1
COMPLETE,matrix_32_ext_0_1,7,det_30_authority,0.5465727213022467,0.0482442833837892,0.5545652708833924,8.32,1,1,0.99
COMPLETE,matrix_32_ext_0_1,7,det_20_coziness,0.528137150884447,0.06743870068469893,0.5241272591255666,9.62,1,1,0.99
COMPLETE,matrix_32_ext_0_1,7,det_07_legal,0.5247670073665506,0.18278928120339444,0.4984089245637625,11.48,1,0.91,0.74
COMPLETE,matrix_32_ext_0_1,7,det_21_rights_and_duties,0.5203952006987118,0.16596530254587682,0.5129092214354718,11.45,1,0.94,0.75
COMPLETE,matrix_32_ext_0_1,7,det_29_trends,0.5065623224732041,0.05887322093438542,0.5144455625112324,10.68,1,1,0.97
COMPLETE,matrix_32_ext_0_1,7,det_01_profits,0.45409496959037876,0.0821706136075872,0.4601533281344157,13.94,1,0.94,0.76
COMPLETE,matrix_32_ext_0_1,7,det_09_safety,0.441603025660135,0.07931650503083174,0.42858057622796036,14.39,1,0.98,0.75
COMPLETE,matrix_32_ext_0_1,7,det_22_peer_pressure,0.4218169674431573,0.05600013649005652,0.4333265069183111,15.72,1,0.98,0.7
COMPLETE,matrix_32_ext_0_1,7,det_16_commitment,0.4044944641712121,0.10305248937256044,0.39952058121870015,17.08,1,0.85,0.5
COMPLETE,matrix_32_ext_0_1,7,det_11_knowledge,0.40378111720561893,0.11023952257240183,0.41102859258808533,16.94,1,0.8,0.53
COMPLETE,matrix_32_ext_0_1,7,det_10_cost_efficiency,0.3815545331810186,0.0889426760715475,0.3757553877606593,18.11,1,0.79,0.43
COMPLETE,matrix_32_ext_0_1,7,det_04_added_value,0.37587217824637886,0.05623735031136448,0.3702512479629154,18.33,1,0.94,0.32
COMPLETE,matrix_32_ext_0_1,7,det_05_frugality,0.3724671871084765,0.07805466542930072,0.37346190956856573,18.92,1,0.8,0.33
COMPLETE,matrix_32_ext_0_1,7,det_03_risk_profile,0.35442072714279743,0.08003947030694235,0.3446308432693449,19.92,1,0.74,0.27
COMPLETE,matrix_32_ext_0_1,7,det_15_self_satisfaction,0.3506512402407248,0.08597021521680598,0.33609191030601243,20.54,1,0.64,0.25
COMPLETE,matrix_32_ext_0_1,7,det_12_own_competence,0.3474937334646179,0.08777097287794344,0.34255592448594574,20.86,0.99,0.67,0.25
COMPLETE,matrix_32_ext_0_1,7,det_02_credit_score,0.3344341639941694,0.07309452991618609,0.3388063284780068,21.58,0.99,0.63,0.19
COMPLETE,matrix_32_ext_0_1,7,det_17_adherence,0.30566264011602223,0.07215649599784511,0.2974912491469226,23.56,0.94,0.49,0.1
COMPLETE,matrix_32_ext_0_1,7,det_13_technical_fit,0.3052810794148281,0.06681390596943586,0.2988757358947347,23.84,0.97,0.48,0.09
COMPLETE,matrix_32_ext_0_1,7,det_27_fun,0.304297402367692,0.039212890445158195,0.3094013805035644,23.61,1,0.6,0.01
COMPLETE,matrix_32_ext_0_1,7,det_32_own_significance,0.2919984548606603,0.08848375104851472,0.26618769290584904,25.08,0.97,0.34,0.1
COMPLETE,matrix_32_ext_0_1,7,det_23_support,0.2863213528025248,0.054820275351024295,0.27855840547367566,25.18,0.97,0.35,0.03
COMPLETE,matrix_32_ext_0_1,7,det_18_autonomy,0.25789795440680513,0.05338337172613449,0.25755275854825554,27.12,0.91,0.17,0.02
COMPLETE,matrix_32_ext_0_1,7,det_08_trust,0.25622237336991444,0.05065788536572992,0.25456045143341133,27.47,0.87,0.17,0.02
COMPLETE,matrix_32_ext_0_1,7,det_26_novelty,0.2560328015276413,0.07088383194676896,0.24275740402540297,27.21,0.83,0.24,0.02
COMPLETE,matrix_32_ext_0_1,7,det_25_agreement,0.2181487162801027,0.03780817551146366,0.2132223367563148,30.1,0.65,0.02,0
COMPLETE,matrix_32_ext_0_1,8,det_19_wellbeing,0.7009749274762248,0.08118945413807604,0.7008173296277369,3.24,1,1,0.99
COMPLETE,matrix_32_ext_0_1,8,det_24_socialising,0.674834074924603,0.04408178555179161,0.6754478181038641,3.67,1,1,1
COMPLETE,matrix_32_ext_0_1,8,det_31_approval,0.6599305926827022,0.045873520923120616,0.6660096064534121,4.11,1,1,1
COMPLETE,matrix_32_ext_0_1,8,det_06_climate_protection,0.6539726081530987,0.08247489940210072,0.6637354968479532,4.74,1,1,0.98
COMPLETE,matrix_32_ext_0_1,8,det_28_recognition,0.6436546513542636,0.05218033134354796,0.6497462723831603,4.71,1,1,0.99
