"cluster","Early.Adopter","Uninterested","Homo.Economicus","Fearful","Stubborn","Influencer","Careful","Activist"
"cluster_1",23.5294117647059,16.6666666666667,41.1764705882353,60,20,5.26315789473684,68.75,40
"cluster_2",25,5.26315789473684,35.2941176470588,27.7777777777778,21.4285714285714,11.7647058823529,52.9411764705882,42.8571428571429
"cluster_3",10.5263157894737,23.5294117647059,33.3333333333333,41.1764705882353,12.5,11.1111111111111,35,5
