"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,1,1,0.000125
2,4,6,0.00075
3,15,27,0.003375
4,51,119,0.014875
5,124,441,0.055125
6,235,1212,0.1515
7,419,3093,0.386625
8,700,6756,0.8445
9,1025,12299,1.537375
10,1427,20431,2.553875
11,1834,33727,4.215875
12,9630,753964,94.2455
13,9658,754004,94.2505
14,16542,794702,99.33775
15,16551,794718,99.33975
16,18599,799915,99.989375
17,18602,799919,99.989875
18,18674,800000,100
19,18674,800000,100
20,18674,800000,100
