"pattern_id","cluster"
1,1
3,1
4,1
5,1
11,1
12,1
13,1
14,1
17,1
19,1
22,1
27,1
32,1
34,1
37,1
39,1
43,1
48,1
52,1
55,1
56,1
59,1
64,1
68,1
70,1
82,1
84,1
85,1
86,1
88,1
90,1
91,1
93,1
94,1
