"archetype_id","frequency"
938,2
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,3
947,23
948,12
949,1
951,2
955,1
956,2
957,1
962,1
964,1
967,1
969,1
970,1
971,1
972,1
974,1
975,1
976,1
977,1
979,1
980,1
981,1
985,1
987,1
988,3
989,1
990,1
993,1
994,1
995,1
996,1
997,1
999,1
1001,4
1002,1
1003,1
1006,1
1010,2
1011,1
1013,1
1014,1
1015,1
1016,1
1018,2
1019,1
1021,2
1022,3
1023,1
1024,1
1025,1
1027,1
1029,1
1035,1
1038,2
1039,2
1042,1
1043,1
1044,1
1047,1
1048,1
1049,1
1051,1
1053,1
1054,2
1055,1
1057,2
1058,1
1060,1
1063,1
1064,1
1066,24
1067,1
1069,1
1070,1
1071,1
1073,3
1074,1
1076,1
1080,2
1081,1
1083,1
1084,1
1085,1
1088,1
1090,1
1091,31
1092,1
1093,1
1098,1
1100,1
1102,1
1104,3
1106,1
1108,1
1110,12
1111,5
1112,1
1113,1
1115,1
1116,1
1117,1
1118,40
1120,1
1122,14
1123,13
1124,1
1127,1
1128,1
1129,1
1130,1
1131,1
1133,1
1134,10
1135,1
1136,1
1142,1
1143,6
1144,1
1145,1
1146,1
1147,2
1148,2
1149,5
1150,1
1152,1
1153,3
1154,1
1155,1
1156,1
1157,2
1158,1
1159,3
1160,1
1162,1
1167,1
1168,1
1169,2
1170,1
1174,1
1176,2
1177,1
1179,1
1180,2
1182,1
1184,1
1185,1
1186,1
1188,8
1190,1
1191,2
1193,1
1194,2
1198,3
1199,1
1200,1
1201,4
1202,4
1205,4
1206,2
1207,3
1208,2
1209,2
1210,2
1214,1
1216,1
1218,1
1220,1
1221,1
1223,1
1225,2
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1237,1
1239,2
1240,1
1242,2
1243,1
1244,1
1246,1
1247,2
1248,1
1249,1
1250,2
1251,7
1253,1
1254,5
1258,1
1259,1
1261,1
1263,3
1265,1
1268,1
1270,1
1271,1
1272,3
1273,1
1274,1
1275,1
1276,1
1277,14
1278,1
1279,12
1280,2
1283,1
1285,1
1286,1
1287,1
1288,1
1289,1
1291,5
1292,1
1294,1
1296,1
1298,1
1301,1
1302,1
1303,2
1304,1
1305,1
1306,1
1309,1
1310,1
1312,1
1313,1
1316,1
1322,1
1323,1
1325,1
1328,2
1329,4
1330,6
1332,1
1334,1
1335,6
1336,19
1337,1
1338,1
1340,1
1341,1
1345,1
1346,1
1347,2
1349,2
1350,1
1352,2
1355,1
1356,3
1357,1
1358,1
1359,1
1360,5
1361,2
1363,1
1365,3
1366,2
1367,1
1368,2
1370,1
1371,1
1372,1
1373,1
1374,1
1375,1
1377,1
1378,2
1379,7
1381,1
1382,7
1383,2
1386,1
1389,2
1390,1
1394,1
1396,1
1397,1
1398,1
1401,1
1402,1
1403,1
1404,1
1405,2
1406,4
1407,4
1408,1
1409,1
1410,1
1411,3
1412,1
1413,2
1414,1
1416,2
1417,1
1419,1
1420,1
1422,1
1424,4
1425,1
1426,1
1427,1
1429,1
1430,1
1431,1
1434,1
1437,2
1438,1
1439,1
1441,1
1443,1
1444,3
1445,1
1446,1
1447,4
1448,3
1449,1
1450,1
1451,49
1456,2
1457,1
1460,2
1461,1
1463,1
1466,1
1467,1
1468,1
1470,1
1474,1
1475,1
1477,1
1478,7
1479,1
1481,1
1482,1
1484,1
1485,1
1487,1
1489,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,2
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1510,12
1514,1
1515,2
1516,1
1518,1
1519,1
1520,1
1521,1
1522,7
1523,5
1524,1
1525,1
1526,2
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,2
1538,7
1539,1
1542,1
1544,1
1546,1
1548,6
1549,13
1551,1
1553,1
1554,1
1555,10
1557,1
1563,1
1564,1
1569,2
1570,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,2
1579,91
1580,1
1581,1
1582,1
1583,1
1584,1
1585,2
1586,1
1587,2
1588,1
1589,1
1590,1
1591,1
1592,1
1594,1
1595,2
1598,1
1600,1
1601,2
1602,2
1603,2
1605,1
1606,2
1607,1
1608,1
1610,1
1612,2
1614,4
1619,17
1621,1
1622,1
1624,1
1628,1
1630,1
1631,1
1632,2
1633,1
1635,2
1636,1
1637,3
1640,3
1641,1
1643,1
1644,3
1645,7
1646,3
1647,1
1648,1
1649,1
1651,1
1652,1
1653,1
1654,1
1656,2
1657,1
1658,9
1659,1
1660,27
1661,1
1662,1
1663,1
1664,2
1666,1
1670,2
1671,1
1675,1
1677,1
1678,1
1679,1
1681,1
1682,1
1688,2
1689,4
1691,1
1692,2
1693,1
1694,1
1695,1
1696,1
1697,3
1698,1
1699,2
1700,1
1701,1
1703,1
1704,17
1705,1
1706,1
1711,1
1713,1
1716,13
1717,1
1718,1
1720,1
1721,1
1723,1
1726,1
1729,1
1730,1
1733,1
1735,2
1737,1
1738,1
1739,2
1741,3
1742,1
1743,1
1744,1
1745,1
1747,1
1749,1
1753,2
1755,1
1757,1
1758,1
1761,1
1762,1
1764,1
1767,1
1768,3
1769,1
1770,2
1771,1
1772,1
1773,1
1774,1
1775,1
1777,1
1779,1
1780,3
1781,1
1782,1
1785,1
1787,1
1788,4
1790,1
1792,2
1793,1
1796,1
1797,3
1798,2
1799,1
1801,1
1802,2
1803,3
1805,1
1806,10
1807,1
1809,1
1811,3
1812,2
1813,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,1
1821,10
1823,8
1824,1
1825,1
1827,6
1828,3
1833,1
1834,1
1835,5
1836,1
1837,1
1838,1
1839,3
1840,2
1841,1
1844,1
1846,1
1847,1
1850,2
1851,3
1852,1
1853,2
1854,8
1855,1
1856,1
1858,1
1860,1
1861,4
1862,1
1863,1
1869,16
1870,3
1871,1
1872,7
1873,1
1874,1
1875,1
1878,1
1879,1
1880,2
1882,1
1883,6
1884,1
1885,1
1886,1
1889,1
1891,1
1892,1
1895,5
1898,1
1900,1
1903,1
1904,1
1905,1
1907,1
1908,2
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1917,1
1924,3
1925,2
1929,1
1931,1
1937,1
1938,3
1941,2
1942,1
1946,8
1948,1
1949,1
1950,1
1952,1
1953,11
1954,2
1955,1
1957,1
1958,1
1959,1
1961,1
1962,2
1963,2
1965,1
1971,1
1972,1
1974,1
1975,1
1976,2
1978,1
1980,1
1981,1
1983,3
1984,1
1987,1
1988,1
1989,2
1990,1
1993,1
1994,1
1996,1
1997,1
1998,1
1999,3
2000,1
2002,17
2003,2
2004,1
2005,1
2006,1
2007,1
2010,1
2011,3
2015,1
2017,1
2018,1
2019,1
2020,1
2022,2
2024,1
2025,7
2026,18
2027,2
2028,2
2030,3
2031,5
2033,3
2035,1
2036,2
2037,1
2038,1
2041,3
2043,1
2045,1
2046,1
2048,1
2049,1
2052,1
2054,1
2055,1
2056,1
2057,40
2059,1
2060,1
2062,2
2063,3
2064,1
2065,1
2066,1
2068,1
2069,1
2070,1
2071,1
2073,2
2074,1
2078,1
2079,1
2081,2
2083,1
2085,1
2086,1
2092,1
2096,2
2097,1
2101,1
2103,1
2106,1
2107,1
2108,1
2112,3
2113,1
2115,1
2116,1
2117,1
2118,1
2120,1
2121,1
2126,2
2127,1
2128,1
2131,1
2132,1
2134,1
2135,1
2136,1
2138,14
2140,1
2141,1
2142,1
2143,1
2144,1
2145,2
2147,2
2148,1
2149,1
2151,1
2153,1
2154,2
2157,1
2158,3
2159,1
2160,3
2161,1
2162,1
2165,1
2167,1
2169,3
2171,2
2174,1
2177,1
2178,3
2180,1
2181,1
2182,1
2183,1
2185,1
2187,1
2188,1
2190,1
2191,1
2192,2
2196,1
2197,10
2198,2
2199,1
2201,3
2202,1
2203,1
2207,1
2208,1
2210,1
2211,1
2212,1
2214,1
2215,4
2217,1
2219,1
2221,8
2222,1
2223,1
2225,1
2227,3
2228,1
2229,1
2230,1
2232,2
2234,1
2237,2
2238,1
2240,3
2242,1
2244,1
2245,1
2246,2
2247,1
2248,1
2249,4
2250,1
2251,1
2252,1
2253,1
2254,8
2257,1
2258,1
2260,1
2261,2
2263,3
2265,1
2267,1
2271,2
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,6
2282,1
2283,1
2284,1
2286,1
2288,1
2291,1
2292,4
2293,1
2294,1
2295,2
2297,1
2298,2
2300,2
2302,1
2304,1
2306,1
2307,1
2309,3
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2317,1
2318,1
2319,2
2321,1
2323,2
2324,2
2326,1
2327,1
2328,2
2330,1
2331,5
2333,2
2337,1
2338,1
2339,2
2340,1
2341,1
2343,2
2345,1
2347,1
2349,1
2350,1
2351,3
2352,1
2354,1
2355,1
2356,1
2357,1
2358,2
2365,1
2366,2
2368,1
2370,1
2371,1
2372,1
2373,1
2375,1
2376,1
2377,3
2378,3
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2387,5
2388,2
2389,5
2390,1
2392,1
2393,1
2394,1
2395,3
2396,1
2397,2
2399,1
2401,1
2402,1
2404,1
2405,3
2407,1
2409,1
2410,1
2413,2
2414,1
2415,2
2416,1
2417,1
2420,18
2422,1
2424,1
2425,1
2426,1
2429,1
2431,1
2432,1
2434,1
2435,1
2436,1
2437,2
2438,1
2441,1
2442,4
2443,1
2446,1
2447,1
2448,10
2449,1
2451,1
2453,1
2454,1
2457,1
2458,1
2460,1
2461,1
2464,1
2465,4
2466,1
2468,5
2470,1
2471,1
2472,1
2473,1
2474,1
2476,6
2479,1
2481,1
2482,1
2484,1
2485,1
2487,2
2490,2
2492,4
2493,3
2494,1
2495,1
2496,1
2497,1
2499,1
2500,1
2501,1
2502,2
2503,4
2505,2
2507,3
2508,3
2509,1
2510,1
2511,1
2512,1
2513,1
2517,1
2520,1
2521,1
2524,1
2525,1
2526,1
2529,1
2530,1
2531,2
2532,1
2533,1
2534,1
2536,1
2537,2
2538,1
2539,1
2540,1
2541,55
2542,1
2543,1
2544,1
2545,1
2546,1
2548,1
2549,1
2550,1
2551,4
2553,1
2557,1
2558,2
2559,2
2560,1
2561,1
2565,1
2567,1
2570,1
2571,1
2572,1
2573,1
2574,1
2577,1
2578,1
2579,2
2582,3
2584,1
2587,1
2591,2
2592,1
2593,1
2594,1
2595,1
2597,3
2599,1
2600,1
2603,1
2606,1
2607,1
2608,1
2609,1
2610,1
2611,2
2615,1
2616,1
2617,4
2620,1
2622,47
2623,1
2624,1
2625,1
2626,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,5
2637,1
2639,1
2641,1
2642,1
2643,1
2644,2
2645,1
2646,3
2648,1
2649,1
2651,1
2654,1
2655,1
2656,1
2658,1
2660,3
2661,7
2662,1
2664,1
2665,10
2666,2
2667,1
2668,1
2670,1
2671,1
2672,1
2674,9
2675,2
2676,1
2678,1
2679,1
2680,1
2681,1
2685,1
2686,1
2689,31
2693,2
2694,1
2696,1
2697,1
2698,2
2699,1
2701,2
2703,1
2704,1
2706,1
2708,8
2709,1
2713,1
2714,1
2715,1
2716,1
2721,1
2723,1
2724,11
2725,2
2727,26
2728,1
2729,1
2730,1
2731,1
2732,1
2733,5
2734,1
2735,1
2736,1
2737,3
2738,1
2739,5
2740,1
2741,1
2742,1
2743,2
2745,1
2746,1
2747,3
2749,1
2751,1
2752,2
2753,1
2755,1
2756,1
2757,1
2758,1
2761,5
2762,1
2763,1
2765,2
2766,1
2767,2
2772,2
2775,1
2776,1
2777,1
2780,1
2784,1
2786,1
2787,1
2789,1
2790,3
2791,4
2792,2
2793,1
2795,1
2796,1
2797,1
2798,2
2799,1
2803,1
2804,1
2806,1
2809,4
2811,3
2812,2
2813,1
2816,1
2818,3
2819,1
2820,1
2821,1
2822,2
2823,1
2827,3
2828,3
2829,1
2833,2
2835,1
2836,1
2840,1
2841,1
2842,2
2843,2
2844,2
2845,1
2846,1
2848,1
2849,1
2852,5
2853,1
2854,1
2857,3
2860,5
2861,1
2862,1
2864,1
2866,7
2869,1
2871,1
2872,1
2873,2
2876,1
2877,3
2878,4
2879,1
2880,1
2882,1
2889,4
2890,2
2891,1
2892,1
2893,3
2894,1
2897,5
2898,1
2899,1
2900,1
2903,3
2904,1
2905,1
2906,1
2907,1
2908,2
2909,7
2910,1
2911,2
2914,2
2915,13
2916,2
2918,4
2925,1
2927,1
2928,1
2930,1
2933,18
2934,1
2935,1
2940,1
2943,1
2946,1
2947,2
2948,1
2951,14
2952,1
2953,1
2954,1
2956,1
2957,2
2959,1
2960,1
2961,1
2962,2
2963,1
2964,2
2965,1
2966,1
2969,1
2970,1
2971,1
2973,4
2974,1
2975,1
2980,1
2981,1
2983,1
2984,11
2987,1
2989,1
2990,1
2991,2
2993,1
2994,1
2995,1
2996,1
2997,16
2999,1
3000,1
3001,1
3003,1
3005,1
3006,1
3009,3
3012,1
3014,1
3015,1
3016,1
3019,1
3021,3
3022,1
3024,1
3026,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3037,2
3039,10
3042,1
3043,1
3044,1
3046,2
3050,1
3051,1
3052,1
3054,1
3057,3
3058,1
3061,1
3062,2
3063,1
3064,1
3065,1
3066,1
3067,1
3069,1
3070,1
3072,2
3073,1
3074,1
3075,2
3077,1
3078,1
3079,1
3080,1
3082,1
3084,1
3085,1
3086,1
3091,1
3092,1
3093,2
3094,2
3096,1
3097,1
3098,1
3100,1
3102,1
3103,1
3104,1
3105,1
3106,1
3110,1
3111,1
3114,5
3115,1
3117,1
3119,1
3120,1
3121,1
3126,1
3128,1
3130,1
3131,1
3132,1
3133,3
3135,1
3136,17
3137,1
3140,8
3141,1
3142,1
3143,2
3144,1
3146,1
3147,1
3150,16
3151,1
3152,2
3153,1
3154,1
3157,1
3158,12
3162,5
3163,1
3165,1
3169,1
3170,2
3172,2
3173,1
3178,1
3181,1
3182,1
3183,1
3184,1
3187,1
3189,1
3191,1
3192,1
3197,1
3198,2
3199,2
3200,22
3201,1
3202,2
3203,1
3205,2
3206,1
3209,1
3210,3
3211,2
3217,2
3218,1
3219,1
3221,1
3224,1
3228,2
3231,1
3232,1
3234,1
3236,1
3237,4
3238,1
3239,1
3243,13
3244,3
3245,4
3246,1
3247,1
3248,4
3249,1
3250,1
3251,1
3252,6
3253,1
3254,5
3256,8
3257,2
3258,1
3259,1
3260,10
3262,1
3263,1
3268,1
3269,1
3272,1
3274,5
3275,1
3280,12
3281,1
3282,1
3288,1
3291,1
3292,1
3295,1
3297,6
3298,4
3299,1
3300,1
3301,1
3303,1
3304,1
3306,2
3307,1
3310,1
3311,2
3313,2
3315,1
3316,1
3318,1
3319,1
3321,1
3322,1
3324,1
3325,1
3326,2
3327,1
3331,1
3333,1
3335,1
3336,1
3338,1
3339,1
3340,1
3342,5
3343,1
3344,2
3345,1
3346,1
3347,1
3349,1
3351,1
3352,14
3353,1
3354,1
3357,2
3359,1
3360,1
3362,1
3365,1
3366,3
3367,1
3368,1
3372,1
3373,1
3374,1
3375,1
3376,1
3377,2
3381,1
3382,2
3384,1
3386,1
3389,1
3390,1
3391,1
3392,1
3393,1
3396,1
3400,1
3401,2
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3413,1
3419,1
3420,1
3422,2
3424,1
3427,2
3431,1
3433,3
3434,1
3436,1
3438,1
3439,1
3440,1
3441,8
3442,1
3445,1
3446,1
3448,1
3451,1
3452,1
3453,1
3454,1
3455,1
3456,1
3458,2
3459,1
3460,1
3461,1
3463,1
3464,1
3467,1
3468,1
3469,1
3475,2
3476,1
3477,1
3479,1
3480,1
3481,1
3482,1
3483,10
3487,1
3488,1
3489,14
3490,6
3492,1
3493,1
3494,3
3496,1
3497,1
3498,1
3501,1
3502,3
3503,1
3504,1
3506,1
3507,1
3508,1
3513,1
3517,1
3518,1
3519,2
3520,1
3522,1
3523,2
3524,1
3529,1
3531,1
3532,11
3533,1
3534,1
3535,1
3537,1
3538,1
3539,1
3543,1
3545,1
3546,1
3548,1
3550,1
3551,1
3554,3
3555,1
3556,1
3558,5
3559,1
3562,2
3563,1
3565,1
3567,1
3569,2
3570,1
3572,1
3573,2
3576,3
3577,1
3578,1
3579,1
3581,1
3583,1
3586,1
3587,2
3588,1
3589,3
3590,1
3593,1
3595,1
3601,2
3606,1
3607,1
3609,1
3610,1
3611,1
3612,1
3613,1
3614,1
3615,1
3616,1
3617,1
3618,1
3619,1
3623,1
3624,1
3625,1
3626,1
3628,2
3629,1
3630,1
3631,1
3634,1
3635,2
3636,1
3638,5
3639,1
3640,2
3641,1
3643,1
3644,1
3646,1
3647,2
3649,1
3651,1
3652,2
3653,1
3654,1
3655,3
3656,1
3657,1
3658,1
3659,1
3660,1
3661,1
3662,1
3664,1
3667,1
3672,1
3674,7
3676,2
3678,1
3679,1
3681,2
3683,1
3684,4
3685,2
3686,1
3690,1
3691,1
3692,1
3693,5
3694,2
3695,3
3696,2
3697,1
3701,1
3702,1
3703,1
3704,1
3706,1
3707,1
3708,1
3709,2
3711,1
3712,2
3714,1
3715,1
3717,1
3718,1
3721,1
3725,1
3726,1
3727,1
3729,1
3730,1
3731,8
3732,1
3733,5
3734,2
3735,1
3736,1
3738,2
3739,3
3740,1
3742,1
3743,1
3745,3
3746,1
3747,1
3749,1
3750,1
3751,1
3755,1
3759,1
3760,1
3762,1
3765,1
3767,1
3768,1
3769,1
3770,3
3771,1
3772,2
3774,1
3775,2
3777,1
3778,1
3779,1
3780,2
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3796,1
3797,1
3798,1
3799,1
3800,1
3801,7
3802,12
3803,1
3805,2
3807,1
3808,2
3811,1
3812,1
3813,27
3814,1
3818,1
3819,1
3821,1
3822,1
3824,3
3825,1
3826,1
3829,1
3832,1
3834,1
3836,1
3837,1
3839,1
3840,1
3842,1
3843,1
3844,1
3846,1
3847,1
3849,2
3850,1
3851,1
3853,1
3854,1
3855,1
3856,1
3858,2
3859,1
3862,4
3864,2
3865,1
3866,1
3867,1
3868,1
3869,1
3871,1
3872,1
3873,1
3874,1
3875,1
3877,1
3879,1
3880,1
3881,2
3882,4
3883,2
3886,1
3887,1
3891,1
3892,1
3893,1
3894,1
3896,1
3897,7
3898,1
3899,1
3900,1
3902,1
3904,3
3905,9
3907,5
3908,1
3909,1
3910,1
3911,1
3912,1
3913,12
3915,1
3916,1
3918,2
3919,1
3921,1
3923,1
3924,1
3925,5
3927,1
3928,1
3929,1
3930,1
3931,1
3933,1
3934,1
3935,1
3936,1
3938,1
3939,1
3941,1
3942,1
3943,1
3944,1
3945,1
3947,1
3948,1
3950,1
3951,1
3953,7
3954,2
3958,1
3959,1
3960,1
3961,1
3962,14
3966,1
3967,1
3968,2
3969,1
3971,1
3972,1
3976,1
3977,1
3978,2
3979,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,2
3988,6
3991,1
3992,1
3996,1
3997,1
3998,1
4000,14
4001,1
4002,4
4003,2
4004,1
4006,1
4007,1
4008,2
4009,6
4011,6
4013,1
4014,1
4015,2
4017,1
4020,1
4022,1
4023,3
4024,1
4026,1
4027,1
4028,1
4029,1
4030,2
4032,10
4033,1
4034,1
4036,1
4038,1
4044,7
4045,1
4046,1
4048,2
4049,1
4051,5
4054,1
4055,1
4056,1
4057,1
4061,1
4062,1
4063,15
4064,1
4065,1
4066,2
4067,1
4069,1
4070,2
4072,1
4073,1
4075,1
4078,1
4082,1
4085,2
4087,1
4089,1
4093,2
4095,1
4098,1
4099,1
4100,3
4102,2
4105,1
4106,1
4109,1
4110,1
4112,1
4114,1
4115,27
4116,1
4120,1
4121,1
4122,1
4124,1
4125,2
4126,2
4127,1
4128,1
4129,1
4130,1
4132,2
4135,1
4137,3
4139,2
4144,1
4145,1
4146,1
4147,1
4148,4
4150,1
4152,13
4153,1
4154,1
4156,1
4157,2
4158,4
4159,1
4160,7
4161,6
4162,1
4165,2
4166,1
4167,1
4169,1
4173,1
4174,1
4175,2
4176,1
4177,1
4178,1
4180,1
4182,2
4183,1
4186,1
4187,1
4188,1
4189,3
4190,3
4191,1
4193,2
4195,1
4196,1
4197,1
4198,1
4199,1
4201,1
4202,2
4203,2
4204,1
4205,1
4207,1
4208,1
4209,1
4212,1
4213,1
4214,1
4216,3
4217,1
4218,1
4219,1
4220,1
4221,1
4223,1
4224,1
4227,1
4228,1
4229,1
4230,1
4238,1
4239,1
4241,1
4243,1
4245,1
4246,1
4250,1
4251,1
4253,1
4254,19
4255,1
4256,2
4257,1
4258,1
4260,1
4263,1
4264,1
4267,1
4271,3
4276,3
4277,1
4279,1
4280,1
4281,1
4284,1
4285,1
4286,2
4289,1
4294,1
4297,1
4298,2
4299,2
4303,4
4307,3
4308,1
4310,1
4311,3
4312,1
4313,1
4314,1
4315,1
4316,3
4317,1
4318,1
4319,2
4320,1
4322,2
4323,2
4324,1
4325,1
4326,1
4330,1
4331,1
4332,8
4333,1
4334,3
4336,1
4337,2
4338,4
4340,2
4341,1
4342,1
4344,1
4346,1
4347,1
4348,1
4352,1
4353,1
4354,1
4357,1
4358,1
4360,1
4361,1
4362,1
4363,1
4364,1
4366,1
4369,1
4371,3
4372,3
4373,1
4374,4
4377,1
4378,1
4379,1
4380,1
4381,1
4382,10
4383,2
4384,1
4385,3
4387,1
4389,1
4391,1
4393,1
4396,1
4398,19
4401,1
4404,1
4405,1
4407,1
4411,1
4412,2
4413,1
4415,2
4416,4
4417,1
4418,1
4419,1
4420,1
4421,1
4423,1
4424,1
4426,1
4427,3
4435,1
4436,5
4437,4
4438,1
4439,2
4440,3
4441,1
4445,1
4446,1
4447,1
4448,27
4456,1
4457,4
4458,1
4459,1
4460,1
4461,3
4462,1
4463,4
4464,3
4465,2
4466,1
4469,1
4470,1
4471,1
4472,1
4474,2
4475,12
4480,1
4481,1
4484,1
4485,1
4486,1
4487,10
4488,1
4489,1
4490,1
4491,3
4493,1
4495,1
4497,1
4498,1
4502,1
4503,2
4506,1
4509,1
4510,1
4511,2
4512,1
4513,2
4514,1
4515,1
4517,19
4518,5
4519,1
4520,1
4521,6
4522,1
4523,1
4524,1
4529,1
4530,8
4534,1
4535,1
4536,1
4538,1
4539,1
4543,1
4544,2
4545,1
4546,3
4547,7
4549,2
4551,1
4552,1
4555,1
4556,1
4561,2
4563,2
4564,1
4565,1
4569,2
4570,2
4572,1
4574,4
4575,1
4576,1
4577,1
4578,1
4583,1
4584,1
4586,2
4588,3
4589,4
4590,3
4591,3
4596,5
4598,1
4599,1
4600,1
4601,1
4602,3
4604,1
4605,1
4606,1
4608,1
4609,1
4612,1
4613,3
4614,1
4617,2
4619,1
4620,8
4621,1
4623,8
4626,1
4627,1
4629,1
4630,1
4633,2
4634,1
4637,1
4638,1
4639,2
4640,1
4641,3
4642,3
4644,1
4647,1
4648,1
4649,1
4650,2
4654,1
4655,3
4656,5
4657,3
4658,1
4659,1
4660,1
