"D","n_patterns_covered","freq_covered","pct_covered"
0,0,0,0
1,0,0,0
2,2,2,0.00025
3,32,202,0.02525
4,97,488,0.061
5,541,6757,0.844625
6,993,10354,1.29425
7,2763,67482,8.43525
8,4028,81479,10.184875
9,7110,175893,21.986625
10,9082,213383,26.672875
11,13900,338105,42.263125
12,16219,439331,54.916375
13,22420,596415,74.551875
14,23946,752704,94.088
15,28631,789717,98.714625
16,29090,791522,98.94025
17,31170,798881,99.860125
18,31238,798962,99.87025
19,31747,799832,99.979
20,31759,799848,99.981
